id,created,superceded_id,valid,pt_position_x,pt_position_y,pt_position_z,valid_id,status_dendrite,status_axon,strategy_dendrite,strategy_axon,pt_supervoxel_id,pt_root_id
3800,2025-07-11 16:54:43.534031+00:00,,True,166192,126896,22558,864691135866558078,True,True,dendrite_extended,axon_fully_extended,87617952320375226,864691135866558078
3501,2025-03-28 15:51:16.812380+00:00,,True,184720,190048,20499,864691136118359716,True,True,dendrite_extended,axon_partially_extended,90159679337994436,864691136118359716
3705,2025-06-06 14:42:00.817977+00:00,,True,225553,214203,27154,864691135689015264,False,True,none,axon_fully_extended,95792409560019481,864691135689015264
3706,2025-06-06 14:42:00.818778+00:00,,True,209452,237942,27158,864691135294194358,False,True,none,axon_fully_extended,93614208305917568,864691135294194358
3801,2025-07-11 16:54:43.534767+00:00,,True,168400,196272,23141,864691137199419457,True,True,dendrite_extended,axon_fully_extended,87908704493685863,864691137199419457
3803,2025-07-11 16:54:43.536862+00:00,,True,165600,198736,22538,864691135948685665,True,True,dendrite_extended,axon_fully_extended,87557204302938390,864691135948685665
3804,2025-07-11 16:54:43.537712+00:00,,True,200096,197552,23523,864691135811349452,True,True,dendrite_extended,axon_fully_extended,92271772791543513,864691135811349452
3530,2025-04-20 17:35:31.119866+00:00,,True,344768,115350,19786,864691135952122147,True,True,dendrite_extended,axon_fully_extended,112175063088115757,864691135952122147
3534,2025-04-20 18:04:44.565502+00:00,,True,336825,133707,20386,864691135801604706,True,True,dendrite_extended,axon_fully_extended,111051637149688258,864691135801604706
3536,2025-04-20 18:27:21.349732+00:00,,True,178704,225616,22156,864691136967869902,True,True,dendrite_extended,axon_partially_extended,89320064972687098,864691136967869902
3539,2025-04-20 18:55:30.998928+00:00,,True,190208,236352,23153,864691135773776459,True,True,dendrite_extended,axon_partially_extended,90939989331973993,864691135773776459
3542,2025-04-20 19:09:52.756113+00:00,,True,214448,166000,21225,864691135503836253,True,True,dendrite_extended,axon_partially_extended,94237836752233945,864691135503836253
553,2024-06-03 19:45:52.884294+00:00,,True,197504,241840,23068,864691136904366770,True,True,dendrite_extended,axon_partially_extended,91925838945129942,864691136904366770
567,2024-06-03 19:45:52.893389+00:00,,True,309145,113377,18584,864691136136778621,True,True,dendrite_clean,axon_interareal,107249044702858538,864691136136778621
581,2024-06-03 19:45:52.902554+00:00,,True,348448,136208,19603,864691135927647956,True,True,dendrite_clean,axon_interareal,112670461795715735,864691135927647956
2492,2024-12-11 23:39:31.164885+00:00,,True,168640,158976,22594,864691135562001633,True,True,dendrite_extended,axon_fully_extended,87974125368373600,864691135562001633
2972,2025-01-07 21:34:00.771875+00:00,,True,180064,154512,18785,864691135384344043,True,True,dendrite_extended,axon_partially_extended,89521618728416752,864691135384344043
2974,2025-01-07 21:34:00.842661+00:00,,True,158256,148864,18812,864691135368949241,True,True,dendrite_extended,axon_partially_extended,86565375558761034,864691135368949241
2978,2025-01-07 21:34:00.914284+00:00,,True,189040,118352,21048,864691135395833333,True,True,dendrite_extended,axon_partially_extended,90783377375988057,864691135395833333
2983,2025-01-07 21:34:01.002100+00:00,,True,175264,198256,21776,864691136067205016,True,True,dendrite_extended,axon_partially_extended,88894141588921425,864691136067205016
2984,2025-01-07 21:34:01.018780+00:00,,True,217520,113904,18664,864691136924515300,True,True,dendrite_extended,axon_partially_extended,94653108214616288,864691136924515300
2985,2025-01-07 21:34:01.034882+00:00,,True,290512,135840,24733,864691135489836346,True,True,dendrite_extended,axon_partially_extended,104718725655265723,864691135489836346
2986,2025-01-07 21:34:01.051828+00:00,,True,248592,177280,19566,864691135849426270,True,True,dendrite_extended,axon_partially_extended,98954054239158953,864691135849426270
2989,2025-01-07 21:34:01.107845+00:00,,True,176272,133792,20486,864691134919349258,True,True,dendrite_clean,axon_partially_extended,89026220288670277,864691134919349258
2990,2025-01-07 21:34:01.123358+00:00,,True,177552,147120,22175,864691135990134784,True,True,dendrite_clean,axon_partially_extended,89168744684965696,864691135990134784
2991,2025-01-07 21:34:01.138486+00:00,,True,178272,117216,22234,864691135469060236,True,True,dendrite_clean,axon_partially_extended,89305496443724604,864691135469060236
2992,2025-01-07 21:34:01.153705+00:00,,True,170080,134848,21253,864691135617640041,True,True,dendrite_clean,axon_partially_extended,88181932864912744,864691135617640041
2994,2025-01-07 21:34:01.188891+00:00,,True,188240,205552,20655,864691136424640047,True,True,dendrite_extended,axon_partially_extended,90654390851161771,864691136424640047
2995,2025-01-07 21:34:01.204400+00:00,,True,192720,148432,21414,864691134949350652,True,True,dendrite_clean,axon_partially_extended,91280013034772390,864691134949350652
2996,2025-01-07 21:34:01.219255+00:00,,True,183600,154128,21236,864691134919403530,True,True,dendrite_clean,axon_partially_extended,90014131553636285,864691134919403530
2997,2025-01-07 21:34:01.232980+00:00,,True,167504,157568,22162,864691136313406781,True,True,dendrite_extended,axon_partially_extended,87833181654556615,864691136313406781
2999,2025-01-07 21:34:01.259514+00:00,,True,174592,168448,21974,864691135067197252,True,True,dendrite_clean,axon_partially_extended,88749418371135815,864691135067197252
3000,2025-01-07 21:34:01.272927+00:00,,True,173136,160032,21832,864691135996497834,True,True,dendrite_clean,axon_partially_extended,88607581371011067,864691135996497834
3002,2025-01-07 21:34:01.301756+00:00,,True,171264,163856,21889,864691135782714704,True,True,dendrite_clean,axon_partially_extended,88326587430689074,864691135782714704
3003,2025-01-07 21:34:01.315975+00:00,,True,189872,153184,20514,864691135941435393,True,True,dendrite_clean,axon_partially_extended,90858418977449568,864691135941435393
3503,2025-03-28 16:04:45.857900+00:00,,True,251881,235632,14856,864691136118294692,False,True,none,axon_fully_extended,99384100120433887,864691136118294692
3531,2025-04-20 17:38:03.270650+00:00,,True,324588,177956,19221,864691136521831825,True,True,dendrite_extended,axon_fully_extended,109368765749515987,864691136521831825
3537,2025-04-20 18:50:51.927470+00:00,,True,186608,217536,22821,864691135388828033,True,True,dendrite_extended,axon_partially_extended,90444865435207129,864691135388828033
3540,2025-04-20 18:59:11.412809+00:00,,True,188624,233168,22038,864691135577135390,True,True,dendrite_extended,axon_partially_extended,90728470648250812,864691135577135390
3543,2025-04-20 19:10:58.131460+00:00,,True,190027,121508,20685,864691136195889622,True,True,dendrite_extended,axon_fully_extended,90924527114284243,864691136195889622
3814,2025-07-18 23:19:58.326874+00:00,,True,185616,214784,24630,864691135971076965,True,True,dendrite_extended,axon_fully_extended,90303784617586571,864691135971076965
2304,2024-10-26 18:29:36.878634+00:00,,True,168816,176656,21457,864691135569636588,True,True,dendrite_clean,axon_partially_extended,87976461629724231,864691136381033173
3505,2025-03-28 16:07:37.641643+00:00,,True,180984,239473,14858,864691135465505605,False,True,none,axon_fully_extended,89673763179741039,864691135465505605
3506,2025-03-28 16:07:37.660369+00:00,,True,368129,254552,21556,864691135755605197,False,True,none,axon_fully_extended,115360348541846361,864691135755605197
3507,2025-03-28 16:07:37.679011+00:00,,True,366182,255283,20564,864691135119335645,False,True,none,axon_fully_extended,115149379614095456,864691135119335645
3508,2025-03-28 16:07:37.695353+00:00,,True,229906,218065,14865,864691135809757725,False,True,none,axon_fully_extended,96355907658588636,864691135809757725
3509,2025-03-28 16:07:37.711399+00:00,,True,146677,241042,27160,864691135388738177,False,True,none,axon_fully_extended,84959265088916175,864691135388738177
3510,2025-03-28 16:07:37.739073+00:00,,True,106443,200769,23388,864691135782873936,False,True,none,axon_fully_extended,79394704923600316,864691135782873936
3511,2025-03-28 16:07:37.756550+00:00,,True,255638,233537,14850,864691134966249759,False,True,none,axon_fully_extended,99946775195947029,864691134966249759
3512,2025-03-28 16:07:37.772438+00:00,,True,295224,234930,27160,864691136927366986,False,True,none,axon_fully_extended,105365376266733456,864691136927366986
3513,2025-03-28 16:07:37.790511+00:00,,True,271603,237429,14850,864691136091233847,False,True,none,axon_fully_extended,102128756021268579,864691136091233847
3514,2025-03-28 16:07:37.809188+00:00,,True,258033,215609,14850,864691135685030130,False,True,none,axon_fully_extended,100225844990969161,864691135685030130
3515,2025-03-28 16:07:37.826491+00:00,,True,261596,255911,27160,864691135527740251,False,True,none,axon_fully_extended,100723856649524055,864691135527740251
3532,2025-04-20 17:43:35.289669+00:00,,True,144072,119965,24049,864691135855890478,True,True,dendrite_extended,axon_fully_extended,84591134382832426,864691135855890478
3810,2025-07-18 23:19:58.323690+00:00,,True,176640,126032,23789,864691136053437683,True,True,dendrite_extended,axon_fully_extended,89025189899482397,864691136053437683
3544,2025-04-20 19:14:05.217439+00:00,,True,159296,151056,20498,864691135396410101,True,True,dendrite_extended,axon_partially_extended,86706388193052161,864691135396410101
3811,2025-07-18 23:19:58.324690+00:00,,True,181264,197504,19769,864691136196772428,True,True,dendrite_extended,axon_partially_extended,89668128787009835,864691136196772428
3812,2025-07-18 23:19:58.325440+00:00,,True,185632,125328,19972,864691135375652552,True,True,dendrite_extended,axon_partially_extended,90291758105121253,864691135360917336
4086,2025-07-29 02:55:37.628045+00:00,,True,356544,93536,25879,864691135196201514,True,True,dendrite_clean,axon_partially_extended,113790658791407488,864691135196201514
4091,2025-07-29 02:55:37.715552+00:00,,True,185968,165312,21220,864691136211190460,True,True,dendrite_extended,axon_partially_extended,90367487102979515,864691136211190460
4092,2025-07-29 02:55:37.735108+00:00,,True,246112,92720,24648,864691135755707597,True,True,dendrite_clean,axon_partially_extended,98590872475653051,864691135755707597
4093,2025-07-29 02:55:37.752009+00:00,,True,285984,152096,20033,864691136118430628,True,True,dendrite_clean,axon_partially_extended,104087605376835418,864691136118430628
4094,2025-07-29 02:55:37.769978+00:00,,True,206624,114896,18657,864691135134585248,True,True,dendrite_clean,axon_partially_extended,93175502025833232,864691135134585248
4095,2025-07-29 02:55:37.789308+00:00,,True,131120,208032,19402,864691136053263859,True,True,dendrite_clean,axon_partially_extended,82843734924356185,864691136053263859
4114,2025-07-29 02:55:38.118170+00:00,,True,193520,181024,20425,864691135726546091,True,True,dendrite_extended,axon_fully_extended,91354779691313295,864691135339982310
2804,2024-12-13 22:03:29.174803+00:00,,True,251216,163056,24740,864691136136383883,True,True,dendrite_extended,axon_partially_extended,99304043205338070,864691136136383883
2805,2024-12-13 22:03:29.175602+00:00,,True,180656,150320,18553,864691135417443514,True,True,dendrite_extended,axon_partially_extended,89591437716550816,864691135417443514
2806,2024-12-13 22:03:29.176388+00:00,,True,223920,147072,19532,864691135731889337,True,True,dendrite_extended,axon_partially_extended,95572300069482371,864691135731889337
2808,2024-12-13 22:03:29.177878+00:00,,True,158336,153120,19434,864691135417478842,True,True,dendrite_extended,axon_partially_extended,86565925381791484,864691135417478842
2810,2024-12-13 22:03:29.179344+00:00,,True,165152,156992,20952,864691135662059248,True,True,dendrite_extended,axon_partially_extended,87481269013252765,864691135662059248
2811,2024-12-13 22:03:29.180074+00:00,,True,146576,171424,19612,864691135947629348,True,True,dendrite_extended,axon_partially_extended,84949918233625117,864691135947629348
2812,2024-12-13 22:03:29.180806+00:00,,True,243552,152016,24138,864691135662059760,True,True,dendrite_extended,axon_partially_extended,98247000146964206,864691135662059760
2817,2024-12-13 22:03:29.184350+00:00,,True,220368,151280,19471,864691135576991518,True,True,dendrite_extended,axon_partially_extended,95080337335430149,864691135576991518
2818,2024-12-13 22:03:29.185030+00:00,,True,144912,172928,21746,864691135646147567,True,True,dendrite_extended,axon_partially_extended,84668649683867864,864691135646147567
3545,2025-04-20 19:15:57.861260+00:00,,True,185344,143072,20928,864691136108071129,True,True,dendrite_extended,axon_fully_extended,90223794610281566,864691136108071129
1376,2024-08-02 17:37:16.000785+00:00,,True,161920,143904,21824,864691135502873666,True,True,dendrite_extended,axon_partially_extended,87057269975820841,864691135502873666
1377,2024-08-02 17:37:16.001712+00:00,,True,310480,166256,23371,864691135755197133,True,True,dendrite_extended,axon_partially_extended,107467229645704691,864691135755197133
1378,2024-08-02 17:37:16.002537+00:00,,True,349728,153440,22479,864691136228367697,True,True,dendrite_extended,axon_partially_extended,112813536082180756,864691136228367697
1380,2024-08-02 17:37:16.004259+00:00,,True,349616,115248,22338,864691135698731541,True,True,dendrite_extended,axon_partially_extended,112808382121261197,864691135698731541
1381,2024-08-02 17:37:16.005066+00:00,,True,199040,143376,22133,864691136674190983,True,True,dendrite_extended,axon_partially_extended,92123750904021428,864691136674190983
1382,2024-08-02 17:37:16.005967+00:00,,True,208560,165184,22051,864691135582973549,True,True,dendrite_extended,axon_partially_extended,93463711980775966,864691135582973549
1384,2024-08-02 17:37:16.007502+00:00,,True,249680,138560,18817,864691135477469864,True,True,dendrite_extended,axon_partially_extended,99089637632872287,864691135477469864
1385,2024-08-02 17:37:16.008290+00:00,,True,222576,146816,24331,864691136953197279,True,True,dendrite_extended,axon_partially_extended,95361194441147077,864691136953197279
1386,2024-08-02 17:37:16.009012+00:00,,True,266528,155408,18200,864691135014099446,True,True,dendrite_extended,axon_partially_extended,101414073866245315,864691135014099446
1388,2024-08-02 17:37:16.010540+00:00,,True,243920,132560,18172,864691135342523057,True,True,dendrite_extended,axon_partially_extended,98314756745920638,864691135342523057
1389,2024-08-02 17:37:16.011255+00:00,,True,307648,119696,23502,864691135989817088,True,True,dendrite_extended,axon_partially_extended,107038763708375451,864691135989817088
1391,2024-08-02 17:37:16.012710+00:00,,True,287024,155936,20669,864691135430004016,True,True,dendrite_extended,axon_partially_extended,104228892688275984,864691135430004016
1392,2024-08-02 17:37:16.013471+00:00,,True,291328,136816,19299,864691135740860820,True,True,dendrite_extended,axon_partially_extended,104789231100433705,864691135740860820
1393,2024-08-02 17:37:16.014276+00:00,,True,260608,103520,22483,864691136117770660,True,True,dendrite_extended,axon_partially_extended,100562640086558882,864691136117770660
1394,2024-08-02 17:37:16.014969+00:00,,True,157968,141456,21648,864691134948788476,True,True,dendrite_extended,axon_partially_extended,86493976424832017,864691134948788476
1395,2024-08-02 17:37:16.015678+00:00,,True,324816,127312,20555,864691135578103301,True,True,dendrite_extended,axon_partially_extended,109432331466580520,864691135578103301
1396,2024-08-02 17:37:16.016371+00:00,,True,207504,153296,22345,864691136445062787,True,True,dendrite_extended,axon_partially_extended,93321393944810722,864691136445062787
1397,2024-08-02 17:37:16.017021+00:00,,True,136480,166464,20633,864691135477469352,True,True,dendrite_extended,axon_partially_extended,83541856289515502,864691135477469352
1398,2024-08-02 17:37:16.017764+00:00,,True,313504,148864,21739,864691135059845275,True,True,dendrite_extended,axon_partially_extended,107887105447119674,864691135059845275
2802,2024-12-13 22:03:29.173103+00:00,,True,204384,171264,20093,864691135877951571,True,True,dendrite_extended,axon_partially_extended,92901586392776963,864691135877951571
870,2024-06-03 19:45:53.094038+00:00,,True,316031,127464,20240,864691135654715586,True,True,dendrite_clean,axon_interareal,108236062748688331,864691135654715586
872,2024-06-03 19:45:53.095310+00:00,,True,172016,221216,19783,864691135463999294,True,True,dendrite_extended,axon_partially_extended,88404652487728585,864691135463999294
873,2024-06-03 19:45:53.095955+00:00,,True,175072,229600,22524,864691135477448360,True,True,dendrite_extended,axon_partially_extended,88828033519701078,864691135477448360
880,2024-06-03 19:45:53.100654+00:00,,True,174816,201840,20364,864691135498760723,True,True,dendrite_extended,axon_partially_extended,88824253679891664,864691135498760723
885,2024-06-03 19:45:53.103907+00:00,,True,171248,197696,20273,864691135969582181,True,True,dendrite_extended,axon_partially_extended,88331122714745538,864691135969582181
886,2024-06-03 19:45:53.104537+00:00,,True,192496,166560,20781,864691135954940424,True,True,dendrite_extended,axon_partially_extended,91212049405054305,864691135954940424
889,2024-06-03 19:45:53.106677+00:00,,True,178080,262912,20842,864691135684284914,True,True,dendrite_extended,axon_partially_extended,89254712549221246,864691135684284914
893,2024-06-03 19:45:53.109267+00:00,,True,180528,242928,22535,864691135082074359,True,True,dendrite_extended,axon_partially_extended,89603876478557834,864691135082074359
895,2024-06-03 19:45:53.110542+00:00,,True,347904,124800,20738,864691135572385061,True,True,dendrite_clean,axon_interareal,112598581357388512,864691135572385061
1399,2024-08-02 17:37:16.018461+00:00,,True,242768,164336,17950,864691135977134403,True,True,dendrite_extended,axon_partially_extended,98178279864886699,864691135977134403
1400,2024-08-02 17:37:16.019154+00:00,,True,226176,128544,20211,864691135346434975,True,True,dendrite_extended,axon_partially_extended,95851301212332744,864691135346434975
1402,2024-08-02 17:37:16.020545+00:00,,True,135536,134976,22338,864691135890141321,True,True,dendrite_extended,axon_partially_extended,83396927114563382,864691135890141321
1403,2024-08-02 17:37:16.021252+00:00,,True,155008,169232,22606,864691135877606483,True,True,dendrite_extended,axon_partially_extended,86075543665122280,864691135877606483
1404,2024-08-02 17:37:16.023334+00:00,,True,302560,122352,24216,864691135408560329,True,True,dendrite_extended,axon_partially_extended,106335419997843361,864691135408560329
1405,2024-08-02 17:37:16.024028+00:00,,True,262544,120496,20080,864691135610877191,True,True,dendrite_extended,axon_partially_extended,100846382537144797,864691135610877191
1406,2024-08-02 17:37:16.024716+00:00,,True,199168,157088,19607,864691135868060950,True,True,dendrite_extended,axon_partially_extended,92125605994382839,864691135868060950
1407,2024-08-02 17:37:16.025436+00:00,,True,295728,107904,17663,864691135257521583,True,True,dendrite_extended,axon_partially_extended,105418701305888176,864691135257521583
1408,2024-08-02 17:37:16.026143+00:00,,True,315744,160240,18967,864691137054934902,True,True,dendrite_extended,axon_partially_extended,108170091916471994,864691137054934902
1411,2024-08-02 17:37:16.028210+00:00,,True,315696,165920,17630,864691136311106650,True,True,dendrite_extended,axon_partially_extended,108170847629661283,864691136311106650
1412,2024-08-02 17:37:16.028865+00:00,,True,258160,130128,18398,864691135339103718,True,True,dendrite_extended,axon_partially_extended,100284737985790134,864691135339103718
1414,2024-08-02 17:37:16.030314+00:00,,True,195888,157664,20721,864691136090688823,True,True,dendrite_extended,axon_partially_extended,91703462383124252,864691136090688823
1416,2024-08-02 17:37:16.031802+00:00,,True,298256,214048,24520,864691135955060232,True,True,dendrite_extended,axon_partially_extended,105784770831089247,864691135955060232
1417,2024-08-02 17:37:16.032475+00:00,,True,261872,206512,19651,864691136033116347,True,True,dendrite_extended,axon_partially_extended,100787558598016822,864691136033116347
1419,2024-08-02 17:37:16.033798+00:00,,True,333264,162112,18030,864691136380264149,True,True,dendrite_extended,axon_partially_extended,110562903962321776,864691136380264149
1420,2024-08-02 17:37:16.034469+00:00,,True,315392,118688,22647,864691135731705273,True,True,dendrite_extended,axon_partially_extended,108094157364558561,864691135731705273
1421,2024-08-02 17:37:16.035141+00:00,,True,212624,209472,23336,864691136380264405,True,True,dendrite_extended,axon_partially_extended,94032571943729996,864691136380264405
1422,2024-08-02 17:37:16.035794+00:00,,True,309456,111232,22770,864691135989836288,True,True,dendrite_extended,axon_partially_extended,107319070386634896,864691135989836288
1423,2024-08-02 17:37:16.036455+00:00,,True,260064,156976,20808,864691135940996774,True,True,dendrite_extended,axon_partially_extended,100499486685943466,864691135940996774
1424,2024-08-02 17:37:16.037142+00:00,,True,144800,118016,19294,864691135782145872,True,True,dendrite_extended,axon_partially_extended,84661296364421261,864691135782145872
1425,2024-08-02 17:37:16.037808+00:00,,True,264528,130144,18021,864691135464143934,True,True,dendrite_extended,axon_partially_extended,101129162915469565,864691135464143934
1426,2024-08-02 17:37:16.038481+00:00,,True,242208,137216,22347,864691135570502278,True,True,dendrite_extended,axon_partially_extended,98033900781453809,864691135570502278
1427,2024-08-02 17:37:16.039287+00:00,,True,311520,164224,21564,864691135741619051,True,True,dendrite_extended,axon_partially_extended,107607692054474677,864691135741619051
1428,2024-08-02 17:37:16.039971+00:00,,True,335552,189280,22371,864691135777400237,True,True,dendrite_extended,axon_partially_extended,110918390352645344,864691135777400237
1429,2024-08-02 17:37:16.040633+00:00,,True,301072,135728,24210,864691135473383730,True,True,dendrite_extended,axon_partially_extended,106126100471728897,864691135473383730
1430,2024-08-02 17:37:16.041300+00:00,,True,214608,195728,18318,864691135778221920,True,True,dendrite_extended,axon_partially_extended,94312190823576552,864691135778221920
1435,2024-08-02 17:37:16.044599+00:00,,True,277360,169968,24651,864691135782156368,True,True,dendrite_extended,axon_partially_extended,102893742511479310,864691135782156368
1436,2024-08-02 17:37:16.045295+00:00,,True,257584,111648,21766,864691135397846049,True,True,dendrite_extended,axon_partially_extended,100211895809958811,864691135397846049
1437,2024-08-02 17:37:16.046019+00:00,,True,262496,107120,22602,864691136025184569,True,True,dendrite_extended,axon_partially_extended,100844596166284552,864691136025184569
1438,2024-08-02 17:37:16.046847+00:00,,True,202880,185696,19520,864691135955104520,True,True,dendrite_extended,axon_partially_extended,92692404238397081,864691135955104520
1439,2024-08-02 17:37:16.047514+00:00,,True,258208,139504,24438,864691136298111003,True,True,dendrite_extended,axon_partially_extended,100286044461034923,864691136298111003
1440,2024-08-02 17:37:16.048191+00:00,,True,311664,95600,24820,864691135397960481,True,True,dendrite_extended,axon_partially_extended,107598484047450467,864691135397960481
1442,2024-08-02 17:37:16.049511+00:00,,True,260784,216944,22491,864691135510191369,True,True,dendrite_extended,axon_partially_extended,100648264554562488,864691135510191369
1443,2024-08-02 17:37:16.050179+00:00,,True,222288,136352,24468,864691135195825450,True,True,dendrite_extended,axon_partially_extended,95359751332264148,864691135195825450
1445,2024-08-02 17:37:16.051485+00:00,,True,278464,106752,25010,864691136009893294,True,True,dendrite_extended,axon_partially_extended,103026027504639349,864691136009893294
1449,2024-08-02 17:37:16.054286+00:00,,True,235184,110016,21145,864691136380324821,True,True,dendrite_extended,axon_partially_extended,97115464840465621,864691136380324821
1451,2024-08-02 17:37:16.055629+00:00,,True,225632,114144,22035,864691136311059034,True,True,dendrite_extended,axon_partially_extended,95779008590949111,864691136311059034
1452,2024-08-02 17:37:16.056299+00:00,,True,341824,173344,23332,864691135585415544,True,True,dendrite_extended,axon_partially_extended,111760685113139911,864691135585415544
1454,2024-08-02 17:37:16.057613+00:00,,True,312672,160416,18824,864691136106969561,True,True,dendrite_extended,axon_partially_extended,107747879384718672,864691136106969561
1456,2024-08-02 17:37:16.058920+00:00,,True,169504,136896,17987,864691136239108156,True,True,dendrite_extended,axon_partially_extended,88041469851569718,864691136239108156
1457,2024-08-02 17:37:16.059581+00:00,,True,286992,159088,24154,864691135772987899,True,True,dendrite_extended,axon_partially_extended,104229305474768430,864691135772987899
1458,2024-08-02 17:37:16.060246+00:00,,True,147232,153744,18379,864691135519105162,True,True,dendrite_extended,axon_partially_extended,85017881595177303,864691135519105162
1460,2024-08-02 17:37:16.061699+00:00,,True,281408,129728,22126,864691136239068732,True,True,dendrite_extended,axon_partially_extended,103451263290741534,864691136239068732
1462,2024-08-02 17:37:16.063020+00:00,,True,327648,127760,24028,864691135257638575,True,True,dendrite_extended,axon_partially_extended,109784244310041353,864691135257638575
1463,2024-08-02 17:37:16.063680+00:00,,True,350288,129360,17861,864691135519106442,True,True,dendrite_extended,axon_partially_extended,112951043151139776,864691135519106442
1466,2024-08-02 17:37:16.065684+00:00,,True,180560,243504,23814,864691135136312089,True,True,dendrite_extended,axon_partially_extended,89603945332579060,864691135136312089
1467,2024-08-02 17:37:16.066346+00:00,,True,194624,228624,21593,864691137055253878,True,True,dendrite_extended,axon_partially_extended,91572277036061741,864691137055253878
1468,2024-08-02 17:37:16.066988+00:00,,True,197712,257824,23532,864691135655473858,True,True,dendrite_extended,axon_partially_extended,91998406713063870,864691135655473858
1475,2024-08-02 17:37:16.071805+00:00,,True,200192,237408,23595,864691135519178378,True,True,dendrite_extended,axon_partially_extended,92277132977339664,864691135519178378
1476,2024-08-02 17:37:16.072463+00:00,,True,193472,229440,22605,864691135257689519,True,True,dendrite_extended,axon_partially_extended,91361239657215648,864691135257689519
1477,2024-08-02 17:37:16.073121+00:00,,True,193120,227456,23700,864691135731707065,True,True,dendrite_extended,axon_partially_extended,91360964913621525,864691135731707065
1478,2024-08-02 17:37:16.073764+00:00,,True,183312,240224,24004,864691135276188133,True,True,dendrite_extended,axon_partially_extended,89955308017293835,864691135276188133
1479,2024-08-02 17:37:16.074434+00:00,,True,199632,242992,24616,864691136372012168,True,True,dendrite_extended,axon_partially_extended,92207520281586200,864691136372012168
1480,2024-08-02 17:37:16.075152+00:00,,True,191824,241024,23771,864691136380400341,True,True,dendrite_extended,axon_partially_extended,91151714107032297,864691136380400341
1481,2024-08-02 17:37:16.075840+00:00,,True,175392,228496,22919,864691135801376610,True,True,dendrite_extended,axon_partially_extended,88898196172408828,864691135801376610
1483,2024-08-02 17:37:16.077343+00:00,,True,178448,253120,24704,864691135655521986,True,True,dendrite_extended,axon_partially_extended,89323707440491903,864691135655521986
1486,2024-08-02 17:37:16.079361+00:00,,True,176752,236496,23797,864691135773074683,True,True,dendrite_extended,axon_partially_extended,89110402050629471,864691135773074683
1488,2024-08-02 17:37:16.080683+00:00,,True,177344,241984,22660,864691135688407776,True,True,dendrite_extended,axon_partially_extended,89181526574706405,864691135688407776
1490,2024-08-02 17:37:16.082016+00:00,,True,195248,240992,24166,864691135361432391,True,True,dendrite_extended,axon_partially_extended,91644295383245761,864691135361432391
1491,2024-08-02 17:37:16.082687+00:00,,True,190272,245968,24650,864691136389885047,True,True,dendrite_extended,axon_partially_extended,90941295203298524,864691136389885047
1492,2024-08-02 17:37:16.083384+00:00,,True,195200,224608,21846,864691137021162094,True,True,dendrite_extended,axon_partially_extended,91642096024751246,864691137021162094
1494,2024-08-02 17:37:16.084845+00:00,,True,192944,242624,23241,864691136311179354,True,True,dendrite_extended,axon_partially_extended,91292657686664445,864691136311179354
1501,2024-08-02 17:37:16.089543+00:00,,True,195168,240736,23665,864691136596060322,True,True,dendrite_extended,axon_partially_extended,91644226596658653,864691136596060322
1504,2024-08-02 17:37:16.091687+00:00,,True,203136,256032,25191,864691135801393250,True,True,dendrite_extended,axon_partially_extended,92701819544981435,864691135801393250
1511,2024-08-02 17:50:34.951431+00:00,,True,307744,130080,20953,864691136904761266,True,True,dendrite_extended,axon_partially_extended,107040137762348606,864691136904761266
1513,2024-08-02 17:50:35.005627+00:00,,True,342192,122272,20062,864691135801133666,True,True,dendrite_extended,axon_partially_extended,111824181506791873,864691135801133666
1514,2024-08-02 17:50:35.024737+00:00,,True,176448,192352,21250,864691135361430087,True,True,dendrite_extended,axon_partially_extended,89034123095909107,864691135361430087
1515,2024-08-02 17:50:35.042283+00:00,,True,195152,228768,23478,864691135868142870,True,True,dendrite_extended,axon_partially_extended,91642645981969769,864691135868142870
1517,2024-08-02 17:50:35.076953+00:00,,True,192384,228832,21650,864691135276189669,True,True,dendrite_extended,axon_partially_extended,91220433315260453,864691135276189669
1519,2024-08-02 17:50:35.113916+00:00,,True,188512,98944,22603,864691136389688695,True,True,dendrite_extended,axon_partially_extended,90710397493048266,864691136389688695
1520,2024-08-02 17:50:35.131179+00:00,,True,177376,123408,20764,864691135942612340,True,True,dendrite_extended,axon_partially_extended,89165583387831328,864691135942612340
3546,2025-04-20 19:17:28.276424+00:00,,True,182993,135610,21130,864691136390474359,True,True,dendrite_extended,axon_fully_extended,89941288908184714,864691136390474359
3815,2025-07-22 18:07:31.907017+00:00,,True,189280,191920,20838,864691135356839887,True,True,dendrite_extended,axon_fully_extended,90793272913857427,864691135356839887
3547,2025-04-20 19:19:58.676107+00:00,,True,205280,189984,22086,864691135878154067,True,True,dendrite_extended,axon_fully_extended,92974429306468481,864691135878154067
3816,2025-07-22 18:08:24.672722+00:00,,True,182608,110144,22029,864691135496268176,True,True,dendrite_extended,axon_fully_extended,89867484324205391,864691135496268176
4069,2025-07-29 02:55:37.282704+00:00,,True,179840,114080,20750,864691135442606920,True,True,dendrite_clean,axon_partially_extended,89516190158116270,864691135442606920
4071,2025-07-29 02:55:37.333579+00:00,,True,192704,108528,21779,864691135990520832,True,True,dendrite_clean,axon_partially_extended,91274652982531404,864691135990520832
4072,2025-07-29 02:55:37.356026+00:00,,True,189936,207872,23495,864691135409675721,True,True,dendrite_extended,axon_fully_extended,90865772297465767,864691135409675721
