id,created,valid,target_id,session,scan_idx,unit_id,field,residual,score,id_ref,created_ref,valid_ref,volume,pt_position_x,pt_position_y,pt_position_z,bb_start_position_x,bb_start_position_y,bb_start_position_z,bb_end_position_x,bb_end_position_y,bb_end_position_z,pt_supervoxel_id,pt_root_id
9145,2024-05-21 18:42:31.487170+00:00,True,296200,6,7,3684,4,1.70852,8.53418,296200,2020-09-28 22:44:17.235339+00:00,True,237.43086,190544,144752,18358,,,,,,,90998056619075328,864691135498499091
8136,2024-05-21 18:38:26.847956+00:00,True,296225,6,6,4743,4,2.2303,13.4922,296225,2020-09-28 22:41:36.930497+00:00,True,284.6556,194896,144912,18634,,,,,,,91561006639375309,864691135808344861
9147,2024-05-21 18:42:31.488313+00:00,True,296225,6,7,3686,4,4.76717,7.45213,296225,2020-09-28 22:41:36.930497+00:00,True,284.6556,194896,144912,18634,,,,,,,91561006639375309,864691135808344861
8182,2024-05-21 18:38:26.873297+00:00,True,295226,6,6,4858,4,9.99998,3.94752,295226,2020-09-28 22:44:54.014260+00:00,True,295.4802,191456,139120,25952,,,,,,,91067670455613123,864691136379594965
9187,2024-05-21 18:42:31.511132+00:00,True,295226,6,7,3787,4,6.64551,6.67739,295226,2020-09-28 22:44:54.014260+00:00,True,295.4802,191456,139120,25952,,,,,,,91067670455613123,864691136379594965
19115,2024-05-21 18:42:43.886088+00:00,True,295201,9,6,5230,4,8.07338,0.13071,295201,2020-09-28 22:45:19.796973+00:00,True,378.7006,185536,127712,26055,,,,,,,90292102441231682,864691135778157408
638,2024-05-21 18:38:22.660763+00:00,True,295167,4,7,3906,4,1.91483,7.75093,295167,2020-09-28 22:41:08.636681+00:00,True,369.4692,196240,132784,25581,,,,,,,91770464477201824,864691135510978512
14589,2024-05-21 18:42:41.422739+00:00,True,295225,8,5,5674,4,8.70469,-5.22342,295225,2020-09-28 22:45:23.134590+00:00,True,411.68307,191712,131200,25748,,,,,,,91136939687897610,864691135346553503
12477,2024-05-21 18:42:40.249568+00:00,True,228585,7,4,9422,6,5.28994,7.04276,228585,2020-09-28 22:44:01.916225+00:00,True,205.05658,153296,165424,23882,,,,,,,85863887811280954,864691135569234822
5050,2024-05-21 18:38:25.124789+00:00,True,296123,6,2,4545,4,2.09576,11.88984,296123,2020-09-28 22:44:26.612913+00:00,True,252.10225,182992,150944,18012,,,,,,,89943350089794681,864691136042481238
5052,2024-05-21 18:38:25.126003+00:00,True,296318,6,2,4548,4,3.22891,7.33399,296318,2020-09-28 22:44:12.243730+00:00,True,229.04684,187168,151664,19221,,,,,,,90506368897088038,864691135355577807
6806,2024-05-21 18:38:26.107403+00:00,True,296336,6,4,5188,4,11.2736,-0.9395,296336,2020-09-28 22:44:32.657456+00:00,True,261.38593,191872,146224,19292,,,,,,,91139000400002984,864691135716144666
15701,2024-05-21 18:42:42.032977+00:00,True,296167,9,3,2351,2,4.63449,10.07701,296167,2020-09-28 22:41:31.732877+00:00,True,204.70514,187456,158192,18099,,,,,,,90577630860150426,864691136379925205
16236,2024-05-21 18:42:42.324216+00:00,True,296167,9,3,5140,4,9.94419,0.27171,296167,2020-09-28 22:41:31.732877+00:00,True,204.70514,187456,158192,18099,,,,,,,90577630860150426,864691136379925205
6464,2024-05-21 18:38:25.918669+00:00,True,295203,6,4,4402,4,10.5013,-6.58855,295203,2020-09-28 22:43:31.559182+00:00,True,335.88052,185872,142736,25829,,,,,,,90294095305803558,864691135755953362
15559,2024-05-21 18:42:41.955889+00:00,True,296121,9,3,2026,2,4.13476,7.26524,296121,2020-09-28 22:43:03.980182+00:00,True,179.9145,181488,158944,18495,,,,,,,89733343435958378,864691136423565359
16345,2024-05-21 18:42:42.383138+00:00,True,228126,9,3,5428,4,3.05012,12.93128,228126,2020-09-28 22:44:38.490291+00:00,True,269.93,159744,161824,20654,,,,,,,86707831302264210,864691135430275120
5054,2024-05-21 18:38:25.127106+00:00,True,296384,6,2,4550,4,4.49014,10.51796,296384,2020-09-28 22:44:07.287749+00:00,True,219.27724,183840,152320,19640,,,,,,,90013925193801781,864691135430313264
6443,2024-05-21 18:38:25.907058+00:00,True,296401,6,4,4355,4,3.5662,4.00682,296401,2020-09-28 22:45:00.993229+00:00,True,307.7718,187056,147616,20023,,,,,,,90505819275232161,864691135584008045
526,2024-05-21 18:38:22.595379+00:00,True,295237,4,7,3597,4,9.98912,-5.24169,295237,2020-09-28 22:45:17.355760+00:00,True,358.23337,194464,131056,25935,,,,,,,91488783408999407,864691135123267623
15561,2024-05-21 18:42:41.956958+00:00,True,296319,9,3,2028,2,1.2594,14.2584,296319,2020-09-28 22:41:16.716772+00:00,True,237.80704,186992,159136,19361,,,,,,,90507399689397047,864691135970926693
16152,2024-05-21 18:42:42.278597+00:00,True,296319,9,3,4888,4,11.6746,-5.50602,296319,2020-09-28 22:41:16.716772+00:00,True,237.80704,186992,159136,19361,,,,,,,90507399689397047,864691135970926693
14487,2024-05-21 18:42:41.366813+00:00,True,295229,8,5,5381,4,7.6571,0.24536,295229,2020-09-28 22:44:00.417740+00:00,True,422.4295,192496,134032,26347,,,,,,,91207720816120582,864691136273818814
14343,2024-05-21 18:42:41.286286+00:00,True,295015,8,5,4965,4,5.9947,3.70576,295015,2020-09-28 22:44:34.715147+00:00,True,264.655,184576,131552,24174,,,,,,,90151845787509024,864691135308196934
6430,2024-05-21 18:38:25.899822+00:00,True,296204,6,4,4316,4,8.69811,-0.1098,296204,2020-09-28 22:44:00.011136+00:00,True,197.9292,191648,147904,18505,,,,,,,91139206491021477,864691135568964844
4024,2024-05-21 18:38:24.548031+00:00,True,296417,5,7,5448,4,4.13657,5.11258,296417,2020-09-28 22:44:13.728317+00:00,True,231.06355,189536,153312,19923,,,,,,,90858487563187046,864691135779377341
384,2024-05-21 18:38:22.517048+00:00,True,295258,4,7,3299,4,12.7972,-10.10102,295258,2020-09-28 22:41:42.375654+00:00,True,387.16916,180432,135664,27206,,,,,,,89589445992505257,864691136032551099
7843,2024-05-21 18:38:26.685600+00:00,True,295227,6,6,4088,4,7.83347,5.10773,295227,2020-09-28 22:44:59.312855+00:00,True,304.62494,191904,139600,25768,,,,,,,91138107919025591,864691135572161573
9185,2024-05-21 18:42:31.509974+00:00,True,295227,6,7,3784,4,2.49924,6.24741,295227,2020-09-28 22:44:59.312855+00:00,True,304.62494,191904,139600,25768,,,,,,,91138107919025591,864691135572161573
2388,2024-05-21 18:38:23.630917+00:00,True,296356,5,6,4995,4,1.97699,6.63902,296356,2020-09-28 22:43:25.930936+00:00,True,245.24817,195376,155744,18780,,,,,,,91632818492706545,864691135463526974
3980,2024-05-21 18:38:24.523965+00:00,True,296356,5,7,5329,4,10.8349,-0.1937,296356,2020-09-28 22:43:25.930936+00:00,True,245.24817,195376,155744,18780,,,,,,,91632818492706545,864691135463526974
5373,2024-05-21 18:38:25.306027+00:00,True,296173,6,2,5279,4,1.61874,5.48795,296173,2020-09-28 22:44:13.384700+00:00,True,229.64224,188448,151776,18146,,,,,,,90647174970656270,864691136195403340
2372,2024-05-21 18:38:23.622054+00:00,True,296154,5,6,4956,4,0.977398,15.335902,296154,2020-09-28 22:43:27.732506+00:00,True,225.90128,185312,156080,18663,,,,,,,90225512328514430,864691136523216017
3970,2024-05-21 18:38:24.518496+00:00,True,296154,5,7,5302,4,10.0743,0.1416,296154,2020-09-28 22:43:27.732506+00:00,True,225.90128,185312,156080,18663,,,,,,,90225512328514430,864691136523216017
12050,2024-05-21 18:42:40.018007+00:00,True,295098,7,4,6299,4,1.88686,11.11284,295098,2020-09-28 22:42:58.068011+00:00,True,384.12665,184608,128560,25525,,,,,,,90151433605226412,864691136009468078
2293,2024-05-21 18:38:23.578119+00:00,True,296265,5,6,4712,4,5.10706,5.47744,296265,2020-09-28 22:44:13.463093+00:00,True,229.96254,181584,156256,19090,,,,,,,89732931186280875,864691135810905036
2266,2024-05-21 18:38:23.563172+00:00,True,296224,5,6,4643,4,2.72789,7.71361,296224,2020-09-28 22:42:50.597418+00:00,True,248.01035,195088,155904,18162,,,,,,,91562518400803945,864691135684221170
5034,2024-05-21 18:38:25.115467+00:00,True,296195,6,2,4513,4,6.47903,2.52978,296195,2020-09-28 22:44:07.500823+00:00,True,219.94652,189744,149888,18330,,,,,,,90858006325476611,864691135781817680
14356,2024-05-21 18:42:41.293349+00:00,True,295200,8,5,5004,4,8.93287,-2.89189,295200,2020-09-28 22:45:08.074903+00:00,True,324.80887,185232,132016,25924,,,,,,,90222283452730216,864691135952816675
5302,2024-05-21 18:38:25.266140+00:00,True,296262,6,2,5098,4,5.31109,10.14881,296262,2020-09-28 22:43:59.960192+00:00,True,197.43114,179968,151328,18953,,,,,,,89521206478277579,864691136085904236
2280,2024-05-21 18:38:23.570906+00:00,True,296407,5,6,4681,4,7.38669,2.1986,296407,2020-09-28 22:44:44.352114+00:00,True,279.01282,188176,154016,19950,,,,,,,90647450050212460,864691136924482020
7968,2024-05-21 18:38:26.755085+00:00,True,295238,6,6,4353,4,10.6941,1.1722,295238,2020-09-28 22:41:46.298941+00:00,True,387.17032,195008,138240,26275,,,,,,,91560114292761065,864691135560860385
9527,2024-05-21 18:42:38.642610+00:00,True,558935,6,7,6068,6,12.0423,1.2731,558935,2020-09-28 22:41:02.514952+00:00,True,409.48874,326224,163584,21816,,,,,,,109648316916445274,864691135740939115
3981,2024-05-21 18:38:24.524516+00:00,True,296216,5,7,5332,4,2.3644,9.6031,296216,2020-09-28 22:44:27.067138+00:00,True,253.46768,193280,153792,18395,,,,,,,91351068571150411,864691136009169580
3683,2024-05-21 18:38:24.360527+00:00,True,296162,5,7,4612,4,9.99265,2.71685,296162,2020-09-28 22:44:04.940435+00:00,True,215.34949,186208,151520,18068,,,,,,,90365631274384687,864691135839249299
5049,2024-05-21 18:38:25.124257+00:00,True,296162,6,2,4544,4,4.493,6.5001,296162,2020-09-28 22:44:04.940435+00:00,True,215.34949,186208,151520,18068,,,,,,,90365631274384687,864691135839249299
6445,2024-05-21 18:38:25.908130+00:00,True,296373,6,4,4357,4,5.21965,3.79493,296373,2020-09-28 22:44:38.477412+00:00,True,269.8846,181312,147808,19973,,,,,,,89731831808661846,864691135538868082
2277,2024-05-21 18:38:23.569289+00:00,True,296212,5,6,4673,4,10.9947,1.4217,296212,2020-09-28 22:42:37.133095+00:00,True,268.42416,192672,153088,18622,,,,,,,91280631174264967,864691135576977182
3684,2024-05-21 18:38:24.361041+00:00,True,296212,5,7,4615,4,2.8436,7.8924,296212,2020-09-28 22:42:37.133095+00:00,True,268.42416,192672,153088,18622,,,,,,,91280631174264967,864691135576977182
15940,2024-05-21 18:42:42.163176+00:00,True,296349,9,3,2831,2,2.45272,9.33428,296349,2020-09-28 22:40:59.112136+00:00,True,236.47601,193472,158048,19126,,,,,,,91351687180304315,864691135864691582
2279,2024-05-21 18:38:23.570372+00:00,True,296338,5,6,4677,4,5.91008,2.69584,296338,2020-09-28 22:44:20.907680+00:00,True,243.2444,192016,155040,18867,,,,,,,91140168564073151,864691136040050430
13182,2024-05-21 18:42:40.639498+00:00,True,423395,7,5,4285,4,4.00603,5.91553,423395,2020-09-28 22:43:10.429961+00:00,True,263.3143,249648,130784,17918,,,,,,,99088606706641925,864691135926503438
15546,2024-05-21 18:42:41.948491+00:00,True,296455,9,3,1997,2,1.80537,14.75383,296455,2020-09-28 22:40:46.940020+00:00,True,205.44029,194256,158624,19514,,,,,,,91492493455093470,864691135375041353
14439,2024-05-21 18:42:41.338982+00:00,True,295293,8,5,5229,4,10.9826,-8.19987,295293,2020-09-28 22:44:51.238961+00:00,True,288.99295,189936,132928,26715,,,,,,,90855739723214345,864691136484779308
5053,2024-05-21 18:38:25.126571+00:00,True,296397,6,2,4549,4,6.11274,2.81754,296397,2020-09-28 22:42:35.104501+00:00,True,256.08633,185248,149360,20153,,,,,,,90224619176608047,864691134966025503
15549,2024-05-21 18:42:41.950056+00:00,True,296578,9,3,2001,2,5.93572,7.00448,296578,2020-09-28 22:42:21.468894+00:00,True,277.62015,195888,157664,20721,,,,,,,91703462383124252,864691136090688823
2278,2024-05-21 18:38:23.569821+00:00,True,296328,5,6,4676,4,2.55496,10.12934,296328,2020-09-28 22:44:10.131193+00:00,True,224.99574,190560,156720,19128,,,,,,,90999637301018902,864691135405337326
6448,2024-05-21 18:38:25.909766+00:00,True,296511,6,4,4360,4,6.45207,3.69213,296511,2020-09-28 22:44:39.968843+00:00,True,271.49567,183776,148320,20611,,,,,,,90013375572167849,864691136742244188
3946,2024-05-21 18:38:24.504940+00:00,True,296313,5,7,5252,4,1.94154,6.67145,296313,2020-09-28 22:43:58.257007+00:00,True,195.62872,186736,154272,18981,,,,,,,90436343750012590,864691135359652696
2519,2024-05-21 18:38:23.707345+00:00,True,296577,5,6,5320,4,2.55507,10.21203,296577,2020-09-28 22:42:11.617847+00:00,True,242.73158,195888,154448,20436,,,,,,,91703049999453808,864691135472929842
12311,2024-05-21 18:42:40.159101+00:00,True,262821,7,4,8959,6,4.12202,4.60326,262821,2020-09-28 22:41:13.031141+00:00,True,278.81406,177360,165072,21648,,,,,,,89171218518995616,864691136137029259
413,2024-05-21 18:38:22.532964+00:00,True,295278,4,7,3352,4,9.56013,-3.16469,295278,2020-09-28 22:45:19.336320+00:00,True,371.25635,186160,131488,26627,,,,,,,90362952355427164,864691136024757817
14484,2024-05-21 18:42:41.365178+00:00,True,295278,8,5,5375,4,4.93913,6.11707,295278,2020-09-28 22:45:19.336320+00:00,True,371.25635,186160,131488,26627,,,,,,,90362952355427164,864691136024757817
13315,2024-05-21 18:42:40.713425+00:00,True,295316,7,5,4824,4,8.92291,-0.52318,295316,2020-09-28 22:42:23.464878+00:00,True,364.05182,194880,130784,26973,,,,,,,91559152287369619,864691135509619721
15562,2024-05-21 18:42:41.957490+00:00,True,296546,9,3,2031,2,3.09142,7.18548,296546,2020-09-28 22:44:55.708382+00:00,True,298.08542,190032,157648,20811,,,,,,,90929406197281411,864691136420056215
457,2024-05-21 18:38:22.557334+00:00,True,295297,4,7,3468,4,13.6325,-7.48983,295297,2020-09-28 22:45:21.720267+00:00,True,399.2917,191888,132896,26874,,,,,,,91137214700120649,864691135359810904
6446,2024-05-21 18:38:25.908676+00:00,True,296528,6,4,4358,4,8.47788,1.65092,296528,2020-09-28 22:43:02.211894+00:00,True,303.0183,186080,148288,20933,,,,,,,90365219293391252,864691135942643060
6723,2024-05-21 18:38:26.061844+00:00,True,295266,6,4,4980,4,2.38407,9.48983,295266,2020-09-28 22:42:58.232379+00:00,True,288.19882,183216,142864,26509,,,,,,,89942251652236502,864691135463701822
8170,2024-05-21 18:38:26.866714+00:00,True,296507,6,6,4827,4,5.6596,7.7239,296507,2020-09-28 22:44:34.081218+00:00,True,262.78232,182848,143920,20593,,,,,,,89942388352671324,864691135566123607
9495,2024-05-21 18:42:31.685609+00:00,True,296507,6,7,4571,4,2.98492,11.87758,296507,2020-09-28 22:44:34.081218+00:00,True,262.78232,182848,143920,20593,,,,,,,89942388352671324,864691135566123607
3685,2024-05-21 18:38:24.361580+00:00,True,296430,5,7,4616,4,6.66201,4.47409,296430,2020-09-28 22:44:23.293194+00:00,True,247.61385,192928,153360,20066,,,,,,,91280700094964465,864691136389643536
5367,2024-05-21 18:38:25.302733+00:00,True,296463,6,2,5267,4,11.5548,-5.45281,296463,2020-09-28 22:42:15.132359+00:00,True,311.42856,196080,148480,19802,,,,,,,91702225298438088,864691135654676930
6432,2024-05-21 18:38:25.900922+00:00,True,296463,6,4,4318,4,8.96373,6.37387,296463,2020-09-28 22:42:15.132359+00:00,True,311.42856,196080,148480,19802,,,,,,,91702225298438088,864691135654676930
5252,2024-05-21 18:38:25.238151+00:00,True,260504,6,2,4992,4,1.65668,6.81976,260504,2020-09-28 22:44:26.751401+00:00,True,252.47957,168256,151392,20841,,,,,,,87902725563933512,864691135725920939
7809,2024-05-21 18:38:26.666206+00:00,True,296581,6,6,4005,4,2.77211,5.51125,296581,2020-09-28 22:40:55.477203+00:00,True,281.31082,196160,143456,20918,,,,,,,91771906982203761,864691134885227770
9153,2024-05-21 18:42:31.491705+00:00,True,296581,6,7,3694,4,7.24505,1.93891,296581,2020-09-28 22:40:55.477203+00:00,True,281.31082,196160,143456,20918,,,,,,,91771906982203761,864691134885227770
7974,2024-05-21 18:38:26.758517+00:00,True,191850,6,6,4369,4,10.6461,-5.59552,191850,2020-09-28 22:41:44.791513+00:00,True,241.51868,146944,145680,16637,,,,,,,84946481857234186,864691135491125991
6447,2024-05-21 18:38:25.909232+00:00,True,296648,6,4,4359,4,4.55335,8.89165,296648,2020-09-28 22:45:03.003711+00:00,True,312.40192,188672,146864,21221,,,,,,,90716856922718275,864691135694246079
1478,2024-05-21 18:38:23.125487+00:00,True,296508,5,3,4836,4,8.03545,4.66775,296508,2020-09-28 22:40:52.915390+00:00,True,301.57816,182160,159936,20563,,,,,,,89803781168041578,864691135294520844
16153,2024-05-21 18:42:42.279261+00:00,True,296508,9,3,4890,4,1.60166,9.87674,296508,2020-09-28 22:40:52.915390+00:00,True,301.57816,182160,159936,20563,,,,,,,89803781168041578,864691135294520844
2439,2024-05-21 18:38:23.662578+00:00,True,296619,5,6,5141,4,5.37243,4.66957,296619,2020-09-28 22:44:43.617497+00:00,True,276.68643,184288,155056,21455,,,,,,,90084637737006373,864691135741963627
3912,2024-05-21 18:38:24.486223+00:00,True,296612,5,7,5167,4,4.38904,5.82496,296612,2020-09-28 22:43:27.662586+00:00,True,284.68182,182592,150528,21722,,,,,,,89872913096018075,864691135585564280
2294,2024-05-21 18:38:23.578660+00:00,True,296531,5,6,4717,4,1.9669,8.0534,296531,2020-09-28 22:41:44.807488+00:00,True,292.27646,187088,154912,20886,,,,,,,90506850134886584,864691135119082461
15684,2024-05-21 18:42:42.023687+00:00,True,296687,9,3,2307,2,4.30159,10.11251,296687,2020-09-28 22:41:24.499033+00:00,True,280.61304,192880,156384,21831,,,,,,,91281112613403048,864691135469924178
6442,2024-05-21 18:38:25.906530+00:00,True,296315,6,4,4351,4,3.4305,8.8133,296315,2020-09-28 22:44:11.927818+00:00,True,227.69435,186832,149360,19211,,,,,,,90435725274986319,864691136010020524
3688,2024-05-21 18:38:24.363179+00:00,True,296562,5,7,4619,4,4.76446,5.39234,296562,2020-09-28 22:41:16.901298+00:00,True,306.14243,194592,152032,20531,,,,,,,91491600236116958,864691136437464222
5055,2024-05-21 18:38:25.127645+00:00,True,296509,6,2,4552,4,6.33444,2.25451,296509,2020-09-28 22:41:57.474099+00:00,True,286.69986,183056,149488,20894,,,,,,,89943144267236872,864691136618957787
3698,2024-05-21 18:38:24.368785+00:00,True,296642,5,7,4657,4,4.71505,2.58935,296642,2020-09-28 22:41:48.339505+00:00,True,295.39548,188208,150128,21664,,,,,,,90646900562424056,864691136025329721
5056,2024-05-21 18:38:25.128182+00:00,True,296642,6,2,4554,4,8.38239,4.11981,296642,2020-09-28 22:41:48.339505+00:00,True,295.39548,188208,150128,21664,,,,,,,90646900562424056,864691136025329721
3936,2024-05-21 18:38:24.499510+00:00,True,296598,5,7,5226,4,8.00141,4.30279,296598,2020-09-28 22:45:13.340548+00:00,True,340.79196,180368,152672,21321,,,,,,,89591712930219679,864691135782265936
1913,2024-05-21 18:38:23.366955+00:00,True,580948,5,6,2054,2,6.73206,2.76803,580948,2020-09-28 22:43:52.220609+00:00,True,354.43817,329968,109728,20508,,,,,,,110133613726606929,864691136452081151
17857,2024-05-21 18:42:43.200878+00:00,True,580948,9,4,5433,4,13.5607,-6.93675,580948,2020-09-28 22:43:52.220609+00:00,True,354.43817,329968,109728,20508,,,,,,,110133613726606929,864691136452081151
15547,2024-05-21 18:42:41.949006+00:00,True,296422,9,3,1998,2,6.46231,1.17907,296422,2020-09-28 22:42:09.332979+00:00,True,206.15233,191200,159328,19687,,,,,,,91070349709727884,864691135512360656
16141,2024-05-21 18:42:42.272689+00:00,True,296422,9,3,4854,4,4.95518,6.25572,296422,2020-09-28 22:42:09.332979+00:00,True,206.15233,191200,159328,19687,,,,,,,91070349709727884,864691135512360656
16156,2024-05-21 18:42:42.280846+00:00,True,296800,9,3,4894,4,7.08223,-4.38313,296800,2020-09-28 22:40:53.208664+00:00,True,271.26398,191728,157904,22608,,,,,,,91140581417423431,864691136905758130
5308,2024-05-21 18:38:25.269596+00:00,True,296650,6,2,5111,4,4.93156,5.64784,296650,2020-09-28 22:45:03.505266+00:00,True,315.12543,188832,147520,21519,,,,,,,90716925709045800,864691136991359893
16155,2024-05-21 18:42:42.280321+00:00,True,296513,9,3,4892,4,17.4341,-5.3387,296513,2020-09-28 22:40:57.174169+00:00,True,293.75644,184160,155568,20856,,,,,,,90084706389313776,864691135725842603
1982,2024-05-21 18:38:23.405432+00:00,True,453517,5,6,2322,2,1.33934,8.03955,453517,2020-09-28 22:44:57.665833+00:00,True,301.71872,262016,114144,17564,,,,,,,100775188823758826,864691135586291324
17093,2024-05-21 18:42:42.788842+00:00,True,453517,9,4,1644,2,3.60507,8.38203,453517,2020-09-28 22:44:57.665833+00:00,True,301.71872,262016,114144,17564,,,,,,,100775188823758826,864691135586291324
16308,2024-05-21 18:42:42.363325+00:00,True,296668,9,3,5332,4,15.0367,-11.01379,296668,2020-09-28 22:41:38.871212+00:00,True,278.49,191088,159360,21709,,,,,,,91070349978124936,864691135465343045
3696,2024-05-21 18:38:24.367722+00:00,True,296517,5,7,4654,4,2.00471,9.16639,296517,2020-09-28 22:44:18.846015+00:00,True,239.49214,184864,153120,20561,,,,,,,90154731535731595,864691135838749331
5035,2024-05-21 18:38:25.116000+00:00,True,296207,6,2,4514,4,5.50967,6.70943,296207,2020-09-28 22:44:21.371394+00:00,True,244.78842,192064,150336,18182,,,,,,,91209918765688932,864691136967703758
6769,2024-05-21 18:38:26.087209+00:00,True,296556,6,4,5092,4,6.30949,1.24561,296556,2020-09-28 22:45:09.321713+00:00,True,326.45758,193504,147168,20647,,,,,,,91350244272625446,864691136092725684
8169,2024-05-21 18:38:26.866160+00:00,True,296457,6,6,4826,4,8.14917,3.80413,296457,2020-09-28 22:40:55.233531+00:00,True,258.84198,194496,145872,19598,,,,,,,91490775468291738,864691136110698936
2497,2024-05-21 18:38:23.694842+00:00,True,296510,5,6,5269,4,6.4804,1.85514,296510,2020-09-28 22:45:11.308027+00:00,True,332.8434,183472,155184,20572,,,,,,,90014268925302892,864691135476495936
5488,2024-05-21 18:38:25.370437+00:00,True,334352,6,2,6871,6,2.80027,12.97723,334352,2020-09-28 22:41:42.249532+00:00,True,305.15283,200992,176608,16437,,,,,,,92409691908426538,864691135645691119
8144,2024-05-21 18:38:26.852421+00:00,True,295265,6,6,4765,4,9.31316,-2.23906,295265,2020-09-28 22:45:20.998869+00:00,True,382.80496,182864,138816,26516,,,,,,,89941701896431531,864691136724324605
15548,2024-05-21 18:42:41.949542+00:00,True,296449,9,3,2000,2,6.84851,-0.74095,296449,2020-09-28 22:41:44.174781+00:00,True,333.24646,193872,157392,20284,,,,,,,91421987339369660,864691135341743557
6444,2024-05-21 18:38:25.907604+00:00,True,296535,6,4,4356,4,9.47901,-0.02227,296535,2020-09-28 22:44:34.526167+00:00,True,264.06503,188432,148736,20529,,,,,,,90646762989123863,864691135510079753
9492,2024-05-21 18:42:31.683931+00:00,True,296347,6,7,4549,4,9.01072,-3.33561,296347,2020-09-28 22:42:03.708426+00:00,True,299.0311,193376,144080,19375,,,,,,,91349831754698728,864691136741774684
6461,2024-05-21 18:38:25.917040+00:00,True,296728,6,4,4392,4,4.152,6.1514,296728,2020-09-28 22:44:13.733856+00:00,True,231.08517,181232,144512,21996,,,,,,,89660982230114829,864691136424357167
16166,2024-05-21 18:42:42.286712+00:00,True,296860,9,3,4923,4,5.02768,7.01292,296860,2020-09-28 22:43:29.967459+00:00,True,270.92633,181424,157152,23281,,,,,,,89733069162169946,864691135809111581
2283,2024-05-21 18:38:23.572535+00:00,True,296948,5,6,4687,4,2.84518,9.59332,296948,2020-09-28 22:41:02.816764+00:00,True,257.7616,196096,152096,22624,,,,,,,91702706737145792,864691135749446441
344,2024-05-21 18:38:22.494335+00:00,True,224535,4,7,3205,4,6.398,11.2284,224535,2020-09-28 22:42:49.237948+00:00,True,318.03802,162240,135072,22846,,,,,,,87056101878941463,864691136904289714
3897,2024-05-21 18:38:24.477939+00:00,True,296745,5,7,5140,4,2.74914,8.33626,296745,2020-09-28 22:44:09.332916+00:00,True,221.31885,184576,151040,21839,,,,,,,90154456792327036,864691135868386070
5303,2024-05-21 18:38:25.266693+00:00,True,296964,6,2,5099,4,1.76301,8.27459,296964,2020-09-28 22:41:56.144754+00:00,True,223.75908,181008,146784,24088,,,,,,,89661326162466326,864691135755034061
16368,2024-05-21 18:42:42.395530+00:00,True,297001,9,3,5469,4,2.46505,10.67605,297001,2020-09-28 22:41:57.513191+00:00,True,262.13828,190064,158288,23447,,,,,,,90929475252416555,864691135569771654
16886,2024-05-21 18:42:42.677567+00:00,True,297001,9,3,8244,6,8.53345,4.08225,297001,2020-09-28 22:41:57.513191+00:00,True,262.13828,190064,158288,23447,,,,,,,90929475252416555,864691135569771654
5057,2024-05-21 18:38:25.128732+00:00,True,296931,6,2,4556,4,2.87529,8.87641,296931,2020-09-28 22:44:47.841368+00:00,True,283.95947,192928,147360,23158,,,,,,,91279875863924475,864691135655454402
3973,2024-05-21 18:38:24.520080+00:00,True,296831,5,7,5310,4,7.31858,3.98152,296831,2020-09-28 22:42:18.756455+00:00,True,221.67946,195040,148992,22162,,,,,,,91561556864866427,864691135610315527
16218,2024-05-21 18:42:42.314596+00:00,True,296750,9,3,5104,4,3.836,5.21695,296750,2020-09-28 22:41:14.919686+00:00,True,194.14565,185056,158720,22583,,,,,,,90225856462565231,864691135773895931
6450,2024-05-21 18:38:25.910851+00:00,True,296945,6,4,4364,4,7.79594,-2.6073,296945,2020-09-28 22:42:26.200322+00:00,True,325.43686,195968,143904,22721,,,,,,,91701607225650904,864691136195455190
2284,2024-05-21 18:38:23.573060+00:00,True,297024,5,6,4690,4,4.90383,4.16372,297024,2020-09-28 22:42:50.573376+00:00,True,236.21255,195200,150528,23746,,,,,,,91632131968880024,864691136390136592
16491,2024-05-21 18:42:42.461614+00:00,True,296873,9,3,5748,4,2.63957,6.37861,296873,2020-09-28 22:44:02.568898+00:00,True,209.58478,183728,157456,23111,,,,,,,90014612858208416,864691135455819114
15566,2024-05-21 18:42:41.959593+00:00,True,296998,9,3,2039,2,5.18735,6.34495,296998,2020-09-28 22:44:38.734324+00:00,True,270.66367,188240,154000,23864,,,,,,,90647450586845292,864691136106435033
15777,2024-05-21 18:42:42.074861+00:00,True,296734,9,3,2500,2,4.53208,5.23393,296734,2020-09-28 22:41:28.645395+00:00,True,258.0893,181920,154880,22579,,,,,,,89803162961130659,864691135760106830
16165,2024-05-21 18:42:42.286110+00:00,True,296734,9,3,4922,4,13.9609,-2.2432,296734,2020-09-28 22:41:28.645395+00:00,True,258.0893,181920,154880,22579,,,,,,,89803162961130659,864691135760106830
5072,2024-05-21 18:38:25.137106+00:00,True,296993,6,2,4593,4,3.37707,10.98993,296993,2020-09-28 22:44:10.078541+00:00,True,224.71147,186800,146528,23901,,,,,,,90435313562231062,864691135977151811
16157,2024-05-21 18:42:42.281376+00:00,True,296921,9,3,4896,4,3.78055,5.45633,296921,2020-09-28 22:41:14.168952+00:00,True,256.2859,190304,157920,22999,,,,,,,90929475185330903,864691135446530194
15564,2024-05-21 18:42:41.958538+00:00,True,296908,9,3,2037,2,6.38336,1.043,296908,2020-09-28 22:44:29.120804+00:00,True,256.55984,188752,155456,22901,,,,,,,90718025355299566,864691136523547537
