id,created,valid,target_id,session,scan_idx,unit_id,pref_ori,pref_dir,gOSI,gDSI,cc_abs,cc_max,cc_norm,OSI,DSI,readout_loc_x,readout_loc_y,id_ref,created_ref,valid_ref,volume,pt_position_x,pt_position_y,pt_position_z,bb_start_position_x,bb_start_position_y,bb_start_position_z,bb_end_position_x,bb_end_position_y,bb_end_position_z,pt_supervoxel_id,pt_root_id
15603,2025-07-30 17:52:31.890478+00:00,True,257592,9,6,4721,74.32179,74.32179,0.224058,0.0997989,0.377987,0.4338,0.8713393,0.4373178,0.20050117,-0.16374171,-0.10072112,257592,2020-09-28 22:42:15.004282+00:00,True,240.42766,168208,135200,17174,,,,,,,87900526070818925,864691136137622653
10019,2025-07-30 17:52:09.288626+00:00,True,257378,7,5,1965,73.09681,73.09681,0.364323,0.0400876,0.553272,0.502683,1.100638,0.63422406,0.07470049,-0.14071059,-0.19211715,257378,2020-09-28 22:41:55.560137+00:00,True,341.31003,168512,127232,15509,,,,,,,87969863821397218,864691136951734495
297,2025-07-30 17:51:23.180915+00:00,True,257380,4,7,3133,4.057535,184.05754,0.0980503,0.0930234,0.649463,0.603379,1.0763766,0.1947199,0.26186547,-0.16103262,-0.1631108,257380,2020-09-28 22:42:25.847112+00:00,True,123.79046,168336,136512,15577,,,,,,,87900732027857476,864691134828521081
9059,2025-07-30 17:51:51.163675+00:00,True,257627,7,3,1997,176.90688,356.90686,0.333961,0.244144,0.248089,0.654705,0.3789325,0.59283334,0.544173,-0.12917078,-0.06846851,257627,2020-09-28 22:44:35.924973+00:00,True,265.37918,174560,130400,16899,,,,,,,88744332525318727,864691135476865704
3017,2025-07-30 17:51:25.266750+00:00,True,259858,5,7,4677,98.48728,278.48727,0.118993,0.136296,0.334277,0.668611,0.49995738,0.22267148,0.2904522,-0.15342385,-0.101049125,259858,2020-09-28 22:44:22.998677+00:00,True,246.70258,165504,154432,17589,,,,,,,87551293757053321,864691135119120349
282,2025-07-30 17:51:22.904897+00:00,True,257428,4,7,3103,126.986206,306.9862,0.276117,0.146123,0.673397,0.7706,0.87386066,0.53307223,0.016185995,-0.1372785,-0.1741007,257428,2020-09-28 22:44:07.346865+00:00,True,219.44598,177616,136368,14913,,,,,,,89167300636253594,864691135937152260
298,2025-07-30 17:51:23.181696+00:00,True,257489,4,7,3136,54.82358,54.82358,0.284932,0.318117,0.543318,0.766986,0.7083806,0.5205866,0.70614547,-0.16847008,-0.15442634,257489,2020-09-28 22:41:42.256651+00:00,True,280.9245,167888,138224,16276,,,,,,,87830569509450865,864691135360823879
10275,2025-07-30 17:52:09.487503+00:00,True,257489,7,5,4550,53.8884,53.8884,0.133987,0.202081,0.422748,0.709704,0.5956681,0.24060856,0.5462936,-0.20115888,-0.2169699,257489,2020-09-28 22:41:42.256651+00:00,True,280.9245,167888,138224,16276,,,,,,,87830569509450865,864691135360823879
11519,2025-07-30 17:52:10.716547+00:00,True,257489,8,5,5485,37.631123,37.631123,0.230587,0.302706,0.549262,0.829591,0.6620877,0.41102734,0.7143174,-0.17339647,-0.13008386,257489,2020-09-28 22:41:42.256651+00:00,True,280.9245,167888,138224,16276,,,,,,,87830569509450865,864691135360823879
1751,2025-07-30 17:51:24.281359+00:00,True,259859,5,6,4743,4.3748307,4.3748307,0.396887,0.0789505,0.578982,0.700996,0.8259419,0.71233386,0.16705821,-0.1760515,-0.10567778,259859,2020-09-28 22:41:27.993222+00:00,True,203.65198,165712,156928,17968,,,,,,,87551637421411199,864691136391595391
10273,2025-07-30 17:52:09.486128+00:00,True,257624,7,5,4534,113.395645,293.39563,0.170155,0.0784207,0.257054,0.239896,1.0715227,0.32204118,0.21854411,-0.21576399,-0.2230444,257624,2020-09-28 22:44:30.380090+00:00,True,257.38608,174208,136032,16834,,,,,,,88745088373010500,864691135118502877
10879,2025-07-30 17:52:10.207273+00:00,True,257624,8,5,2031,111.36164,291.36163,0.188218,0.113098,0.490826,0.682181,0.71949524,0.35335723,0.08645527,-0.18979704,-0.20463228,257624,2020-09-28 22:44:30.380090+00:00,True,257.38608,174208,136032,16834,,,,,,,88745088373010500,864691135118502877
7984,2025-07-30 17:51:50.329100+00:00,True,257619,6,7,3757,95.15053,95.15053,0.194844,0.293921,0.389562,0.729294,0.5341632,0.37126666,0.6661922,-0.17605162,-0.07859224,257619,2020-09-28 22:44:30.731912+00:00,True,258.46613,172176,140640,16579,,,,,,,88464231871297035,864691135619191951
10890,2025-07-30 17:52:10.215434+00:00,True,257458,8,5,2052,80.716,80.716,0.284799,0.166873,0.484127,0.633491,0.7642208,0.5439356,0.3656019,-0.21281475,-0.22024506,257458,2020-09-28 22:44:06.301761+00:00,True,216.42723,164160,134512,16252,,,,,,,87337507263794662,864691135987849731
6768,2025-07-30 17:51:49.380283+00:00,True,259861,6,6,4064,178.2953,178.2953,0.0981441,0.0938816,0.192807,0.503212,0.38315263,0.26636174,0.36162573,-0.16497767,-0.13029498,259861,2020-09-28 22:44:38.390635+00:00,True,269.59283,166288,145024,17284,,,,,,,87620356764290366,864691136419102103
4231,2025-07-30 17:51:26.208740+00:00,True,259838,6,2,4538,119.55681,119.55681,0.355175,0.028898,0.216512,0.731782,0.29586953,0.60391,0.0396885,-0.10310632,-0.06989473,259838,2020-09-28 22:42:42.923499+00:00,True,246.14093,179376,149280,16568,,,,,,,89450562520872460,864691134948894716
3016,2025-07-30 17:51:25.265929+00:00,True,259898,5,7,4675,6.323583,186.32358,0.274024,0.0539043,0.426701,0.615978,0.6927212,0.49411955,0.08766804,-0.13750231,-0.110875905,259898,2020-09-28 22:44:02.291155+00:00,True,207.60493,170624,154416,17640,,,,,,,88254981198887193,864691135586038904
422,2025-07-30 17:51:23.283860+00:00,True,257629,4,7,3434,121.48867,301.48868,0.297702,0.0732102,0.454268,0.668068,0.6799727,0.53382754,0.16540985,-0.17919594,-0.13514084,257629,2020-09-28 22:44:32.757725+00:00,True,261.74112,175200,138640,16993,,,,,,,88886169525444039,864691135341993649
284,2025-07-30 17:51:22.908136+00:00,True,257531,4,7,3106,157.32791,157.32791,0.211002,0.0961218,0.44141,0.707595,0.6238173,0.41276735,0.060938407,-0.16190207,-0.16491586,257531,2020-09-28 22:42:58.192025+00:00,True,299.21475,174912,137072,16397,,,,,,,88815594555612100,864691135441377608
11329,2025-07-30 17:52:10.538268+00:00,True,257531,8,5,4950,22.70903,202.70903,0.119741,0.00636199,0.619179,0.835669,0.7409381,0.23657471,0.017340776,-0.12949556,-0.1901207,257531,2020-09-28 22:42:58.192025+00:00,True,299.21475,174912,137072,16397,,,,,,,88815594555612100,864691135441377608
6781,2025-07-30 17:51:49.390209+00:00,True,259853,6,6,4100,1.8940464,181.89404,0.0660766,0.29848,0.163222,0.552455,0.2954485,0.07710927,0.68040156,-0.14607584,-0.08720738,259853,2020-09-28 22:44:11.428059+00:00,True,225.64684,163824,146544,17361,,,,,,,87268719201916200,864691135163119149
6758,2025-07-30 17:51:49.372738+00:00,True,259840,6,6,4035,174.8014,174.8014,0.049047,0.23354,0.53745,0.68942,0.7795683,0.054858886,0.61503315,-0.11183208,-0.06999248,259840,2020-09-28 22:41:30.296323+00:00,True,213.57281,179840,144576,17077,,,,,,,89520244137370717,864691135780790096
3015,2025-07-30 17:51:25.265151+00:00,True,259870,5,7,4673,85.43129,265.4313,0.215354,0.100744,0.276795,0.324525,0.8529235,0.44771004,0.08669337,-0.14603144,-0.11559641,259870,2020-09-28 22:44:36.380356+00:00,True,266.8426,167104,154384,17370,,,,,,,87762399922796360,864691136577481236
6756,2025-07-30 17:51:49.368370+00:00,True,257557,6,6,4033,174.02733,174.02733,0.314027,0.0448483,0.489422,0.388561,1.2595757,0.54702455,0.10396763,-0.11699182,-0.07820046,257557,2020-09-28 22:40:46.809800+00:00,True,258.06995,179536,142192,16268,,,,,,,89449600381295946,864691135404374766
7970,2025-07-30 17:51:50.313793+00:00,True,257557,6,7,3714,163.46199,163.46199,0.341776,0.236353,0.270865,0.54625,0.4958627,0.57874745,0.55177236,-0.12790233,-0.12726974,257557,2020-09-28 22:40:46.809800+00:00,True,258.06995,179536,142192,16268,,,,,,,89449600381295946,864691135404374766
10892,2025-07-30 17:52:10.216813+00:00,True,257579,8,5,2057,8.286402,8.286402,0.359493,0.131149,0.686286,0.752399,0.9121304,0.6677032,0.1574568,-0.1420992,-0.16158932,257579,2020-09-28 22:44:41.641704+00:00,True,273.79385,165840,136208,16579,,,,,,,87548819721677224,864691135737465988
615,2025-07-30 17:51:23.436293+00:00,True,257613,4,7,3905,90.91335,270.91336,0.1247,0.0241614,0.525303,0.513938,1.0221136,0.24287389,0.04069458,-0.14878428,-0.14358085,257613,2020-09-28 22:41:53.791642+00:00,True,221.35898,171344,140400,17185,,,,,,,88323425730701337,864691135065910340
9058,2025-07-30 17:51:51.162965+00:00,True,257600,7,3,1996,21.105818,21.105818,0.129832,0.0564016,0.191744,0.639935,0.29963043,0.2559071,0.2132932,-0.15095937,-0.09209019,257600,2020-09-28 22:44:37.980341+00:00,True,268.50165,169872,131088,16680,,,,,,,88111082480426777,864691136009286060
11330,2025-07-30 17:52:10.539279+00:00,True,257615,8,5,4952,61.977417,61.977417,0.108368,0.120536,0.583092,0.658981,0.8848389,0.20921154,0.13562748,-0.15298897,-0.1625433,257615,2020-09-28 22:41:50.499473+00:00,True,257.15836,171680,136160,17058,,,,,,,88393244718915520,864691135270451109
15598,2025-07-30 17:52:31.886523+00:00,True,257615,9,6,4679,92.82146,92.82146,0.154172,0.0806672,0.427268,0.660595,0.64679265,0.32435295,0.2789067,-0.15199059,-0.10305637,257615,2020-09-28 22:41:50.499473+00:00,True,257.15836,171680,136160,17058,,,,,,,88393244718915520,864691135270451109
14750,2025-07-30 17:52:13.264348+00:00,True,257371,9,4,7582,66.60734,246.60733,0.161545,0.13301,0.139857,0.470309,0.29737258,0.31507674,0.17094374,-0.15379095,-0.11151004,257371,2020-09-28 22:41:24.548388+00:00,True,295.4014,165136,127712,15678,,,,,,,87477351331783079,864691135502340277
7987,2025-07-30 17:51:50.331087+00:00,True,259882,6,7,3763,72.776375,252.77637,0.0695987,0.012773,0.500993,0.605171,0.8278536,0.14181904,0.0860849,-0.164361,-0.12303096,259882,2020-09-28 22:44:00.126430+00:00,True,198.9596,169168,144480,17516,,,,,,,88042500576677360,864691135781725520
283,2025-07-30 17:51:22.907397+00:00,True,257553,4,7,3104,152.56361,332.5636,0.20032,0.00669476,0.413116,0.718481,0.57498527,0.39244226,0.0063190293,-0.12095064,-0.15151155,257553,2020-09-28 22:43:10.819434+00:00,True,291.80118,178816,133488,15819,,,,,,,89378063338994521,864691136195087592
11322,2025-07-30 17:52:10.530166+00:00,True,257553,8,5,4915,27.462326,27.462326,0.151339,0.0497958,0.333242,0.471426,0.7068808,0.29746157,0.12770031,-0.12710124,-0.16260993,257553,2020-09-28 22:43:10.819434+00:00,True,291.80118,178816,133488,15819,,,,,,,89378063338994521,864691136195087592
600,2025-07-30 17:51:23.424588+00:00,True,257578,4,7,3852,25.848417,25.848417,0.025819,0.0595737,0.438405,0.636949,0.688289,0.0033629932,0.2072328,-0.15799958,-0.17365277,257578,2020-09-28 22:44:46.046483+00:00,True,281.45074,165296,140864,16941,,,,,,,87479069519742441,864691134885612538
8261,2025-07-30 17:51:50.546328+00:00,True,257593,6,7,4463,6.5267916,6.5267916,0.319409,0.19216,0.318755,0.659822,0.4830924,0.5786569,0.43728864,-0.16020548,-0.043750048,257593,2020-09-28 22:41:49.932328+00:00,True,197.06168,168080,143072,16559,,,,,,,87901625515221619,864691135565497687
7972,2025-07-30 17:51:50.315140+00:00,True,257547,6,7,3717,111.10912,111.10912,0.257254,0.211187,0.449972,0.521051,0.86358535,0.470891,0.5355683,-0.13730836,-0.09335679,257547,2020-09-28 22:43:24.449417+00:00,True,248.05113,177008,142624,16177,,,,,,,89097825379837582,864691135658713986
11340,2025-07-30 17:52:10.547172+00:00,True,257573,8,5,4982,83.90108,83.90108,0.233095,0.169355,0.323729,0.578912,0.55920243,0.44851363,0.3831118,-0.21604407,-0.14238715,257573,2020-09-28 22:44:15.176302+00:00,True,233.19101,164848,138576,16510,,,,,,,87408425830637941,864691136195122152
5497,2025-07-30 17:51:48.386179+00:00,True,259878,6,4,4381,72.42859,252.42859,0.0748522,0.112203,0.487926,0.607595,0.8030448,0.1649477,0.44232658,-0.18119448,-0.085172415,259878,2020-09-28 22:43:59.922936+00:00,True,196.97746,169088,147648,17456,,,,,,,88042912893473596,864691136237549583
6766,2025-07-30 17:51:49.378777+00:00,True,259878,6,6,4061,70.193634,70.193634,0.175916,0.121614,0.44983,0.596933,0.75356865,0.3422872,0.30034027,-0.19326675,-0.06549263,259878,2020-09-28 22:43:59.922936+00:00,True,196.97746,169088,147648,17456,,,,,,,88042912893473596,864691136237549583
10878,2025-07-30 17:52:10.206561+00:00,True,257493,8,5,2028,178.69522,178.69522,0.44361,0.0549909,0.275835,0.387062,0.7126378,0.7113459,0.15757775,-0.1497109,-0.23575819,257493,2020-09-28 22:44:24.993763+00:00,True,250.10225,168752,134320,16128,,,,,,,87970757241805200,864691136419477399
5711,2025-07-30 17:51:48.534813+00:00,True,260026,6,4,4889,44.77006,44.77006,0.21987,0.1108,0.39878,0.516373,0.7722712,0.40768814,0.26238036,-0.18829429,-0.110625446,260026,2020-09-28 22:43:02.326159+00:00,True,248.44157,172640,149248,18685,,,,,,,88535769115085739,864691135584908664
10868,2025-07-30 17:52:10.198942+00:00,True,257655,8,5,2005,102.33771,102.33771,0.393097,0.178337,0.587664,0.685221,0.857627,0.64705,0.43327123,-0.13057101,-0.15048593,257655,2020-09-28 22:40:44.474864+00:00,True,248.9924,179248,135712,16878,,,,,,,89448707095349249,864691135395447029
9046,2025-07-30 17:51:51.153704+00:00,True,257663,7,3,1950,6.148831,186.14883,0.292827,0.0357015,0.321391,0.377919,0.850423,0.5126969,0.09802156,-0.15696234,-0.11207831,257663,2020-09-28 22:40:46.922834+00:00,True,239.24048,179968,131744,17035,,,,,,,89518526150441292,864691136195108940
10354,2025-07-30 17:52:09.750140+00:00,True,257634,7,5,4821,90.24085,90.24085,0.508032,0.0278589,0.705784,0.804139,0.87768906,0.76795006,0.02888266,-0.17608255,-0.20041466,257634,2020-09-28 22:44:00.658258+00:00,True,203.24466,176160,134608,16648,,,,,,,88955988446889607,864691135975456111
10977,2025-07-30 17:52:10.282592+00:00,True,257634,8,5,2321,90.117096,90.117096,0.456046,0.151865,0.585684,0.749817,0.7811026,0.7110252,0.331444,-0.1400159,-0.1701374,257634,2020-09-28 22:44:00.658258+00:00,True,203.24466,176160,134608,16648,,,,,,,88955988446889607,864691135975456111
15597,2025-07-30 17:52:31.885738+00:00,True,257634,9,6,4677,95.505035,275.50504,0.482677,0.046305,0.578296,0.739844,0.78164583,0.74929816,0.09361074,-0.16611296,-0.15756571,257634,2020-09-28 22:44:00.658258+00:00,True,203.24466,176160,134608,16648,,,,,,,88955988446889607,864691135975456111
8244,2025-07-30 17:51:50.532038+00:00,True,260063,6,7,4407,99.58965,279.58966,0.169006,0.0582805,0.124791,0.327939,0.38053113,0.32800734,0.045495585,-0.16464138,-0.09784299,260063,2020-09-28 22:44:17.080989+00:00,True,236.86102,177984,144608,18062,,,,,,,89238838014334598,864691135417493946
3099,2025-07-30 17:51:25.326837+00:00,True,260055,5,7,4936,75.829666,255.82967,0.184533,0.226358,0.631202,0.809006,0.7802192,0.3514005,0.5723392,-0.14627147,-0.09506279,260055,2020-09-28 22:44:02.107238+00:00,True,206.22443,176688,154224,18493,,,,,,,89099337543551166,864691135700507426
3157,2025-07-30 17:51:25.375969+00:00,True,259991,5,7,5059,7.3801174,187.38011,0.309044,0.214367,0.473449,0.649222,0.7292559,0.568566,0.48630306,-0.16400594,-0.08876455,259991,2020-09-28 22:41:51.960787+00:00,True,226.82599,166608,154672,18717,,,,,,,87692031379758164,864691135517540051
10881,2025-07-30 17:52:10.208669+00:00,True,257750,8,5,2034,101.78366,101.78366,0.150043,0.0691618,0.546192,0.6188,0.8826632,0.32404006,0.15471236,-0.15657884,-0.1620732,257750,2020-09-28 22:44:34.760843+00:00,True,264.80756,173424,135840,17763,,,,,,,88604282299257967,864691136619099867
15599,2025-07-30 17:52:31.887600+00:00,True,257750,9,6,4680,95.454765,95.454765,0.122507,0.10604,0.469024,0.719523,0.6518541,0.278388,0.36369634,-0.19336802,-0.104515016,257750,2020-09-28 22:44:34.760843+00:00,True,264.80756,173424,135840,17763,,,,,,,88604282299257967,864691136619099867
1750,2025-07-30 17:51:24.280694+00:00,True,260010,5,6,4742,79.25079,259.2508,0.0944757,0.213672,0.672282,0.455417,1.47619,0.16039225,0.5553736,-0.14937687,-0.15027899,260010,2020-09-28 22:44:04.437469+00:00,True,212.51555,169328,156576,18412,,,,,,,88044149911666701,864691136136631677
7971,2025-07-30 17:51:50.314483+00:00,True,257658,6,7,3715,110.476425,290.4764,0.143201,0.160577,0.336091,0.657925,0.5108348,0.2805566,0.42475232,-0.12521106,-0.12697107,257658,2020-09-28 22:40:42.451797+00:00,True,222.9502,179728,141520,16477,,,,,,,89449531728621540,864691135992753857
5499,2025-07-30 17:51:48.387693+00:00,True,260144,6,4,4387,121.31178,121.31178,0.108958,0.136297,0.55262,0.673678,0.8203029,0.20384908,0.22746488,-0.17611653,-0.106437385,260144,2020-09-28 22:44:02.052947+00:00,True,205.87102,171344,148448,19157,,,,,,,88324525510632962,864691135685030898
7975,2025-07-30 17:51:50.317181+00:00,True,259949,6,7,3723,110.94854,290.94855,0.422264,0.10202,0.538338,0.702419,0.7664058,0.69664985,0.17060766,-0.13007581,-0.117919266,259949,2020-09-28 22:42:15.566633+00:00,True,257.40314,178544,143856,17362,,,,,,,89309069185728532,864691135492367967
6769,2025-07-30 17:51:49.381427+00:00,True,260176,6,6,4065,13.134333,193.13434,0.0344294,0.121503,0.311819,0.372936,0.83611935,0.014664186,0.38539267,-0.14839023,-0.06783235,260176,2020-09-28 22:44:21.070067+00:00,True,243.78098,174160,146816,19153,,,,,,,88746531817290305,864691137054692726
5507,2025-07-30 17:51:48.392939+00:00,True,259974,6,4,4414,75.78326,255.78326,0.304258,0.0628643,0.306379,0.673003,0.45524165,0.53349876,0.16932942,-0.16919667,-0.14322549,259974,2020-09-28 22:44:21.537018+00:00,True,245.3522,165360,146848,18208,,,,,,,87479894287945983,864691135386754645
6782,2025-07-30 17:51:49.390909+00:00,True,259974,6,6,4101,78.85145,258.85144,0.328773,0.223268,0.522659,0.783915,0.66672915,0.570161,0.5353383,-0.14864403,-0.1050117,259974,2020-09-28 22:44:21.537018+00:00,True,245.3522,165360,146848,18208,,,,,,,87479894287945983,864691135386754645
1740,2025-07-30 17:51:24.273849+00:00,True,259938,5,6,4709,167.49333,167.49333,0.213138,0.153244,0.465914,0.716734,0.6500515,0.4156188,0.3739133,-0.13774401,-0.15353572,259938,2020-09-28 22:44:01.940436+00:00,True,205.22615,175536,155968,17522,,,,,,,88888506054783855,864691135927873492
11332,2025-07-30 17:52:10.541330+00:00,True,257700,8,5,4954,68.39283,68.39283,0.296599,0.229554,0.293946,0.479065,0.61358273,0.5269319,0.4787673,-0.14459652,-0.17236167,257700,2020-09-28 22:40:51.453895+00:00,True,232.55515,169504,136896,17987,,,,,,,88041469851569718,864691136239108156
15604,2025-07-30 17:52:31.891182+00:00,True,257700,9,6,4727,16.81316,16.81316,0.0501531,0.236055,0.578057,0.751051,0.7696641,0.049375508,0.5950137,-0.20442605,-0.1347735,257700,2020-09-28 22:40:51.453895+00:00,True,232.55515,169504,136896,17987,,,,,,,88041469851569718,864691136239108156
10341,2025-07-30 17:52:09.741290+00:00,True,257652,7,5,4784,92.469086,92.469086,0.571627,0.142343,0.314013,0.320456,0.9798943,0.8301016,0.30377474,-0.1711297,-0.19461954,257652,2020-09-28 22:42:31.871496+00:00,True,286.48032,178624,137536,16960,,,,,,,89308244551519488,864691135210917824
7988,2025-07-30 17:51:50.331730+00:00,True,260018,6,7,3764,109.13399,289.13397,0.522516,0.178888,0.737994,0.836228,0.88252723,0.7770731,0.38180238,-0.16509634,-0.06630266,260018,2020-09-28 22:44:30.968794+00:00,True,259.1762,170896,145072,18290,,,,,,,88253675596069228,864691136297791771
6971,2025-07-30 17:51:49.531824+00:00,True,260030,6,6,4571,31.76014,31.76014,0.245781,0.129299,0.577061,0.632575,0.9122412,0.47488058,0.25743327,-0.17859745,-0.071950436,260030,2020-09-28 22:43:14.241373+00:00,True,213.74632,172832,145872,18658,,,,,,,88535288078709393,864691135294161420
8206,2025-07-30 17:51:50.500125+00:00,True,260030,6,7,4309,46.654922,46.654922,0.279685,0.111648,0.596592,0.766997,0.77782834,0.5174216,0.2989681,-0.16911179,-0.054225147,260030,2020-09-28 22:43:14.241373+00:00,True,213.74632,172832,145872,18658,,,,,,,88535288078709393,864691135294161420
4252,2025-07-30 17:51:26.225143+00:00,True,260019,6,2,4580,39.929276,219.92928,0.069866,0.141677,0.19926,0.661869,0.30105656,0.017926196,0.4165462,-0.10716587,-0.050749898,260019,2020-09-28 22:44:13.838354+00:00,True,231.5608,170992,152208,18380,,,,,,,88254637668879063,864691135468640652
12576,2025-07-30 17:52:11.567587+00:00,True,260061,9,3,2298,96.73116,276.73117,0.305155,0.0857669,0.552512,0.6397,0.86370486,0.53772926,0.24707694,-0.13370287,-0.13602763,260061,2020-09-28 22:42:01.220659+00:00,True,243.58699,177312,158384,18156,,,,,,,89170255976656930,864691135784046899
7998,2025-07-30 17:51:50.338473+00:00,True,260103,6,7,3797,33.80892,33.80892,0.0435288,0.209132,0.279948,0.60459,0.46303776,0.117740735,0.55921495,-0.17281628,-0.08679122,260103,2020-09-28 22:44:11.840433+00:00,True,227.4381,165968,146288,19162,,,,,,,87620563190975799,864691135293374646
10867,2025-07-30 17:52:10.198265+00:00,True,257653,8,5,2003,100.87422,280.87424,0.171642,0.0893957,0.835074,0.891519,0.9366867,0.36962813,0.34111327,-0.12772143,-0.14593709,257653,2020-09-28 22:43:18.284230+00:00,True,256.40747,178896,133184,16495,,,,,,,89377994753362607,864691136436836766
6861,2025-07-30 17:51:49.449578+00:00,True,260006,6,6,4290,79.51207,259.51205,0.336071,0.281423,0.44437,0.608407,0.7303828,0.6044334,0.5921743,-0.17703229,-0.118307054,260006,2020-09-28 22:44:15.687965+00:00,True,235.25703,169200,146640,18521,,,,,,,88042844308253402,864691135562592737
8072,2025-07-30 17:51:50.393873+00:00,True,260006,6,7,3973,73.180885,253.18088,0.109579,0.0592538,0.637647,0.772445,0.8254918,0.2158811,0.15765612,-0.16876912,-0.10304314,260006,2020-09-28 22:44:15.687965+00:00,True,235.25703,169200,146640,18521,,,,,,,88042844308253402,864691135562592737
1752,2025-07-30 17:51:24.282002+00:00,True,260128,5,6,4744,60.295063,240.29506,0.179738,0.0746177,0.275825,0.0543066,5.079033,0.35140634,0.20502135,-0.14474523,-0.094698906,260128,2020-09-28 22:43:56.028339+00:00,True,183.26602,169504,157392,18888,,,,,,,88044287417670441,864691135858792552
5824,2025-07-30 17:51:48.612263+00:00,True,260118,6,4,5187,111.55775,111.55775,0.341404,0.234135,0.528303,0.778672,0.6784667,0.6202945,0.16194178,-0.16921628,-0.11748326,260118,2020-09-28 22:44:17.363691+00:00,True,237.85669,167792,147728,18798,,,,,,,87831875514994326,864691136287295683
6993,2025-07-30 17:51:49.547062+00:00,True,260118,6,6,4623,93.90476,273.90475,0.314604,0.271972,0.290444,0.695742,0.41745934,0.54908943,0.3192851,-0.11953843,-0.072098315,260118,2020-09-28 22:44:17.363691+00:00,True,237.85669,167792,147728,18798,,,,,,,87831875514994326,864691136287295683
8000,2025-07-30 17:51:50.339790+00:00,True,260118,6,7,3800,106.882835,286.88284,0.27859,0.123821,0.658669,0.741136,0.8887289,0.5107572,0.13750122,-0.18600762,-0.13630545,260118,2020-09-28 22:44:17.363691+00:00,True,237.85669,167792,147728,18798,,,,,,,87831875514994326,864691136287295683
5498,2025-07-30 17:51:48.386859+00:00,True,260154,6,4,4385,107.208275,287.20828,0.196817,0.112178,0.331563,0.65127,0.5091022,0.37060472,0.11974047,-0.16502309,-0.123459935,260154,2020-09-28 22:44:07.712605+00:00,True,220.62251,172656,147632,19010,,,,,,,88535494304043172,864691135134052512
6770,2025-07-30 17:51:49.382148+00:00,True,260154,6,6,4066,75.021225,255.02122,0.323289,0.285223,0.366911,0.206265,1.778833,0.5672565,0.6029228,-0.14449811,-0.07777363,260154,2020-09-28 22:44:07.712605+00:00,True,220.62251,172656,147632,19010,,,,,,,88535494304043172,864691135134052512
7059,2025-07-30 17:51:49.595191+00:00,True,259954,6,6,4796,104.61636,104.61636,0.455209,0.0757268,0.457584,0.751604,0.60880995,0.7199286,0.11175767,-0.13784581,-0.0073316693,259954,2020-09-28 22:41:24.148742+00:00,True,210.57814,179984,145120,17543,,,,,,,89520381643383824,864691135495515280
7973,2025-07-30 17:51:50.315831+00:00,True,257660,6,7,3721,41.800556,221.80055,0.0766189,0.233356,0.496479,0.661443,0.7505998,0.12779044,0.59781694,-0.10982287,-0.13199604,257660,2020-09-28 22:40:53.171910+00:00,True,232.32643,179760,142656,17034,,,,,,,89520037978909343,864691135308247110
12481,2025-07-30 17:52:11.490486+00:00,True,260027,9,3,2054,115.86983,115.86983,0.203665,0.10687,0.415003,0.294852,1.407496,0.397902,0.28039247,-0.09090412,-0.034021854,260027,2020-09-28 22:41:36.741790+00:00,True,190.90358,172592,158240,18025,,,,,,,88536937278902950,864691136953411807
10131,2025-07-30 17:52:09.369861+00:00,True,257657,7,5,2361,4.4832115,4.4832115,0.223491,0.13027,0.318794,0.660814,0.48242623,0.41488025,0.052110147,-0.22156465,-0.24755561,257657,2020-09-28 22:42:01.289194+00:00,True,324.52362,179744,127472,16935,,,,,,,89447607650315656,864691135785967044
14741,2025-07-30 17:52:13.256682+00:00,True,257657,9,4,7551,9.060602,189.06061,0.340331,0.122286,0.491108,0.52033,0.9438395,0.58881444,0.2835705,-0.10183066,-0.13033724,257657,2020-09-28 22:42:01.289194+00:00,True,324.52362,179744,127472,16935,,,,,,,89447607650315656,864691135785967044
5508,2025-07-30 17:51:48.393600+00:00,True,260106,6,4,4415,100.87839,100.87839,0.496545,0.054878,0.452513,0.881977,0.51306665,0.76921403,0.12309765,-0.1864416,-0.08283919,260106,2020-09-28 22:44:38.117885+00:00,True,268.8493,166368,147936,19314,,,,,,,87620769349591093,864691135988127747
7020,2025-07-30 17:51:49.565952+00:00,True,260106,6,6,4689,99.43912,99.43912,0.401896,0.252195,0.103273,0.681468,0.1515449,0.6653091,0.5421733,-0.1489672,-0.07034397,260106,2020-09-28 22:44:38.117885+00:00,True,268.8493,166368,147936,19314,,,,,,,87620769349591093,864691135988127747
6767,2025-07-30 17:51:49.379525+00:00,True,259940,6,6,4063,104.058304,104.058304,0.572759,0.0460785,0.485591,0.816551,0.59468544,0.8274027,0.12824579,-0.11115414,-0.08194506,259940,2020-09-28 22:44:34.612623+00:00,True,264.30472,175936,145328,17440,,,,,,,88957431689834320,864691135617470057
10272,2025-07-30 17:52:09.485438+00:00,True,257659,7,5,4533,92.791664,92.791664,0.121662,0.0387656,0.446437,0.6291,0.70964396,0.2570502,0.15499432,-0.17284083,-0.21998906,257659,2020-09-28 22:41:04.714735+00:00,True,288.0299,179824,134448,17088,,,,,,,89518938467343623,864691135741421931
10866,2025-07-30 17:52:10.197558+00:00,True,257659,8,5,2002,42.651398,222.6514,0.221159,0.0438717,0.435391,0.493636,0.8820082,0.42747903,0.124345236,-0.13645476,-0.16414553,257659,2020-09-28 22:41:04.714735+00:00,True,288.0299,179824,134448,17088,,,,,,,89518938467343623,864691135741421931
