pre_neuron_id,post_neuron_id,n_synapses
864691134948788476,864691135774389755,1
864691134948788476,864691135853198023,1
864691134948788476,864691135977666883,1
864691134948788476,864691136011686318,1
864691134948788476,864691136021865976,1
864691134948788476,864691136330101226,1
864691134948788476,864691136419797655,1
864691134948788476,864691136437631902,1
864691134948788476,864691136619096795,1
864691134948788476,864691136814627955,1
864691134948788476,864691136991202453,1
864691135977654851,864691135066958404,1
864691135977654851,864691135386899029,1
864691135977654851,864691135477670312,1
864691135977654851,864691135492568551,1
864691135977654851,864691135587519868,1
864691135977654851,864691135774294603,1
864691135977654851,864691135774389755,1
864691135977654851,864691135816565839,1
864691135977654851,864691136010639022,1
864691135977654851,864691136108378073,1
864691135977654851,864691136125433894,1
864691135977654851,864691136238090767,1
864691135977654851,864691136312150874,1
864691135977654851,864691136438585502,1
864691135977654851,864691136438717086,1
864691135977654851,864691136452609023,1
864691135977654851,864691136975144988,1
864691135977654851,864691136991390869,1
864691135270320293,864691136195391208,1
864691136011686318,864691134948788476,1
864691136011686318,864691135464928318,1
864691136011686318,864691135465932357,1
864691136011686318,864691135774368763,1
864691136011686318,864691135857099310,1
864691136011686318,864691136364308962,1
864691136011686318,864691136914414321,1
864691136011686318,864691136968542926,1
864691136488999186,864691134966324767,1
864691136488999186,864691135272069285,1
864691136488999186,864691135357351375,1
864691136488999186,864691135577651230,1
864691136488999186,864691135578146565,1
864691136488999186,864691135586724220,1
864691136488999186,864691135817419343,1
864691136488999186,864691135861093992,1
864691136488999186,864691136025504569,1
864691136488999186,864691136330101226,1
864691136488999186,864691136523216017,1
864691136488999186,864691136523335057,1
864691136488999186,864691136618795227,1
864691136488999186,864691136927761226,1
864691135339088102,864691135115049881,1
864691135339088102,864691135386963541,1
864691135339088102,864691135466283333,1
864691135339088102,864691135480718022,1
864691135339088102,864691135640398651,1
864691135339088102,864691135763795510,1
864691135339088102,864691135782156368,1
864691135339088102,864691135809568029,1
864691135339088102,864691135810308125,1
864691135339088102,864691135938629892,1
864691135339088102,864691136025184569,1
864691135339088102,864691136058745048,1
864691135339088102,864691136066069400,1
864691135339088102,864691136091074615,1
864691135339088102,864691136101516661,1
864691135339088102,864691136420195223,1
864691135339088102,864691136453384959,1
864691136336107187,864691134919972106,1
864691136336107187,864691135060727707,1
864691136336107187,864691135271696549,1
864691136336107187,864691135340055782,1
864691136336107187,864691135343818161,1
864691136336107187,864691135430486576,1
864691136336107187,864691135490326074,1
864691136336107187,864691135496440208,1
864691136336107187,864691135503836253,1
864691136336107187,864691135518989962,1
864691136336107187,864691135619463567,1
864691136336107187,864691135640398651,1
864691136336107187,864691135728030015,1
864691136336107187,864691135750958889,1
864691136336107187,864691135756075981,1
864691136336107187,864691135760635214,1
864691136336107187,864691135763941174,1
864691136336107187,864691135865648254,1
864691136336107187,864691136119885080,1
864691136336107187,864691136177629702,1
864691136336107187,864691136195798504,1
864691136336107187,864691136211385020,1
864691136336107187,864691136299034139,1
864691136336107187,864691136419797655,1
864691136336107187,864691136452602367,1
864691136336107187,864691136665051614,1
864691136336107187,864691136742244188,1
864691136336107187,864691136905758130,1
864691136336107187,864691136953677535,1
864691136336107187,864691137198691137,1
864691136196517452,864691134942169955,1
864691136196517452,864691135157994084,1
864691136196517452,864691135210134905,1
864691136196517452,864691135294442678,1
864691136196517452,864691135294520844,1
864691136196517452,864691135362104647,1
864691136196517452,864691135396794101,1
864691136196517452,864691135448698196,1
864691136196517452,864691135469422674,1
864691136196517452,864691135476528704,1
864691136196517452,864691135480916422,1
864691136196517452,864691135493620831,1
864691136196517452,864691135640398651,1
864691136196517452,864691135656578242,1
864691136196517452,864691135662059248,1
864691136196517452,864691135743102827,1
864691136196517452,864691135858273326,1
864691136196517452,864691135861093992,1
864691136196517452,864691135866576604,1
864691136196517452,864691135970226021,1
864691136196517452,864691135988742147,1
864691136196517452,864691136010639022,1
864691136196517452,864691136033332155,1
864691136196517452,864691136034011579,1
864691136196517452,864691136299034139,1
864691136196517452,864691136389921911,1
864691136196517452,864691136452602367,1
864691136196517452,864691136618795227,1
864691136196517452,864691136665051614,1
864691135697613077,864691135778132576,1
864691135697613077,864691137054934902,1
864691136136383883,864691135342585541,1
864691136136383883,864691135782156368,1
864691136136383883,864691136010639022,1
864691135763495478,864691135059143323,1
864691135763495478,864691135578103301,1
864691135763495478,864691135697613077,1
864691135763495478,864691135851792071,1
864691135763495478,864691135875460494,1
864691135502885954,864691134942472035,1
864691135502885954,864691134950156796,1
864691135502885954,864691135562975969,1
864691135502885954,864691135774053371,1
864691135502885954,864691135774179147,1
864691135502885954,864691135774368763,1
864691135502885954,864691136011684526,1
864691135502885954,864691136110256824,1
864691135502885954,864691136336039091,1
864691135214986368,864691134949081852,1
864691135214986368,864691135566168599,1
864691135214986368,864691135850033758,1
864691135214986368,864691136419797655,1
864691135741458324,864691134948788476,1
864691135741458324,864691135101431072,1
864691135741458324,864691135164772653,1
864691135741458324,864691135258642863,1
864691135741458324,864691135271038885,1
864691135741458324,864691135272069285,1
864691135741458324,864691135325263004,1
864691135741458324,864691135343818161,1
864691135741458324,864691135362104647,1
864691135741458324,864691135448303762,1
864691135741458324,864691135476495936,1
864691135741458324,864691135566168599,1
864691135741458324,864691135586240120,1
864691135741458324,864691135717163802,1
864691135741458324,864691135763941174,1
864691135741458324,864691135782241616,1
864691135741458324,864691135839950227,1
864691135741458324,864691135853198023,1
864691135741458324,864691135938816260,1
864691135741458324,864691135993150913,1
864691135741458324,864691136022520056,1
864691135741458324,864691136086630764,1
864691135741458324,864691136137794941,1
864691135741458324,864691136196202472,1
864691135741458324,864691136314404669,1
864691135741458324,864691136314491965,1
864691135741458324,864691136421279639,1
864691135741458324,864691136674749575,1
864691135741458324,864691137021264750,1
864691135479833030,864691134886569210,1
864691135479833030,864691134949248508,1
864691135479833030,864691135060882843,1
864691135479833030,864691135101431072,1
864691135479833030,864691135209369465,1
864691135479833030,864691135409859785,1
864691135479833030,864691135441799752,1
864691135479833030,864691135583277677,1
864691135479833030,864691135617152361,1
864691135479833030,864691135728030015,1
864691135479833030,864691135731679929,1
864691135479833030,864691135773208651,1
864691135479833030,864691135940996774,1
864691135479833030,864691136086088556,1
864691135479833030,864691136107283417,1
864691135479833030,864691136381301461,1
864691135479833030,864691136392785279,1
864691135479833030,864691136674744199,1
864691135975633475,864691135082864887,1
864691135975633475,864691135455123562,1
864691135975633475,864691135778187360,1
864691135975633475,864691135809608652,1
864691135975633475,864691135867905302,1
864691135975633475,864691136275031565,1
864691135975633475,864691136602371025,1
864691135975633475,864691136724880893,1
864691136336179123,864691135214986368,1
864691136336179123,864691135695146943,1
864691136336179123,864691136372039560,1
864691136336179123,864691136452447743,1
864691136336179123,864691136452602367,1
864691136664127454,864691135066958404,1
864691136664127454,864691135214931072,1
864691136664127454,864691135360017752,1
864691136664127454,864691135430004016,1
864691136664127454,864691135466158917,1
864691136664127454,864691135492568551,1
864691136664127454,864691135562975969,1
864691136664127454,864691135719900721,1
864691136664127454,864691135742756203,1
864691136664127454,864691135801604706,1
864691136664127454,864691135810905036,1
864691136664127454,864691135885140848,1
864691136664127454,864691135886130288,1
864691136664127454,864691135946676260,1
864691136664127454,864691136026198585,1
864691136664127454,864691136674744199,1
864691136664127454,864691136904761266,1
864691135339600102,864691135384843738,1
864691135339600102,864691135562474977,1
864691135339600102,864691135571515270,1
864691135339600102,864691135572346349,1
864691135339600102,864691135585266808,1
864691135339600102,864691135750307881,1
864691135339600102,864691135756075981,1
864691135339600102,864691135810492189,1
864691135339600102,864691135817419343,1
864691135339600102,864691135849426270,1
864691135339600102,864691136125440038,1
864691135339600102,864691136674495623,1
864691136033227451,864691135294190518,1
864691136033227451,864691135476495936,1
864691136033227451,864691136022520056,1
864691136033227451,864691136118370724,1
864691136033227451,864691136228250961,1
864691136033227451,864691136330101226,1
864691136033227451,864691136390474359,1
864691136033227451,864691136484364844,1
864691136033227451,864691136674749575,1
864691136033227451,864691136742067804,1
864691135853088967,864691134948788476,1
864691135853088967,864691135136360217,1
864691135853088967,864691135496440208,1
864691135853088967,864691135572346349,1
864691135853088967,864691135763795510,1
864691135853088967,864691135955962888,1
864691135853088967,864691135994235841,1
864691135853088967,864691136011768494,1
864691135853088967,864691136195834070,1
864691135853088967,864691136927187786,1
864691135853088967,864691136927761226,1
864691135465343045,864691134919529994,1
864691135465343045,864691134989865338,1
864691135465343045,864691135274816017,1
864691135465343045,864691135324705692,1
864691135465343045,864691135342958789,1
864691135465343045,864691135465955397,1
864691135465343045,864691135539491442,1
864691135465343045,864691135583277677,1
864691135465343045,864691135760635214,1
864691135465343045,864691135810466333,1
864691135465343045,864691135868919318,1
864691135465343045,864691135977654851,1
864691135465343045,864691136299034139,1
864691135465343045,864691136330101226,1
864691135465343045,864691136378815445,1
864691135465343045,864691136391042167,1
864691135465343045,864691136905560754,1
864691135465343045,864691136927761226,1
864691135465343045,864691136953873631,1
864691135465343045,864691136991202453,1
864691135640398651,864691135808925981,1
864691135640398651,864691136101516661,1
864691135339729126,864691135210134905,1
864691135339729126,864691135272003237,1
864691135339729126,864691135409859785,1
864691135339729126,864691135476528704,1
864691135339729126,864691135577644574,1
864691135339729126,864691135809568029,1
864691135339729126,864691135816693327,1
864691135339729126,864691135878061395,1
864691135339729126,864691135938816260,1
864691135339729126,864691136389921911,1
864691135339729126,864691136912172017,1
864691135778419901,864691134942169955,1
864691135778419901,864691134948788476,1
864691135778419901,864691135274816017,1
864691135778419901,864691135360809560,1
864691135778419901,864691135384285931,1
864691135778419901,864691135455400554,1
864691135778419901,864691135492568551,1
864691135778419901,864691135493686111,1
864691135778419901,864691135503182685,1
864691135778419901,864691135562004193,1
864691135778419901,864691135618505065,1
864691135778419901,864691135662059248,1
864691135778419901,864691135694415551,1
864691135778419901,864691135750307881,1
864691135778419901,864691135810466333,1
864691135778419901,864691135810473245,1
864691135778419901,864691135858298670,1
864691135778419901,864691135938816260,1
864691135778419901,864691136026254649,1
864691135778419901,864691136211385020,1
864691135778419901,864691136228250961,1
864691135778419901,864691136330101226,1
864691135778419901,864691136373008520,1
864691135778419901,864691136381243349,1
864691135778419901,864691136424990255,1
864691135778419901,864691136913993713,1
864691135778419901,864691136991202453,1
864691135619756943,864691135808684573,1
864691135619756943,864691135928366606,1
864691135619756943,864691135939008565,1
864691135619756943,864691135977666883,1
864691135619756943,864691136091634487,1
864691135619756943,864691136137237899,1
864691135619756943,864691136195798504,1
864691135619756943,864691136228250961,1
864691135619756943,864691136603811281,1
864691135619756943,864691136914414321,1
864691135619756943,864691136991202453,1
864691135577816862,864691135015605910,1
864691135577816862,864691135060651419,1
864691135577816862,864691135157994084,1
864691135577816862,864691135164887853,1
864691135577816862,864691135258642863,1
864691135577816862,864691135324623260,1
864691135577816862,864691135357351375,1
864691135577816862,864691135386899029,1
864691135577816862,864691135386963541,1
864691135577816862,864691135430275120,1
864691135577816862,864691135430346544,1
864691135577816862,864691135466158917,1
864691135577816862,864691135480916422,1
864691135577816862,864691135493686111,1
864691135577816862,864691135496440208,1
864691135577816862,864691135518173395,1
864691135577816862,864691135546339880,1
864691135577816862,864691135577651230,1
864691135577816862,864691135583277677,1
864691135577816862,864691135591041291,1
864691135577816862,864691135619463567,1
864691135577816862,864691135619756943,1
864691135577816862,864691135686283703,1
864691135577816862,864691135773073147,1
864691135577816862,864691135816693327,1
864691135577816862,864691135842486243,1
864691135577816862,864691135858298670,1
864691135577816862,864691135928366606,1
864691135577816862,864691135977654851,1
864691135577816862,864691136011684526,1
864691135577816862,864691136021865976,1
864691135577816862,864691136125457446,1
864691135577816862,864691136274546622,1
864691135577816862,864691136298125851,1
864691135577816862,864691136378815445,1
864691135577816862,864691136424439855,1
864691135577816862,864691136437631902,1
864691135577816862,864691136438666398,1
864691135577816862,864691136968542926,1
864691135577816862,864691136991202453,1
864691135577816862,864691136991359893,1
864691135577816862,864691137055405174,1
864691135686283703,864691134966710559,1
864691135686283703,864691134991010426,1
864691135686283703,864691135115049881,1
864691135686283703,864691135375351369,1
864691135686283703,864691135430275120,1
864691135686283703,864691135480892614,1
864691135686283703,864691135480916422,1
864691135686283703,864691135492568551,1
864691135686283703,864691135493686111,1
864691135686283703,864691135503182685,1
864691135686283703,864691135503836253,1
864691135686283703,864691135567047191,1
864691135686283703,864691135577816862,1
864691135686283703,864691135583277677,1
864691135686283703,864691135719900721,1
864691135686283703,864691135774294603,1
864691135686283703,864691135779049056,1
864691135686283703,864691135842486243,1
864691135686283703,864691135858298670,1
864691135686283703,864691135977045871,1
864691135686283703,864691136058745048,1
864691135686283703,864691136110366904,1
864691135686283703,864691136144674612,1
864691135686283703,864691136419797655,1
864691135686283703,864691136445215875,1
864691135686283703,864691136453419007,1
864691135686283703,864691136620914829,1
864691135686283703,864691136913993713,1
864691135686283703,864691136927761226,1
864691136425073455,864691136274546622,1
864691136425073455,864691136912172017,1
864691136425073455,864691136927187786,1
864691136425073455,864691136991202453,1
864691136814508659,864691134966710559,1
864691136814508659,864691135157994084,1
864691136814508659,864691135357351375,1
864691136814508659,864691135368949241,1
864691136814508659,864691135465113157,1
864691136814508659,864691135503163202,1
864691136814508659,864691135503836253,1
864691136814508659,864691135518283475,1
864691136814508659,864691135646147567,1
864691136814508659,864691135646481135,1
864691136814508659,864691135728030015,1
864691136814508659,864691135731679929,1
864691136814508659,864691135732210873,1
864691136814508659,864691135760635214,1
864691136814508659,864691135779049056,1
864691136814508659,864691135779705021,1
864691136814508659,864691135857993774,1
864691136814508659,864691135868466710,1
864691136814508659,864691136125457446,1
864691136814508659,864691136603811281,1
864691135877825107,864691135756075981,1
864691135877825107,864691136419797655,1
864691135877825107,864691136437631902,1
864691136108378073,864691134948788476,1
864691136108378073,864691135465343045,1
864691136108378073,864691135466158917,1
864691136108378073,864691135469753426,1
864691136108378073,864691135546339880,1
864691136108378073,864691135570301676,1
864691136108378073,864691135577644574,1
864691136108378073,864691135584629613,1
864691136108378073,864691135686283703,1
864691136108378073,864691135689417440,1
864691136108378073,864691135717163802,1
864691136108378073,864691135717271834,1
864691136108378073,864691135757040082,1
864691136108378073,864691135764583990,1
864691136108378073,864691135778419901,1
864691136108378073,864691135782241616,1
864691136108378073,864691135885911920,1
864691136108378073,864691135938816260,1
864691136108378073,864691135976063855,1
864691136108378073,864691135994235841,1
864691136108378073,864691136011686318,1
864691136108378073,864691136034084795,1
864691136108378073,864691136137237899,1
864691136108378073,864691136137794941,1
864691136108378073,864691136177799686,1
864691136108378073,864691136288644291,1
864691136108378073,864691136314473021,1
864691136108378073,864691136390788215,1
864691136108378073,864691136905758130,1
864691136674749575,864691134941412707,1
864691136674749575,864691134949248508,1
864691136674749575,864691135464795710,1
864691136674749575,864691135499283987,1
864691136674749575,864691135503182685,1
864691136674749575,864691135566168599,1
864691136674749575,864691135585266808,1
864691136674749575,864691135685087474,1
864691136674749575,864691135774294603,1
864691136674749575,864691135774389755,1
864691136674749575,864691135782241616,1
864691136674749575,864691135839932307,1
864691136674749575,864691135977666883,1
864691136674749575,864691135993150913,1
864691136674749575,864691136091634487,1
864691136674749575,864691136137794941,1
864691136674749575,864691136275031565,1
864691136674749575,864691136309871706,1
864691136674749575,864691136330101226,1
864691136674749575,864691136381301461,1
864691136674749575,864691136453384959,1
864691136674749575,864691136664950750,1
864691136674749575,864691136991202453,1
864691135779049056,864691135396115189,1
864691135779049056,864691135774294603,1
864691135779049056,864691135976425327,1
864691135779049056,864691136484732972,1
864691135779049056,864691136674495623,1
864691135779049056,864691137021162094,1
864691135857099310,864691135595040043,1
864691135857099310,864691135763495478,1
864691135857099310,864691136135963787,1
864691135857099310,864691136364308962,1
864691135857099310,864691136389607287,1
864691135562842337,864691135270320293,1
864691135562842337,864691135272069285,1
864691135562842337,864691135360017752,1
864691135562842337,864691135375351369,1
864691135562842337,864691135463695429,1
864691135562842337,864691135499283987,1
864691135562842337,864691135573276197,1
864691135562842337,864691135586724220,1
864691135562842337,864691135750958889,1
864691135562842337,864691135757040082,1
864691135562842337,864691135778288573,1
864691135562842337,864691135842486243,1
864691135562842337,864691135977666883,1
864691135562842337,864691135988557315,1
864691135562842337,864691136034084795,1
864691135562842337,864691136034181307,1
864691135562842337,864691136118686884,1
864691135562842337,864691136124845606,1
864691135562842337,864691136125411622,1
864691135562842337,864691136137293195,1
864691135562842337,864691136177629702,1
864691135562842337,864691136299034139,1
864691135562842337,864691136391042167,1
864691135562842337,864691136421279639,1
864691135562842337,864691136445215875,1
864691135562842337,864691136453419007,1
864691135562842337,864691136812081779,1
864691135562842337,864691136903681458,1
864691135562842337,864691136975144988,1
864691135562842337,864691137055367798,1
864691135342523057,864691134966324767,1
864691135342523057,864691135014966262,1
864691135342523057,864691135335635177,1
864691135342523057,864691135618505065,1
864691135342523057,864691135731889337,1
864691135342523057,864691136336107187,1
864691135067066948,864691135066958404,1
864691135067066948,864691135294442678,1
864691135067066948,864691135469753426,1
864691135067066948,864691135503163202,1
864691135067066948,864691135562004193,1
864691135067066948,864691135719900721,1
864691135067066948,864691135855890478,1
864691135067066948,864691135939008565,1
864691135067066948,864691136022520056,1
864691135067066948,864691136912172017,1
864691136118686884,864691134942472035,1
864691136118686884,864691134991010426,1
864691136118686884,864691135102274592,1
864691136118686884,864691135164887853,1
864691136118686884,864691135272069285,1
864691136118686884,864691135277186789,1
864691136118686884,864691135277309669,1
864691136118686884,864691135351096279,1
864691136118686884,864691135396794101,1
864691136118686884,864691135503836253,1
864691136118686884,864691135577651230,1
864691136118686884,864691135662059248,1
864691136118686884,864691135725842603,1
864691136118686884,864691135760635214,1
864691136118686884,864691135779020221,1
864691136118686884,864691135782241616,1
864691136118686884,864691135808684573,1
864691136118686884,864691135810492189,1
864691136118686884,864691135839950227,1
864691136118686884,864691135853088967,1
864691136118686884,864691135885911920,1
864691136118686884,864691135976063855,1
864691136118686884,864691136033227451,1
864691136118686884,864691136043380566,1
864691136118686884,864691136118370724,1
864691136118686884,864691136336107187,1
864691136118686884,864691136372039560,1
864691136118686884,864691136421279639,1
864691136118686884,864691136425073455,1
864691136118686884,864691136524172689,1
864691135577644574,864691134966114591,1
864691135577644574,864691135258642863,1
864691135577644574,864691135272003237,1
864691135577644574,864691135476528704,1
864691135577644574,864691135493686111,1
864691135577644574,864691135731679929,1
864691135577644574,864691135774294603,1
864691135577644574,864691135774389755,1
864691135577644574,864691135810473245,1
864691135577644574,864691135861093992,1
864691135577644574,864691135878061395,1
864691135577644574,864691136010651052,1
864691135577644574,864691136022520056,1
864691135577644574,864691136111559352,1
864691135577644574,864691136314404669,1
864691135577644574,864691136437631902,1
864691135577644574,864691136742067804,1
864691135577644574,864691136813937267,1
864691135477670312,864691135136360217,1
864691135477670312,864691135274195217,1
864691135477670312,864691135375484489,1
864691135477670312,864691135478400936,1
864691135477670312,864691135731889337,1
864691135477670312,864691135732578745,1
864691135477670312,864691135839932307,1
864691135477670312,864691135860969064,1
864691135477670312,864691135993150913,1
864691135477670312,864691136013367715,1
864691135477670312,864691136107283417,1
864691135477670312,864691136136383883,1
864691135477670312,864691136239902780,1
864691135477670312,864691136380266965,1
864691135477670312,864691136603811281,1
864691135886208112,864691134966714655,1
864691135886208112,864691135014966262,1
864691135886208112,864691135102433056,1
864691135886208112,864691135272069285,1
864691135886208112,864691135294520844,1
864691135886208112,864691135688186080,1
864691135886208112,864691135695146943,1
864691135886208112,864691135760635214,1
864691135886208112,864691135810473245,1
864691135886208112,864691136026254649,1
864691135886208112,864691136228250961,1
864691135478400936,864691135276505573,1
864691135478400936,864691135325487004,1
864691135478400936,864691135357351375,1
864691135478400936,864691135455400554,1
864691135478400936,864691135572346349,1
864691135478400936,864691135578146565,1
864691135478400936,864691135618505065,1
864691135478400936,864691135686283703,1
864691135478400936,864691135689417440,1
864691135478400936,864691135764015926,1
864691135478400936,864691135810466333,1
864691135478400936,864691135868466710,1
864691135478400936,864691135988557315,1
864691135360096071,864691135774389755,1
864691135774294603,864691135212492992,1
864691135774294603,864691135342523057,1
864691135774294603,864691135756075981,1
864691135774294603,864691136239980604,1
864691135938816260,864691135136360217,1
864691135938816260,864691135209432185,1
864691135938816260,864691135258642863,1
864691135938816260,864691135274195217,1
864691135938816260,864691135375107272,1
864691135938816260,864691135493686111,1
864691135938816260,864691135503182685,1
864691135938816260,864691135584504429,1
864691135938816260,864691135640297787,1
864691135938816260,864691135750307881,1
864691135938816260,864691135750958889,1
864691135938816260,864691135774389755,1
864691135938816260,864691135885911920,1
864691135938816260,864691135970226021,1
864691135938816260,864691136022520056,1
864691135938816260,864691136228250961,1
864691135938816260,864691136330407914,1
864691135938816260,864691136914414321,1
864691135807579933,864691135118894813,1
864691135807579933,864691135134695328,1
864691135807579933,864691135463695429,1
864691135807579933,864691135468161164,1
864691135807579933,864691135473383730,1
864691135807579933,864691135701624699,1
864691135807579933,864691135719761713,1
864691135807579933,864691135851792071,1
864691135807579933,864691136275031565,1
864691135807579933,864691136275919117,1
864691135807579933,864691136452081151,1
864691136125411622,864691135101431072,1
864691136125411622,864691135136360217,1
864691136125411622,864691135294442678,1
864691136125411622,864691135325413788,1
864691136125411622,864691135335635177,1
864691136125411622,864691135386899029,1
864691136125411622,864691135417478842,1
864691136125411622,864691135464928318,1
864691136125411622,864691135469753426,1
864691136125411622,864691135566168599,1
864691136125411622,864691135742756203,1
864691136125411622,864691135816565839,1
864691136125411622,864691135927494158,1
864691136125411622,864691135970206821,1
864691136125411622,864691136025504569,1
864691136125411622,864691136391042167,1
864691136125411622,864691136903144370,1
864691136211175612,864691135157994084,1
864691136211175612,864691135184104194,1
864691136211175612,864691135362104647,1
864691136211175612,864691135384176619,1
864691136211175612,864691135764583990,1
864691136211175612,864691135868957462,1
864691135941300993,864691135280481697,1
864691135941300993,864691135294442678,1
864691135941300993,864691135477469352,1
864691135941300993,864691135562842337,1
864691135941300993,864691135577221406,1
864691135941300993,864691135577749022,1
864691135941300993,864691135774294603,1
864691135941300993,864691135774389755,1
864691135941300993,864691135868957462,1
864691135941300993,864691135939008565,1
864691135941300993,864691136011686318,1
864691135941300993,864691136011768494,1
864691135941300993,864691136033332155,1
864691135941300993,864691136043380566,1
864691135941300993,864691136211385020,1
864691135941300993,864691136380757461,1
864691135941300993,864691136674495623,1
864691135941300993,864691136927187786,1
864691135941300993,864691136991359893,1
864691135941300993,864691137021264750,1
864691136196265704,864691134966324767,1
864691136196265704,864691135060020123,1
864691136196265704,864691135102151968,1
864691136196265704,864691135102274592,1
864691136196265704,864691135102433056,1
864691136196265704,864691135304641703,1
864691136196265704,864691135357351375,1
864691136196265704,864691135398868257,1
864691136196265704,864691135562004193,1
864691136196265704,864691135576881950,1
864691136196265704,864691135732210873,1
864691136196265704,864691135751110185,1
864691136196265704,864691135757040082,1
864691136196265704,864691135763941174,1
864691136196265704,864691135782506832,1
864691136196265704,864691135928366606,1
864691136196265704,864691136177629702,1
864691136196265704,864691136239902780,1
864691136196265704,864691136381301461,1
864691136196265704,864691136424439855,1
864691136196265704,864691136437631902,1
864691136196265704,864691136927761226,1
864691136196265704,864691137198691137,1
864691135387690069,864691135122469671,1
864691135387690069,864691135428676144,1
864691135387690069,864691135659358850,1
864691135387690069,864691135739733140,1
864691135387690069,864691135782265424,1
864691135387690069,864691135975539779,1
864691135387690069,864691136334080435,1
864691135136360217,864691134966114591,1
864691135136360217,864691134991010426,1
864691135136360217,864691135272003237,1
864691135136360217,864691135375351369,1
864691135136360217,864691135455819114,1
864691135136360217,864691135465343045,1
864691135136360217,864691135465932357,1
864691135136360217,864691135465955397,1
864691135136360217,864691135611019015,1
864691135136360217,864691135619756943,1
864691135136360217,864691135655894978,1
864691135136360217,864691135727790911,1
864691135136360217,864691135732210873,1
864691135136360217,864691135773073147,1
864691135136360217,864691135946676260,1
864691135136360217,864691135977666883,1
864691135136360217,864691136111251896,1
864691135136360217,864691136314404669,1
864691135136360217,864691136373008520,1
864691135136360217,864691136991202453,1
864691135136360217,864691137055367798,1
864691136022214648,864691134989865338,1
864691136022214648,864691135480892614,1
864691136022214648,864691135493149927,1
864691136022214648,864691135578146565,1
864691136022214648,864691135725842603,1
864691136022214648,864691135727790911,1
864691136022214648,864691135977134403,1
864691136022214648,864691136424439855,1
864691135277309669,864691134919972106,1
864691135277309669,864691134991010426,1
864691135277309669,864691135101431072,1
864691135277309669,864691135164887853,1
864691135277309669,864691135362104647,1
864691135277309669,864691135448303762,1
864691135277309669,864691135465932357,1
864691135277309669,864691135493686111,1
864691135277309669,864691135585266808,1
864691135277309669,864691135685087474,1
864691135277309669,864691135756075981,1
864691135277309669,864691135993150913,1
864691135277309669,864691136022520056,1
864691135277309669,864691136111251896,1
864691135277309669,864691136137794941,1
864691135277309669,864691136299034139,1
864691135277309669,864691136314404669,1
864691135277309669,864691136314491965,1
864691135277309669,864691136390474359,1
864691135277309669,864691136437631902,1
864691135277309669,864691136578820884,1
864691135277309669,864691136603811281,1
864691135277309669,864691137055367798,1
864691135778187360,864691135059143323,1
864691135778187360,864691135382556378,1
864691135778187360,864691135593659947,1
864691135778187360,864691135755197133,1
864691135778187360,864691135937286404,1
864691135778187360,864691135975633475,1
864691135778187360,864691136106969561,1
864691135778187360,864691136176327430,1
864691136211385020,864691134886569210,1
864691136211385020,864691134949248508,1
864691136211385020,864691135134052512,1
864691136211385020,864691135430346544,1
864691136211385020,864691135583223405,1
864691136211385020,864691135749141801,1
864691136211385020,864691135976425327,1
864691136211385020,864691135994235841,1
864691136211385020,864691136025504569,1
864691136211385020,864691136106969561,1
864691136211385020,864691136313406781,1
864691136211385020,864691136314404669,1
864691136211385020,864691136330101226,1
864691136211385020,864691137055712630,1
864691136451224831,864691135382556378,1
864691136451224831,864691135616363211,1
864691136451224831,864691135778132576,1
864691136451224831,864691136927187786,1
864691135778638013,864691135398805281,1
864691135778638013,864691135566945559,1
864691135778638013,864691135739587697,1
864691135778638013,864691135774179147,1
864691135778638013,864691136603811281,1
864691135778638013,864691136991202453,1
864691135778638013,864691137199828801,1
864691135750307881,864691134966069023,1
864691135750307881,864691135688186080,1
864691135750307881,864691135858298670,1
864691135750307881,864691136211175612,1
864691135750307881,864691136419797655,1
864691135212492992,864691135750307881,1
864691135212492992,864691136033116347,1
864691135386899029,864691134991010426,1
864691135386899029,864691135257669039,1
864691135386899029,864691135258642863,1
864691135386899029,864691135398805281,1
864691135386899029,864691135448215698,1
864691135386899029,864691135455400554,1
864691135386899029,864691135466236229,1
864691135386899029,864691135493620831,1
864691135386899029,864691135540440178,1
864691135386899029,864691135567047191,1
864691135386899029,864691135591854347,1
864691135386899029,864691135719900721,1
864691135386899029,864691135725842603,1
864691135386899029,864691135741910164,1
864691135386899029,864691135774294603,1
864691135386899029,864691135861093992,1
864691135386899029,864691135885911920,1
864691135386899029,864691136021865976,1
864691135386899029,864691136288644291,1
864691135386899029,864691136438666398,1
864691135659358850,864691135618505065,1
864691135659358850,864691135777400237,1
864691135868919318,864691135280944545,1
864691135868919318,864691135350420951,1
864691135868919318,864691135408808649,1
864691135868919318,864691135430275120,1
864691135868919318,864691135739008132,1
864691135868919318,864691135774389755,1
864691135868919318,864691135890141321,1
864691135868919318,864691135955962888,1
864691135868919318,864691136010651052,1
864691135868919318,864691136420279191,1
864691135868919318,864691136953873631,1
864691135782506832,864691134966324767,1
864691135782506832,864691135233242713,1
864691135782506832,864691135272003237,1
864691135782506832,864691135277309669,1
864691135782506832,864691135280682401,1
864691135782506832,864691135398868257,1
864691135782506832,864691135492568551,1
864691135782506832,864691135546339880,1
864691135782506832,864691135571192966,1
864691135782506832,864691135685087474,1
864691135782506832,864691135727790911,1
864691135782506832,864691135757040082,1
864691135782506832,864691135773073147,1
864691135782506832,864691135774389755,1
864691135782506832,864691135928366606,1
