neuron_id,brain_area,layer,cell_type,pref_ori,gOSI,x,y,z,out_degree,in_degree,out_strength,in_strength
864691135763941174,V1,L2/3,23P,123.26255,0.47626,613.3947827500391,104.2640549208051,927.8800000000002,9,15,9,15
864691136488446226,V1,L2/3,23P,99.99531,0.505451,547.7387496039802,131.41306476506318,711.8800000000001,1,4,1,4
864691135694415551,V1,L4,4P,177.0789,0.449638,620.0538654218548,292.5047448737744,810.6400000000002,32,12,32,12
864691135398817569,V1,L2/3,23P,79.81989,0.22873,705.8391362714156,101.36608355883405,901.6800000000003,6,12,6,12
864691134942472035,V1,L2/3,23P,156.53249,0.0963772,669.2078129037207,164.65428407307976,834.5600000000003,25,34,25,34
864691136228491601,V1,L2/3,23P,79.250374,0.430073,713.183066043155,242.1257823632423,859.2400000000002,20,12,20,12
864691135468161164,RL,L2/3,23P,7.1328664,0.284406,1224.6317864591958,213.50456308811746,865.9200000000003,1,5,1,5
864691135849088094,V1,L5,5P-IT,90.62859,0.378287,840.5662496521345,409.7056503356246,868.2000000000003,6,17,6,17
864691135616363211,AL,L2/3,23P,86.86269,0.525087,1309.026207676307,220.37416245262423,711.2800000000001,7,8,7,8
864691135518989962,V1,L2/3,23P,86.54569,0.0576903,810.2375951457562,149.81738059681405,935.2800000000002,15,15,15,15
864691135877951571,V1,L4,4P,109.30201,0.0893769,754.7184641953937,357.0310801886039,803.7200000000003,13,5,13,5
864691136239108156,V1,L2/3,23P,16.81316,0.0501531,627.7108541846394,207.9222334243821,719.4800000000001,3,4,3,4
864691136210344892,RL,L5,5P-IT,14.446959,0.135981,1256.5432543693262,478.7993575636608,771.5600000000002,6,5,6,5
864691136006519498,V1,L4,4P,48.32311,0.195462,654.261634304255,298.77400480524085,887.8800000000002,20,10,20,10
864691135954393891,V1,L5,4P,167.38144,0.171467,650.790809120527,361.9438829161253,897.8800000000002,22,32,22,32
864691136120663064,V1,L2/3,23P,59.95144,0.446452,883.3849835105266,120.75400062452816,711.8400000000001,1,3,1,3
864691135294520844,V1,L4,4P,109.30071,0.176783,670.1099413292117,304.14370912137485,822.5200000000002,15,19,15,19
864691135398805281,V1,L2/3,23P,83.26494,0.383259,642.8053260859771,149.94518315429912,865.1200000000002,20,27,20,27
864691136275364365,AL,L4,4P,158.11572,0.171595,1326.7008516081369,342.18614052491,773.4800000000001,1,1,1,1
864691135518173395,V1,L4,4P,162.80882,0.391333,658.6851073782489,331.9256880500424,836.9600000000003,34,12,34,12
864691136905758130,V1,L4,4P,95.166,0.46423,708.944706691632,299.3822632017234,904.3200000000003,18,24,18,24
864691135462420637,RL,L4,4P,176.42902,0.340412,1240.8617946211175,356.9690271029529,753.1600000000001,3,2,3,2
864691135566945559,V1,L2/3,23P,100.61525,0.490603,495.3257078904964,157.72910767315636,684.4800000000001,1,3,1,3
864691135274816017,V1,L4,4P,125.94055,0.0751633,655.3203208728353,257.30045604522394,903.8800000000002,17,14,17,14
864691135496333968,RL,L2/3,23P,175.28784,0.319056,1258.2489554710105,214.77532806681418,885.0800000000003,9,2,9,2
864691135867644805,V1,L5,5P-IT,176.29953,0.189939,695.1709415417387,370.90195448737984,864.8000000000003,6,15,6,15
864691136904488114,V1,L5,5P-IT,21.362007,0.11228,851.5002802818195,392.6738025735906,869.1200000000002,16,26,16,26
864691134966710559,V1,L4,4P,112.598236,0.394485,678.0088929311798,333.55205575272714,868.6000000000003,30,13,30,13
864691135209194617,V1,L2/3,23P,73.22443,0.363731,936.6887950744881,145.2047764967513,958.8800000000002,8,8,8,8
864691135431089968,V1,L6,6P-IT,89.93245,0.333804,665.1715621658385,547.8406414189292,935.0800000000003,2,9,2,9
864691136389688695,V1,L1,23P,68.06968,0.658938,716.6844684649875,63.31853412906028,904.1200000000002,28,16,28,16
864691135594817067,V1,L6,6P-CT,92.26496,0.120161,518.3268206499677,529.2756334432489,773.6000000000001,1,2,1,2
864691135585415544,RL,L5,5P-IT,149.38197,0.126397,1301.661325638651,413.23416120967977,933.2800000000002,0,6,0,6
864691135725842603,V1,L4,4P,89.95724,0.108664,679.6022840512328,287.43544129829706,834.2400000000002,38,17,38,17
864691136380264405,V1,L6,6P-CT,28.063894,0.258574,774.2328549688875,512.1541615683244,933.4400000000003,2,6,2,6
864691134949081852,V1,L4,4P,156.79047,0.15516,663.2192724748032,286.7088026765761,901.4800000000002,31,9,31,9
864691135122469671,AL,L2/3,23P,95.88621,0.582243,1324.0177617004615,152.55870418578917,733.3200000000002,1,1,1,1
864691135610877191,V1,L2/3,23P,95.0898,0.336054,1004.1720897507097,175.0077424505321,803.2000000000003,1,3,1,3
864691136927761226,V1,L5,5P-IT,95.79438,0.289562,675.7937751312326,370.6200504264663,905.1600000000002,17,17,17,17
864691135562410721,V1,L6,6P-IT,82.96543,0.243424,699.8695275031789,560.2560125953669,896.4000000000002,9,12,9,12
864691135101595680,V1,L4,4P,81.9225,0.365681,715.394224888125,349.0292977056404,760.3200000000002,39,8,39,8
864691135772053835,RL,L2/3,23P,95.499306,0.162123,1176.1375701094435,115.72192116930144,874.1200000000002,1,2,1,2
864691136373008520,V1,L2/3,23P,116.70619,0.172113,663.1217877470914,193.09608165679225,914.4800000000002,16,28,16,28
864691135731889337,V1,L4,4P,120.50892,0.448996,840.9989895972805,267.4420100049348,781.2800000000001,22,13,22,13
864691134886569210,V1,L4,4P,37.126118,0.201927,852.2879874370495,349.89165679480095,804.5600000000003,4,8,4,8
864691135294480310,V1,L5,5P-IT,9.387341,0.243245,651.58932580631,429.9201484439,904.0000000000002,14,4,14,4
864691137021162094,V1,L6,6P-CT,136.43098,0.356713,699.525312001771,566.3933667230501,873.8400000000003,0,9,0,9
864691135724393131,AL,L5,5P-IT,4.587521,0.473901,1342.4591021729846,418.3453714239645,772.4000000000001,2,10,2,10
864691135569902316,V1,L4,4P,177.68338,0.225673,949.8394182253581,293.0254310438876,965.7600000000002,11,4,11,4
864691135938629892,V1,L2/3,23P,46.532616,0.111917,1046.769671378233,205.07478047369798,774.7200000000001,8,4,8,4
864691135774368763,V1,L2/3,23P,153.24043,0.275083,699.0172241531936,174.20067234089046,809.9200000000003,20,32,20,32
864691135774053371,V1,L2/3,23P,103.864494,0.393379,654.0418676914608,174.24899562782335,896.0000000000002,12,22,12,22
864691136524172689,V1,L2/3,23P,80.18414,0.286619,637.7503867696342,162.9300274162874,871.2000000000003,17,25,17,25
864691135342541509,V1,L4,4P,77.9456,0.261984,658.3886077706924,258.2113410612592,818.2000000000003,20,3,20,3
864691135988742147,V1,L4,4P,8.61656,0.300896,895.7646912306514,316.305094195401,871.4000000000002,17,8,17,8
864691136274655166,V1,L4,23P,9.219922,0.115497,636.4786393457708,250.8979317592347,896.8000000000003,53,15,53,15
864691136025184569,V1,L2/3,23P,176.86005,0.173565,1008.6440012286469,121.69060742122377,904.0800000000003,0,5,0,5
864691135878061395,V1,L5,5P-IT,4.9270186,0.380592,683.3483091185949,459.0389319859714,904.3200000000003,4,18,4,18
864691135977045871,V1,L5,5P-IT,131.49898,0.244614,618.2719506688144,370.1489002224735,834.5600000000003,38,23,38,23
864691135939477508,V1,L2/3,23P,13.501121,0.0731987,666.0176488739207,168.80804928827547,884.0800000000003,24,11,24,11
864691136108938168,RL,L2/3,23P,173.49892,0.122171,1254.241171209347,223.86862940966878,781.0400000000001,12,8,12,8
864691135375888840,V1,L4,4P,107.94582,0.0664326,642.8078410742587,302.654507433057,856.6400000000002,44,6,44,6
864691135384344043,V1,L4,4P,79.00901,0.584147,663.6487759750638,281.79955520438,751.4000000000001,4,14,4,14
864691135955909640,V1,L5,5P-IT,43.740593,0.148713,641.7310912266416,367.83268514435593,903.9600000000003,6,14,6,14
864691135940996774,V1,L4,4P,85.43431,0.319579,981.5720723639014,319.5078878280229,832.3200000000003,1,1,1,1
864691136136778621,RL,L2/3,23P,104.32816,0.217583,1193.6328517519696,162.48066657856882,742.7200000000001,10,3,10,3
864691134966714655,V1,L4,4P,84.94558,0.19722,628.7909571743838,299.1153880881591,805.7600000000002,15,23,15,23
864691136445557123,V1,L4,4P,99.67388,0.0386107,562.3372168488213,330.242009182372,866.4800000000002,25,10,25,10
864691135578360837,V1,L4,4P,15.212889,0.472206,782.559979641199,276.72002031712043,903.7600000000002,4,14,4,14
864691135656674242,V1,L5,5P-IT,33.981956,0.215179,591.2860317862691,420.8538701373122,907.9600000000003,5,19,5,19
864691135809509917,V1,L6,6P-IT,104.72278,0.0817706,645.268506143025,556.5069537230611,903.8800000000002,1,7,1,7
864691136309871706,RL,L2/3,23P,100.26517,0.466004,1198.686230404375,152.45093137790596,763.2400000000001,8,7,8,7
864691135591726603,V1,L5,4P,102.43439,0.393006,684.6343916272823,370.17285922599814,898.2400000000002,1,6,1,6
864691136579129876,V1,L2/3,4P,95.0388,0.31993,712.5207907484494,241.61812949560297,846.2800000000002,29,6,29,6
864691135757083346,V1,L4,4P,38.31812,0.0542451,697.5479938658567,347.40371033492437,834.6800000000003,22,23,22,23
864691135358995288,AL,L2/3,23P,113.37387,0.126187,1328.069967589214,195.82853195798123,717.2800000000001,0,4,0,4
864691135728030015,V1,L4,4P,77.76111,0.239358,709.8583374567135,327.8582511007429,812.2400000000002,17,8,17,8
864691136137794941,V1,L5,5P-ET,99.56387,0.0247839,699.212136313484,498.00985174328133,871.7200000000003,5,51,5,51
864691135755197133,RL,L5,5P-IT,25.675232,0.0713895,1179.233458789082,374.06281072665223,934.8400000000003,2,10,2,10
864691135465932357,V1,L2/3,23P,105.93803,0.194169,666.0744979906334,192.39074328573753,810.5200000000002,22,17,22,17
864691134941412707,V1,L2/3,23P,96.34629,0.1668,703.8053170035387,173.07770891473857,872.1200000000002,15,7,15,7
864691135739689073,V1,L2/3,23P,96.12513,0.473221,678.369812634141,112.06870094481373,894.4800000000002,13,16,13,16
864691136314473021,V1,L5,5P-IT,70.89822,0.0655516,743.694030174337,414.01507877167427,780.8000000000002,16,10,16,10
864691135774177531,V1,L2/3,23P,136.6871,0.145052,887.5171593656706,117.58207333939622,690.4400000000002,0,4,0,4
864691135519105162,V1,L4,4P,57.786232,0.231588,533.0882611057918,267.29325570827774,735.1600000000001,0,5,0,5
864691135495698832,V1,L2/3,23P,75.19941,0.11634,825.7563108635146,186.12408375850862,774.2800000000001,4,7,4,7
864691135134695328,RL,L2/3,23P,4.1817555,0.203921,1255.6769920400898,197.91099279648688,865.0400000000003,15,12,15,12
864691135868916246,V1,L4,4P,68.25058,0.251004,586.5662325703502,329.4065277846696,973.0400000000003,4,9,4,9
864691135480916422,V1,L4,4P,130.62506,0.378881,682.073786244631,300.30783023384544,903.3200000000003,18,14,18,14
864691136372039560,V1,L5,5P-IT,27.432302,0.391989,681.0279324455582,490.70118225494673,865.5600000000003,12,5,12,5
864691135324705692,V1,L5,5P-IT,136.11873,0.222391,681.2449814301293,373.66674796427174,835.1600000000002,25,2,25,2
864691135927381774,V1,L4,4P,23.82286,0.296526,481.44604835360946,309.0311656470652,803.8000000000003,6,4,6,4
864691135751110185,V1,L4,4P,9.927296,0.201253,662.4813622742564,292.9402019204,847.0800000000003,26,23,26,23
864691136675875719,V1,L4,4P,131.41188,0.152454,526.9786811720337,256.35113264951895,749.8000000000002,25,6,25,6
864691136066631832,RL,L4,4P,145.64244,0.120452,1250.53896142948,263.24781023845014,775.2400000000001,11,0,11,0
864691135271081125,V1,L2/3,23P,54.310154,0.0637915,921.8207653156575,141.8481694165988,965.1600000000003,7,7,7,7
864691136010651052,V1,L2/3,23P,172.73647,0.335557,696.7658058027978,101.53593704644724,870.2000000000003,14,12,14,12
864691136437631902,V1,L5,5P-ET,90.2569,0.306468,643.0300065048364,427.88641564546697,884.3600000000002,2,59,2,59
864691136312150874,V1,L2/3,23P,52.395844,0.255621,652.8994824355323,143.24745998961612,897.0800000000003,47,4,47,4
864691136725343485,V1,L4,4P,14.014969,0.304992,914.5357089530728,346.27915654378063,777.6800000000002,3,4,3,4
864691135698922005,V1,L2/3,4P,179.76593,0.13836,896.3098578546708,249.85976405586413,877.2400000000002,4,1,4,1
864691136390183696,V1,L4,4P,174.10526,0.329938,747.7537210990815,343.38011679394293,712.6000000000001,1,3,1,3
864691135809608652,RL,L5,5P-IT,4.588667,0.577401,1188.4330884463805,407.6965979973203,1047.8400000000001,3,8,3,8
864691136484732972,V1,L4,4P,90.60854,0.31584,680.1125092022871,302.89875291952603,929.4000000000002,48,15,48,15
864691136363303138,V1,L4,4P,168.89249,0.193358,632.0182015598575,261.4934983206789,872.7200000000003,20,4,20,4
864691136111559352,V1,L2/3,23P,84.25459,0.211377,643.4627459232386,143.89947532497305,812.3600000000002,13,20,13,20
864691136578820884,RL,L5,5P-ET,103.001045,0.280913,1078.8851830912834,472.44324949614827,781.9600000000002,2,13,2,13
864691136043283030,V1,L4,4P,15.475934,0.398974,642.9863360354059,300.6143006913651,866.3200000000003,22,10,22,10
864691136275894285,V1,L4,4P,140.4715,0.402927,628.5295730321677,300.63438720935625,843.5200000000002,20,10,20,10
864691136489147922,V1,L5,5P-IT,110.609505,0.220592,658.4950230813238,366.4083380056369,871.2800000000002,10,5,10,5
864691135952121379,AL,L2/3,23P,90.47061,0.0856318,1324.7161062581076,242.24083651368838,741.9200000000002,1,5,1,5
864691136421279639,V1,L2/3,23P,97.00691,0.132781,706.23976748883,151.12635372115957,873.3600000000002,21,20,21,20
864691135272206865,RL,L2/3,23P,90.78459,0.229707,1100.0022409187804,201.70146813850448,955.3200000000003,1,3,1,3
864691136118618136,RL,L2/3,23P,114.94492,0.0338179,1180.8525716897955,205.7554654519591,842.6400000000002,9,2,9,2
864691135572530981,AL,L5,5P-ET,8.335218,0.365641,1293.3857315238479,482.85783475573044,812.6000000000003,4,6,4,6
864691135875460494,V1,L6,6P-CT,56.92542,0.119393,695.964372009313,553.4899088000705,927.8000000000003,3,11,3,11
864691135583277677,V1,L5,4P,79.43701,0.232997,648.8717570006861,363.31785488139053,857.1200000000002,19,23,19,23
864691136136766845,AL,L2/3,23P,98.29435,0.537429,1317.6478384182747,235.6477075338801,736.6400000000001,0,5,0,5
864691136195798504,V1,L5,5P-ET,100.8738,0.110818,694.563261364027,476.98065314456375,904.8800000000002,3,57,3,57
864691135468854156,RL,L2/3,23P,107.85415,0.190589,1286.627400820441,115.10941365496832,903.7200000000003,10,3,10,3
864691135455507818,V1,L4,4P,91.13337,0.326981,621.6858689139524,278.25676548714625,866.0800000000003,28,15,28,15
864691135466283333,V1,L4,4P,95.93089,0.187758,903.6190190923326,346.2234925121762,964.7600000000002,2,6,2,6
864691135855860782,AL,L2/3,23P,145.98564,0.151774,1333.3757419790388,164.5559590845466,777.9200000000002,1,2,1,2
864691135760106830,V1,L4,4P,99.65268,0.274704,670.9162321603724,283.91299803412966,903.1600000000002,19,16,19,16
864691135447540882,V1,L6,6P-CT,4.0193505,0.440914,682.7169585200002,515.4545847467226,873.3600000000002,3,7,3,7
864691136664950750,V1,L2/3,23P,48.883614,0.240201,717.7695712034968,103.0523060623525,875.2800000000002,17,12,17,12
864691136372759688,V1,L6,5P-NP,75.849144,0.221444,640.9582687274401,529.404157457338,934.4400000000003,8,5,8,5
864691135732578745,V1,L2/3,23P,16.882622,0.189851,743.1462037439713,244.04052807009947,885.3200000000003,23,22,23,22
864691136814442867,V1,L2/3,23P,82.25367,0.220963,725.1022288696668,91.93709254435119,897.0800000000003,2,10,2,10
864691136445215875,V1,L2/3,23P,0.89750975,0.186837,692.7307963916696,99.19134090806708,842.2800000000002,28,19,28,19
864691134948788476,V1,L2/3,23P,95.04151,0.176579,580.1527252881766,222.07111012422766,865.9200000000003,16,32,16,32
864691135977654851,V1,L5,5P-IT,82.09897,0.388109,691.3272593345213,373.713654878588,841.9600000000003,18,15,18,15
864691135270320293,RL,L2/3,23P,100.51842,0.154758,1195.6791568580913,208.85146872186422,859.1600000000002,1,12,1,12
864691136011686318,V1,L2/3,23P,51.968304,0.249427,664.804108590766,188.5534193780247,882.5200000000002,8,27,8,27
864691136488999186,V1,L4,4P,57.418964,0.218188,648.4498833544826,338.032869166017,841.9200000000003,14,13,14,13
864691135339088102,V1,L5,5P-IT,129.65218,0.445494,807.9952240755218,385.46264646053436,989.1200000000002,17,12,17,12
864691136336107187,V1,L5,5P-IT,2.08642,0.397903,689.1058988788235,422.6020857976292,865.4800000000002,30,16,30,16
864691136196517452,V1,L4,4P,115.677734,0.550453,664.612088051074,263.4456713144723,973.9200000000003,29,16,29,16
864691135697613077,RL,L5,5P-ET,91.74128,0.364837,1236.205839388808,485.8215566430232,871.3600000000002,2,12,2,12
864691136136383883,V1,L4,4P,63.597168,0.215606,944.1951219454153,340.6507268382889,989.6000000000003,3,8,3,8
864691135763495478,RL,L2/3,23P,88.3203,0.215254,1095.9202375971486,130.8681559691432,964.8800000000002,5,9,5,9
864691135382556378,RL,L5,5P-ET,159.48509,0.285948,1239.0333198850237,475.53283611792773,834.8000000000003,0,13,0,13
864691135502885954,V1,L2/3,23P,84.77239,0.0132266,709.4549599635089,104.83040615173657,872.2800000000002,9,20,9,20
864691135214986368,V1,L2/3,23P,85.5151,0.178772,717.9042232830699,241.76789646522496,849.7200000000003,4,31,4,31
864691135741458324,V1,L2/3,23P,85.78137,0.104143,640.469689178083,100.27259980860947,841.3600000000002,29,24,29,24
864691135479833030,V1,L4,4P,133.74939,0.312209,790.4344804903153,257.94287558270287,756.6400000000001,18,5,18,5
864691135975633475,RL,L5,5P-IT,6.7020593,0.244477,1222.6528514176982,417.5003531037489,911.6800000000003,8,9,8,9
864691136336179123,V1,L2/3,23P,57.82676,0.169558,554.9560619033433,139.23987836789428,959.1200000000002,5,6,5,6
864691136664127454,V1,L4,4P,172.19559,0.295635,591.7348987676851,295.2952028361934,922.8000000000003,17,10,17,10
864691135339600102,V1,L5,5P-IT,172.39482,0.186016,656.6906516400751,360.5969626346937,827.3600000000002,12,13,12,13
864691136033227451,V1,L2/3,23P,63.807865,0.301268,667.6586699451253,247.7153397616144,842.2800000000002,10,28,10,28
864691135853088967,V1,L4,4P,93.12856,0.364719,623.4518884449751,346.18918760660296,841.7200000000003,11,10,11,10
864691135465343045,V1,L4,4P,8.269348,0.456332,705.8868532187548,304.96098242197576,868.3600000000002,20,24,20,24
864691136033116347,V1,L6,6P-CT,88.99681,0.193357,971.5071649295089,517.5282004182648,786.0400000000001,0,4,0,4
864691135640398651,V1,L4,4P,126.95026,0.486596,859.8246597318289,267.4186865153142,871.4000000000002,2,14,2,14
864691135339729126,V1,L2/3,4P,13.101597,0.178459,770.4770319904495,248.87295555134577,774.7200000000001,11,3,11,3
864691135778419901,V1,L2/3,23P,70.6394,0.188636,608.1880537518638,226.19423975269805,900.8000000000003,27,19,27,19
864691135619756943,V1,L2/3,23P,74.066826,0.444303,670.2641298288278,195.90526758646274,853.6800000000003,11,27,11,27
864691135577816862,V1,L4,4P,108.961525,0.5996,679.2120576112317,312.45664405367086,872.2400000000002,42,4,42,4
864691135686283703,V1,L4,4P,110.47528,0.526484,682.8518694811604,322.9899569964979,866.0800000000003,29,19,29,19
864691136425073455,V1,L5,5P-IT,166.66754,0.254492,613.6264288614846,505.4910339988316,872.8400000000003,4,8,4,8
864691136814508659,V1,L4,4P,96.52662,0.0972999,641.7253976153517,357.6173163510725,866.2000000000003,20,9,20,9
864691135877825107,V1,L5,5P-IT,1.3583308,0.267931,646.2094480002709,391.54523305908003,831.2800000000002,3,11,3,11
864691136108378073,V1,L4,4P,41.090984,0.129858,678.7207917149373,282.09027420445875,810.8400000000003,29,7,29,7
864691136674749575,V1,L2/3,23P,1.7465415,0.101177,711.2900534609266,78.71496796173608,866.2400000000002,23,25,23,25
864691135779049056,V1,L5,5P-ET,8.730215,0.114509,647.0334557059497,458.4958172484729,898.0000000000002,6,32,6,32
864691135857099310,RL,L5,4P,121.417625,0.474566,1050.1674058187118,374.7847100614272,1009.3200000000003,5,14,5,14
864691135562842337,V1,L2/3,23P,79.490295,0.364544,688.6766547868942,238.05441510653222,837.1200000000002,30,25,30,25
864691135342523057,V1,L2/3,23P,166.6452,0.146533,925.7537819996361,216.58735958991775,726.8800000000001,6,5,6,5
864691135067066948,V1,L4,4P,25.050709,0.475929,526.530940927105,269.54632119205485,880.3600000000002,10,9,10,9
864691136118686884,V1,L4,4P,95.641556,0.528924,691.4984130242531,285.8421944695649,835.4400000000003,30,9,30,9
864691135577644574,V1,L2/3,23P,100.95058,0.261156,717.2457626520206,155.3014770088987,897.1600000000002,18,28,18,28
864691135477670312,V1,L5,4P,116.39466,0.189021,880.4199911221693,375.6736306653255,867.0800000000003,15,8,15,8
864691135886208112,V1,L2/3,23P,0.45542583,0.128065,669.9049145543812,214.69746991579615,866.7600000000002,11,13,11,13
864691135478400936,V1,L4,4P,175.32092,0.0858346,671.3089444143445,338.16968824912135,897.5200000000002,13,11,13,11
864691135360096071,V1,L5,5P-IT,98.13449,0.383884,688.0394376381219,410.55931118286196,712.5200000000001,1,8,1,8
864691135774294603,V1,L5,5P-ET,178.455,0.238055,630.2603333332733,493.06950663608706,897.6000000000003,4,57,4,57
864691135938816260,V1,L2/3,23P,66.14267,0.0486855,663.0351125499327,210.24177194357284,886.8800000000002,18,31,18,31
864691135807579933,RL,L4,4P,108.67749,0.409491,1159.6065840415818,279.7051565186021,879.4400000000003,11,2,11,2
864691136125411622,V1,L4,4P,101.250656,0.470329,532.2172021944762,268.43769285072705,791.7600000000002,17,12,17,12
864691136211175612,V1,L5,5P-IT,178.22081,0.516117,680.2643577594845,482.5395749562103,835.2800000000002,6,12,6,12
864691135941300993,V1,L4,4P,76.56362,0.363105,631.5366179308847,312.52571854680957,872.4400000000003,20,18,20,18
864691136196265704,V1,L4,4P,110.7155,0.281986,662.166423808834,280.3849768024262,818.2400000000002,23,5,23,5
864691135387690069,AL,L2/3,23P,177.30623,0.241827,1325.6737825447049,218.81114645747778,700.9600000000002,7,8,7,8
864691135136360217,V1,L2/3,23P,12.66508,0.195782,697.914983285681,240.4045313905711,872.7200000000003,21,20,21,20
864691136022214648,V1,L4,4P,4.9367876,0.223145,844.4320410895536,317.78880491237055,711.0800000000002,8,2,8,2
864691135277309669,V1,L2/3,23P,109.6899,0.17501,667.9477412850789,157.0274391476933,806.5200000000002,23,22,23,22
864691135778187360,RL,L4,4P,52.73832,0.231764,1154.798491669433,344.942350876889,907.3600000000002,8,3,8,3
864691136211385020,V1,L4,4P,45.395866,0.107392,697.6291775649235,267.1694704543908,866.5600000000003,14,16,14,16
864691136451224831,AL,L2/3,23P,92.03291,0.0939273,1299.6421295114963,226.2988313038535,695.4800000000001,4,4,4,4
864691135778638013,V1,L2/3,23P,102.07114,0.352739,576.7258008078996,149.62475371752848,779.6400000000001,7,6,7,6
864691135750307881,V1,L6,5P-ET,83.249466,0.267624,649.37712722104,513.9511057954578,873.8800000000002,5,55,5,55
864691135212492992,V1,L6,6P-IT,102.35089,0.252029,688.2403028180335,555.1269412152434,897.4000000000002,2,6,2,6
864691135386899029,V1,L4,4P,98.88492,0.448775,628.2230739270814,329.8388056815427,959.4000000000002,20,10,20,10
864691135659358850,AL,L2/3,23P,98.98132,0.607726,1333.9667174284534,132.09996111778875,825.4000000000002,2,5,2,5
864691135868919318,V1,L5,5P-IT,28.220884,0.152403,605.0047402976395,485.07792629059503,866.6000000000003,11,13,11,13
864691135782506832,V1,L4,4P,15.506071,0.326413,642.5486822841947,289.4617177083047,867.0800000000003,33,13,33,13
864691135765013302,V1,L4,4P,91.72752,0.36992,658.8154525180944,300.32881272755964,861.8400000000003,21,10,21,10
864691135839932307,V1,L2/3,23P,80.01986,0.238347,729.9156970961533,79.50932252585615,841.6000000000003,7,20,7,20
864691135808684573,V1,L4,4P,6.7323685,0.396869,498.9172548221131,270.14992677103515,866.6800000000003,4,11,4,11
864691135686414775,RL,L2/3,23P,6.1241937,0.27777,1145.967527739651,211.63340085450344,716.2000000000002,2,2,2,2
864691135782265424,AL,L2/3,23P,99.81941,0.0835562,1334.7402056693575,242.21840899979074,774.5200000000001,9,3,9,3
864691135779020221,V1,L4,4P,44.819565,0.149226,790.4924568702594,310.8853908113861,760.4800000000001,6,6,6,6
864691135489836346,RL,L2/3,23P,91.25254,0.259945,1110.2691121487492,245.900475493277,989.3200000000003,4,2,4,2
864691135927648212,AL,L2/3,23P,138.92264,0.314982,1364.7591516930988,175.2037214184574,804.8800000000002,1,2,1,2
864691135801163874,V1,L2/3,23P,74.11668,0.38983,668.1463227642174,169.4439954092395,865.1200000000002,12,4,12,4
864691135809568029,V1,L4,4P,164.62094,0.501264,904.906633617391,322.6941793722893,726.6400000000001,6,4,6,4
864691135700648226,AL,L2/3,23P,148.07391,0.236612,1324.090506565936,172.2881207048996,861.2400000000002,2,4,2,4
864691135801463650,V1,L2/3,23P,117.75757,0.142128,710.4639365735936,178.47859786205825,872.1600000000002,14,20,14,20
864691135504203357,V1,L4,4P,128.2314,0.413567,703.6956079528887,338.81884219167796,902.3200000000003,34,7,34,7
864691135989836288,RL,L2/3,23P,75.9815,0.27703,1194.335675661487,154.44735253315693,910.8000000000003,1,2,1,2
864691136138131325,V1,L4,4P,64.15351,0.063439,880.8881064677305,260.90971827112713,835.4800000000002,5,6,5,6
864691135741930603,V1,L2/3,23P,6.42406,0.225377,656.6107097945063,197.02354902080174,897.8000000000003,28,11,28,11
864691136110366904,V1,L5,4P,1.3205156,0.456237,784.7144628350875,375.4595295429986,794.4000000000002,5,12,5,12
864691135546339880,V1,L5,5P-IT,89.59727,0.10484,649.3842653257698,369.20894028365035,845.3200000000003,31,21,31,21
864691135868210454,V1,L2/3,23P,76.53097,0.0957417,679.527515946804,229.54463282466662,897.6000000000003,23,32,23,32
864691136975624220,V1,L4,4P,169.4282,0.0644944,617.6191258271781,288.75828693245006,897.6400000000002,13,12,13,12
864691136912172017,V1,L5,4P,79.89595,0.426831,727.9887270663579,368.8263145233956,678.6800000000002,4,14,4,14
864691135469753426,V1,L2/3,23P,78.09571,0.377345,650.1446889829141,168.12603440684134,805.9600000000003,30,29,30,29
864691136117770660,V1,L2/3,23P,146.47838,0.201198,1002.3757815642244,106.6872035994723,899.3200000000003,3,10,3,10
864691136663528670,RL,L2/3,23P,18.374031,0.264023,1190.173731547774,203.48722672951203,980.4400000000003,4,3,4,3
864691136392785279,V1,L4,4P,21.994589,0.204537,677.3227159280827,262.8231064807323,835.7600000000002,11,11,11,11
864691135585046648,RL,L2/3,23P,86.860825,0.219887,1277.3880320546107,161.97047007508104,872.9200000000003,0,5,0,5
864691135257404079,RL,L2/3,23P,66.131935,0.166412,1261.5155347386205,202.40495620949235,874.4400000000003,7,4,7,4
864691135304679079,V1,L4,4P,11.483068,0.240504,479.9655167863923,256.9278600102971,928.7600000000002,22,5,22,5
864691135741684075,RL,L4,4P,124.15365,0.062447,1364.876058250587,295.02988522610354,929.2400000000002,2,0,2,0
864691135853198023,V1,L6,5P-ET,94.79128,0.12421,636.8800805962086,514.335378689094,836.3200000000003,5,16,5,16
864691136196202472,V1,L2/3,23P,172.54968,0.345015,646.2625392217166,222.77965629260132,871.7200000000003,12,4,12,4
864691135868957462,V1,L6,6P-IT,158.11916,0.0969155,616.7290795402799,514.8209509740984,902.4000000000002,1,11,1,11
864691135209369465,V1,L4,4P,129.8139,0.158343,790.8282330113312,262.98839309354287,814.3600000000002,23,11,23,11
864691135510191369,V1,L6,6P-CT,74.5527,0.197426,963.5348907700393,558.7181109877993,899.6400000000002,1,7,1,7
864691135491204327,RL,L2/3,23P,143.89304,0.121703,1270.0538428988134,249.47222396280029,866.6800000000003,4,6,4,6
864691135741998484,V1,L5,5P-IT,118.54726,0.474309,653.1803181085794,383.0966349544776,893.8000000000003,40,9,40,9
