id_ref,created_ref,valid_ref,volume,pt_position_x,pt_position_y,pt_position_z,bb_start_position_x,bb_start_position_y,bb_start_position_z,bb_end_position_x,bb_end_position_y,bb_end_position_z,pt_supervoxel_id,pt_root_id,id,created,valid,target_id,classification_system,cell_type
117118,2020-09-28 22:41:31.745459+00:00,True,240.7791,110064,175376,23331,,,,,,,79883918878557004,864691135082083319,2073,2023-12-19 22:38:20.522509+00:00,True,117118,excitatory_neuron,4P
117120,2020-09-28 22:44:17.236264+00:00,True,237.43446,110336,165344,22975,,,,,,,79952913166279044,864691135394757877,2074,2023-12-19 22:38:20.536967+00:00,True,117120,excitatory_neuron,4P
117121,2020-09-28 22:42:33.238534+00:00,True,270.30487,110304,169008,23317,,,,,,,79953394269496396,864691137197169217,2075,2023-12-19 22:38:20.549746+00:00,True,117121,excitatory_neuron,4P
117124,2020-09-28 22:42:52.577044+00:00,True,73.815,110688,166400,22648,,,,,,,80023419349035396,864691136577477908,2076,2023-12-19 22:38:20.563307+00:00,True,117124,nonneuron,microglia
117126,2020-09-28 22:44:00.264289+00:00,True,200.25851,111136,168016,23032,,,,,,,80023625507858375,864691136260156567,2077,2023-12-19 22:38:20.576562+00:00,True,117126,excitatory_neuron,23P
117128,2020-09-28 22:41:24.778966+00:00,True,221.04948,111296,176160,22543,,,,,,,80095093763139934,864691136436423070,2078,2023-12-19 22:38:20.590164+00:00,True,117128,excitatory_neuron,4P
117130,2020-09-28 22:41:10.432447+00:00,True,240.8086,112784,173200,23213,,,,,,,80305787746115343,864691135741509012,2079,2023-12-19 22:38:20.604234+00:00,True,117130,excitatory_neuron,4P
291936,2020-09-28 22:42:01.983201+00:00,True,218.1836,195856,122352,15088,,,,,,,91698720000963903,864691135501821021,27888,2023-12-19 22:45:00.071397+00:00,True,291936,excitatory_neuron,23P
343471,2020-09-28 22:43:12.180283+00:00,True,92.520775,210128,253856,17563,,,,,,,93686706078994010,864691135779295677,38563,2023-12-19 22:47:44.583154+00:00,True,343471,nonneuron,oligo
343473,2020-09-28 22:44:13.363759+00:00,True,229.53001,210736,243712,17290,,,,,,,93755700366742811,864691135194786602,38564,2023-12-19 22:47:44.599394+00:00,True,343473,excitatory_neuron,6P-IT
343474,2020-09-28 22:40:55.065889+00:00,True,248.31902,210768,253376,17426,,,,,,,93757006103512865,864691136194922454,38565,2023-12-19 22:47:44.613228+00:00,True,343474,excitatory_neuron,6P-CT
343486,2020-09-28 22:42:13.327024+00:00,True,290.35693,211200,249984,17652,,,,,,,93826893811615624,864691135210944192,38566,2023-12-19 22:47:44.628042+00:00,True,343486,excitatory_neuron,6P-IT
343512,2020-09-28 22:43:22.138117+00:00,True,226.40395,211776,255440,17518,,,,,,,93898018469857781,864691135446523794,38567,2023-12-19 22:47:44.645496+00:00,True,343512,excitatory_neuron,6P-CT
343513,2020-09-28 22:42:11.785817+00:00,True,245.12364,211760,242944,17907,,,,,,,93896369202909446,864691135494963856,38568,2023-12-19 22:47:44.662291+00:00,True,343513,excitatory_neuron,6P-CT
343514,2020-09-28 22:42:35.341481+00:00,True,240.15306,212288,242704,17556,,,,,,,93966669227198537,864691135860299624,38569,2023-12-19 22:47:44.680627+00:00,True,343514,excitatory_neuron,6P-IT
357859,2020-09-28 22:41:59.839744+00:00,True,395.50467,227520,107920,20502,,,,,,,96059658732624550,864691136578959892,39369,2023-12-19 22:47:56.687631+00:00,True,357859,excitatory_neuron,23P
357860,2020-09-28 22:43:31.578761+00:00,True,338.7959,228016,99248,20357,,,,,,,96128859179020303,864691135810357196,39370,2023-12-19 22:47:56.702444+00:00,True,357860,excitatory_neuron,23P
357877,2020-09-28 22:43:55.982942+00:00,True,182.88574,213696,103376,21611,,,,,,,94159084298880840,864691136021533688,39373,2023-12-19 22:47:56.744810+00:00,True,357877,inhibitory_neuron,BPC
357880,2020-09-28 22:44:30.529246+00:00,True,257.86435,215568,106736,21236,,,,,,,94370671500796471,864691135015433878,39375,2023-12-19 22:47:56.772727+00:00,True,357880,excitatory_neuron,23P
358789,2020-09-28 22:44:46.254180+00:00,True,282.1328,219696,111168,16851,,,,,,,95004539350490317,864691135738028164,39726,2023-12-19 22:48:01.957776+00:00,True,358789,excitatory_neuron,23P
358790,2020-09-28 22:44:13.279351+00:00,True,229.20708,219712,114192,16660,,,,,,,95004951667129871,864691135335172585,39727,2023-12-19 22:48:01.972657+00:00,True,358790,excitatory_neuron,23P
358791,2020-09-28 22:44:22.963242+00:00,True,246.58002,220240,119824,17000,,,,,,,95076076392433956,864691135716150298,39728,2023-12-19 22:48:01.986825+00:00,True,358791,excitatory_neuron,23P
358792,2020-09-28 22:44:46.274096+00:00,True,282.18802,220384,121456,16846,,,,,,,95076282484160811,864691136312511293,39729,2023-12-19 22:48:02.001708+00:00,True,358792,excitatory_neuron,23P
358795,2020-09-28 22:44:47.789750+00:00,True,283.8084,220704,123328,16676,,,,,,,95076557361882228,864691135693566143,39730,2023-12-19 22:48:02.016710+00:00,True,358795,excitatory_neuron,23P
358797,2020-09-28 22:42:45.115282+00:00,True,188.30574,221072,124528,17142,,,,,,,95147063612088539,864691135066272068,39731,2023-12-19 22:48:02.031693+00:00,True,358797,excitatory_neuron,23P
358801,2020-09-28 22:43:06.424266+00:00,True,87.955864,221968,121824,16972,,,,,,,95287457502845628,864691136010972323,39734,2023-12-19 22:48:02.076572+00:00,True,358801,nonneuron,oligo
429643,2020-09-28 22:44:17.766538+00:00,True,238.91968,250512,187376,16080,,,,,,,99236903135791810,864691136913172465,53620,2023-12-19 22:51:33.163074+00:00,True,429643,excitatory_neuron,5P-NP
429713,2020-09-28 22:41:52.020188+00:00,True,268.91568,247456,179360,17201,,,,,,,98813591293396482,864691135777611360,53641,2023-12-19 22:51:33.416796+00:00,True,429713,excitatory_neuron,5P-IT
429786,2020-09-28 22:43:30.064801+00:00,True,295.33258,260816,176288,16589,,,,,,,100642766257966879,864691135397419041,53662,2023-12-19 22:51:33.675541+00:00,True,429786,excitatory_neuron,5P-IT
429787,2020-09-28 22:42:17.279719+00:00,True,123.49194,260752,189168,16943,,,,,,,100644553031226971,864691136296671003,53663,2023-12-19 22:51:33.690658+00:00,True,429787,nonneuron,oligo
429820,2020-09-28 22:42:50.778789+00:00,True,72.11139,246800,190240,17359,,,,,,,98674365633740760,864691136272957886,53668,2023-12-19 22:51:33.752503+00:00,True,429820,nonneuron,microglia
429886,2020-09-28 22:44:55.596017+00:00,True,297.65747,258544,182000,17564,,,,,,,100291747304931033,864691136867020654,53689,2023-12-19 22:51:34.031779+00:00,True,429886,inhibitory_neuron,MC
429992,2020-09-28 22:42:17.424280+00:00,True,401.80008,255392,192432,18089,,,,,,,99870909296506567,864691136267470324,53710,2023-12-19 22:51:34.293407+00:00,True,429992,excitatory_neuron,5P-ET
430078,2020-09-28 22:44:00.232094+00:00,True,199.96312,252224,188816,19136,,,,,,,99448215929368799,864691135865611909,53731,2023-12-19 22:51:34.560961+00:00,True,430078,excitatory_neuron,5P-IT
430178,2020-09-28 22:43:08.476252+00:00,True,364.2943,260592,185520,19247,,,,,,,100573634799987667,864691135233347673,53752,2023-12-19 22:51:34.815196+00:00,True,430178,excitatory_neuron,5P-IT
430195,2020-09-28 22:42:56.518298+00:00,True,418.5581,245904,178624,20262,,,,,,,98602416744055622,864691136419081111,53761,2023-12-19 22:51:34.923146+00:00,True,430195,excitatory_neuron,5P-IT
430357,2020-09-28 22:45:23.414957+00:00,True,422.3564,254048,180272,20015,,,,,,,99728522809012151,864691136009278124,53778,2023-12-19 22:51:35.147712+00:00,True,430357,excitatory_neuron,5P-IT
430488,2020-09-28 22:45:15.238186+00:00,True,346.4028,249280,185968,20449,,,,,,,99025591281972144,864691135336224745,53799,2023-12-19 22:51:35.408562+00:00,True,430488,excitatory_neuron,5P-IT
430537,2020-09-28 22:40:56.716315+00:00,True,343.01132,261952,190816,20887,,,,,,,100785497148201738,864691136109886904,53820,2023-12-19 22:51:35.659637+00:00,True,430537,excitatory_neuron,5P-IT
430680,2020-09-28 22:43:43.414485+00:00,True,310.28265,261008,185344,21575,,,,,,,100644003879434495,864691135582147437,53841,2023-12-19 22:51:35.906679+00:00,True,430680,excitatory_neuron,5P-IT
430740,2020-09-28 22:44:39.887842+00:00,True,271.2663,253280,189088,22262,,,,,,,99588953820430550,864691135308615494,53859,2023-12-19 22:51:36.127797+00:00,True,430740,excitatory_neuron,5P-IT
430763,2020-09-28 22:42:13.591213+00:00,True,286.25092,258752,183520,22443,,,,,,,100362322811831251,864691135856076078,53872,2023-12-19 22:51:36.292464+00:00,True,430763,excitatory_neuron,5P-IT
430833,2020-09-28 22:44:42.508883+00:00,True,276.42938,256784,185760,22618,,,,,,,100081122779737097,864691136008422572,53893,2023-12-19 22:51:36.553307+00:00,True,430833,inhibitory_neuron,BC
430901,2020-09-28 22:44:31.104212+00:00,True,259.60153,248944,183520,23462,,,,,,,99025316806644449,864691135760347470,53914,2023-12-19 22:51:36.807413+00:00,True,430901,excitatory_neuron,5P-IT
430956,2020-09-28 22:45:07.862053+00:00,True,323.68573,259392,177712,23613,,,,,,,100431867123193388,864691135938414645,53937,2023-12-19 22:51:37.082475+00:00,True,430956,excitatory_neuron,5P-IT
431012,2020-09-28 22:44:21.255805+00:00,True,244.38177,252896,182144,24459,,,,,,,99517691991672264,864691136085188716,53956,2023-12-19 22:51:37.309459+00:00,True,431012,excitatory_neuron,5P-IT
431015,2020-09-28 22:43:47.377058+00:00,True,156.55814,253312,177344,24159,,,,,,,99587373540719013,864691135368512761,53957,2023-12-19 22:51:37.321342+00:00,True,431015,nonneuron,astrocyte
431069,2020-09-28 22:43:54.275186+00:00,True,366.06476,246800,191648,25061,,,,,,,98674504079305655,864691135717248794,53974,2023-12-19 22:51:37.524127+00:00,True,431069,excitatory_neuron,5P-IT
431152,2020-09-28 22:43:44.923375+00:00,True,405.60165,248128,189696,26322,,,,,,,98885404354456336,864691135498252819,53996,2023-12-19 22:51:37.780331+00:00,True,431152,excitatory_neuron,5P-IT
457610,2020-09-28 22:42:21.375774+00:00,True,256.1086,277344,148384,20975,,,,,,,102890855757065900,864691136379797717,57998,2023-12-19 22:52:35.988247+00:00,True,457610,excitatory_neuron,4P
457656,2020-09-28 22:41:46.357646+00:00,True,291.38666,267696,159600,21307,,,,,,,101555361513104295,864691135946625828,58019,2023-12-19 22:52:36.251762+00:00,True,457656,excitatory_neuron,4P
457709,2020-09-28 22:44:36.553445+00:00,True,267.34937,276400,152192,21606,,,,,,,102750599438817184,864691136619193997,58039,2023-12-19 22:52:36.502643+00:00,True,457709,excitatory_neuron,4P
457751,2020-09-28 22:41:50.181726+00:00,True,259.0299,268768,154016,22439,,,,,,,101695343221532368,864691136210257852,58057,2023-12-19 22:52:36.723463+00:00,True,457751,excitatory_neuron,4P
457807,2020-09-28 22:41:16.845057+00:00,True,224.78357,278256,156064,22153,,,,,,,103032624238495450,864691135570737645,58078,2023-12-19 22:52:36.985391+00:00,True,457807,excitatory_neuron,4P
457859,2020-09-28 22:42:56.776884+00:00,True,239.53261,269200,150928,23298,,,,,,,101765299782899652,864691135816780111,58099,2023-12-19 22:52:37.264531+00:00,True,457859,excitatory_neuron,4P
457903,2020-09-28 22:41:40.730197+00:00,True,237.32011,276688,153232,22943,,,,,,,102821105756544490,864691136378802645,58120,2023-12-19 22:52:37.538301+00:00,True,457903,excitatory_neuron,4P
457948,2020-09-28 22:44:13.401623+00:00,True,229.70122,266784,151328,23928,,,,,,,101413524848721830,864691136904157362,58136,2023-12-19 22:52:37.749151+00:00,True,457948,excitatory_neuron,4P
457951,2020-09-28 22:42:33.148310+00:00,True,256.54623,267840,145456,24075,,,,,,,101623806514215434,864691135343427525,58137,2023-12-19 22:52:37.763158+00:00,True,457951,excitatory_neuron,4P
457988,2020-09-28 22:44:39.993629+00:00,True,271.582,275536,152144,23571,,,,,,,102680230962991730,864691136602766033,58158,2023-12-19 22:52:38.053678+00:00,True,457988,excitatory_neuron,4P
458079,2020-09-28 22:44:13.376150+00:00,True,229.58687,267824,147248,24575,,,,,,,101624081392709751,864691135655448002,58179,2023-12-19 22:52:38.330446+00:00,True,458079,excitatory_neuron,4P
458110,2020-09-28 22:43:53.979006+00:00,True,173.8947,275888,149232,24306,,,,,,,102679887432968310,864691134884793850,58201,2023-12-19 22:52:38.610550+00:00,True,458110,nonneuron,astrocyte
458244,2020-09-28 22:43:28.146363+00:00,True,312.00165,272448,144304,25599,,,,,,,102256987907676441,864691135658740291,58221,2023-12-19 22:52:38.855948+00:00,True,458244,excitatory_neuron,4P
458268,2020-09-28 22:42:52.660501+00:00,True,337.7853,277744,157616,25159,,,,,,,102962462055339284,864691135323970972,58234,2023-12-19 22:52:39.011929+00:00,True,458268,excitatory_neuron,4P
458351,2020-09-28 22:43:46.932466+00:00,True,153.57771,269008,144656,26080,,,,,,,101764475484934180,864691137019570798,58252,2023-12-19 22:52:39.223083+00:00,True,458351,nonneuron,astrocyte
458438,2020-09-28 22:44:32.411445+00:00,True,260.61978,262576,154576,26527,,,,,,,100850987547731367,864691136663200990,58273,2023-12-19 22:52:39.468188+00:00,True,458438,excitatory_neuron,4P
458491,2020-09-28 22:42:27.589066+00:00,True,50.528255,270832,154576,26700,,,,,,,101976887521312140,864691135155878500,58294,2023-12-19 22:52:39.728267+00:00,True,458491,nonneuron,pericyte
458548,2020-09-28 22:44:02.198660+00:00,True,206.87357,262336,151504,27311,,,,,,,100850575364839432,864691135291732150,58315,2023-12-19 22:52:39.978478+00:00,True,458548,excitatory_neuron,4P
458596,2020-09-28 22:44:36.246438+00:00,True,266.3958,272992,156544,27301,,,,,,,102329006187355580,864691136389090832,58331,2023-12-19 22:52:40.182174+00:00,True,458596,excitatory_neuron,4P
458627,2020-09-28 22:45:03.319882+00:00,True,314.0244,263168,162512,15444,,,,,,,100922454393889848,864691135489187898,58342,2023-12-19 22:52:40.325047+00:00,True,458627,excitatory_neuron,5P-IT
458708,2020-09-28 22:42:54.544142+00:00,True,343.51645,275456,161552,15647,,,,,,,102611166815461318,864691136911572590,58365,2023-12-19 22:52:40.620973+00:00,True,458708,inhibitory_neuron,MC
458834,2020-09-28 22:45:23.610876+00:00,True,431.77295,272528,173312,16128,,,,,,,102260903709577694,864691135273256209,58386,2023-12-19 22:52:40.909779+00:00,True,458834,excitatory_neuron,5P-ET
458909,2020-09-28 22:44:24.941117+00:00,True,249.93333,269408,165248,17003,,,,,,,101837591866951995,864691135685084855,58407,2023-12-19 22:52:41.196470+00:00,True,458909,inhibitory_neuron,BC
459018,2020-09-28 22:45:19.231211+00:00,True,369.46674,264464,171792,17409,,,,,,,101134797778812032,864691135336599785,58428,2023-12-19 22:52:41.466312+00:00,True,459018,inhibitory_neuron,MC
459020,2020-09-28 22:43:03.819427+00:00,True,181.18492,264976,162816,17902,,,,,,,101203929639497490,864691135864088958,58429,2023-12-19 22:52:41.479102+00:00,True,459020,nonneuron,astrocyte
459021,2020-09-28 22:43:51.649939+00:00,True,167.50789,265280,161968,17773,,,,,,,101274160944603322,864691135113164185,58430,2023-12-19 22:52:41.491998+00:00,True,459021,nonneuron,astrocyte
459099,2020-09-28 22:41:35.242643+00:00,True,276.6412,276496,172320,17479,,,,,,,102753347680983283,864691135927215828,58451,2023-12-19 22:52:41.755280+00:00,True,459099,excitatory_neuron,5P-IT
459212,2020-09-28 22:42:33.183301+00:00,True,251.19392,270464,160528,18706,,,,,,,101977711081530962,864691136913506801,58472,2023-12-19 22:52:42.026165+00:00,True,459212,excitatory_neuron,4P
459292,2020-09-28 22:44:11.582449+00:00,True,226.2827,263184,161456,18774,,,,,,,100922248638428957,864691135509288713,58493,2023-12-19 22:52:42.397667+00:00,True,459292,excitatory_neuron,4P
459355,2020-09-28 22:44:11.878769+00:00,True,227.53018,274000,161856,19155,,,,,,,102470429796748324,864691135210073024,58514,2023-12-19 22:52:42.654167+00:00,True,459355,excitatory_neuron,4P
459382,2020-09-28 22:41:27.958976+00:00,True,245.55339,278144,167760,18992,,,,,,,103034204383687248,864691135468945234,58527,2023-12-19 22:52:42.812311+00:00,True,459382,excitatory_neuron,5P-IT
459454,2020-09-28 22:42:58.057420+00:00,True,321.4544,271200,173168,20158,,,,,,,102049729294377043,864691135305488551,58547,2023-12-19 22:52:43.061682+00:00,True,459454,inhibitory_neuron,MC
459533,2020-09-28 22:44:26.882688+00:00,True,252.87,266032,161840,20489,,,,,,,101344530091002886,864691135137137433,58568,2023-12-19 22:52:43.337677+00:00,True,459533,excitatory_neuron,4P
459575,2020-09-28 22:44:40.631497+00:00,True,273.5484,274064,160784,20335,,,,,,,102470292492203443,864691136390420607,58589,2023-12-19 22:52:43.645457+00:00,True,459575,excitatory_neuron,4P
459647,2020-09-28 22:41:29.946973+00:00,True,351.608,270192,172272,21850,,,,,,,101908923288072636,864691134918597642,58610,2023-12-19 22:52:43.921758+00:00,True,459647,excitatory_neuron,5P-IT
459685,2020-09-28 22:41:46.393130+00:00,True,297.12106,277088,172176,21780,,,,,,,102894016986983346,864691135685283314,58624,2023-12-19 22:52:44.100837+00:00,True,459685,excitatory_neuron,5P-IT
459756,2020-09-28 22:42:48.596049+00:00,True,167.29063,269952,175168,21924,,,,,,,101909266885496836,864691135742059627,58644,2023-12-19 22:52:44.351562+00:00,True,459756,nonneuron,astrocyte
459772,2020-09-28 22:44:04.542556+00:00,True,213.13553,273312,163232,22203,,,,,,,102329898869448905,864691135492219879,58652,2023-12-19 22:52:44.505198+00:00,True,459772,excitatory_neuron,4P
117133,2020-09-28 22:42:13.532877+00:00,True,233.13924,113424,167168,23286,,,,,,,80375400576137730,864691135106382669,2080,2023-12-19 22:38:20.617205+00:00,True,117133,excitatory_neuron,4P
117134,2020-09-28 22:42:56.582177+00:00,True,248.18352,113792,173216,22896,,,,,,,80446525167572060,864691135408085193,2081,2023-12-19 22:38:20.633635+00:00,True,117134,excitatory_neuron,4P
117135,2020-09-28 22:43:28.251224+00:00,True,228.28679,113520,161232,22843,,,,,,,80374575875355177,864691134918163210,2082,2023-12-19 22:38:20.661397+00:00,True,117135,excitatory_neuron,4P
117329,2020-09-28 22:42:41.427135+00:00,True,259.14703,106224,174912,23364,,,,,,,79391268949834574,864691135945549604,2083,2023-12-19 22:38:20.701211+00:00,True,117329,excitatory_neuron,4P
117340,2020-09-28 22:42:07.040732+00:00,True,257.47488,107136,165760,23996,,,,,,,79530769554793190,864691136577998100,2084,2023-12-19 22:38:20.720604+00:00,True,117340,excitatory_neuron,23P
117344,2020-09-28 22:43:02.271228+00:00,True,234.06314,107648,168464,24056,,,,,,,79601481896450078,864691135476149160,2085,2023-12-19 22:38:20.735560+00:00,True,117344,excitatory_neuron,4P
117346,2020-09-28 22:44:26.429580+00:00,True,251.47589,108032,161408,23611,,,,,,,79600519823352017,864691135755407058,2086,2023-12-19 22:38:20.751366+00:00,True,117346,excitatory_neuron,4P
117348,2020-09-28 22:44:24.662948+00:00,True,248.94734,108768,163360,23706,,,,,,,0,0,2087,2023-12-19 22:38:20.764747+00:00,True,117348,excitatory_neuron,4P
117349,2020-09-28 22:44:47.722712+00:00,True,283.58475,108880,163408,23451,,,,,,,79741532122893699,864691136424737583,2088,2023-12-19 22:38:20.779442+00:00,True,117349,inhibitory_neuron,BC
117350,2020-09-28 22:42:09.830986+00:00,True,236.57234,109072,164832,23998,,,,,,,79741738348415328,864691135272642065,2089,2023-12-19 22:38:20.795004+00:00,True,117350,excitatory_neuron,4P
117351,2020-09-28 22:43:41.018589+00:00,True,137.35608,108832,166320,23575,,,,,,,79741944506414970,864691135213030456,2090,2023-12-19 22:38:20.808728+00:00,True,117351,nonneuron,astrocyte
117352,2020-09-28 22:41:34.719189+00:00,True,255.3063,108752,162768,24116,,,,,,,79741463537235492,864691136831583716,2091,2023-12-19 22:38:20.823400+00:00,True,117352,excitatory_neuron,4P
361219,2020-09-28 22:42:58.140846+00:00,True,78.81736,218128,132480,19679,,,,,,,94725950994139818,864691136286818755,40496,2023-12-19 22:48:15.377053+00:00,True,361219,nonneuron,oligo
362734,2020-09-28 22:44:19.092211+00:00,True,240.36343,222784,149504,17306,,,,,,,95431905843375729,864691136329179882,41022,2023-12-19 22:48:22.993542+00:00,True,362734,excitatory_neuron,4P
362735,2020-09-28 22:44:06.342746+00:00,True,216.63252,222800,156336,17723,,,,,,,95432799263573266,864691136371687048,41023,2023-12-19 22:48:23.006713+00:00,True,362735,excitatory_neuron,4P
362737,2020-09-28 22:44:39.979002+00:00,True,271.52713,223008,151456,17585,,,,,,,95432180788106887,864691135492559199,41024,2023-12-19 22:48:23.020747+00:00,True,362737,excitatory_neuron,4P
362742,2020-09-28 22:44:38.009768+00:00,True,268.55243,224144,145248,17409,,,,,,,95572093576003167,864691136741440348,41025,2023-12-19 22:48:23.036110+00:00,True,362742,excitatory_neuron,4P
364035,2020-09-28 22:43:06.446544+00:00,True,258.76675,227984,154688,25417,,,,,,,96136281553543547,864691135762660150,41468,2023-12-19 22:48:28.931492+00:00,True,364035,excitatory_neuron,4P
364037,2020-09-28 22:42:11.394262+00:00,True,278.40005,228688,146784,25031,,,,,,,96205619438557239,864691135416226746,41470,2023-12-19 22:48:28.960047+00:00,True,364037,excitatory_neuron,4P
364303,2020-09-28 22:44:50.070523+00:00,True,288.44833,223280,152256,27260,,,,,,,95502619526755923,864691135860331880,41569,2023-12-19 22:48:30.277901+00:00,True,364303,excitatory_neuron,4P
364306,2020-09-28 22:44:38.198915+00:00,True,269.11014,223680,147904,27257,,,,,,,95502069770928461,864691135615086539,41571,2023-12-19 22:48:30.303253+00:00,True,364306,excitatory_neuron,4P
364307,2020-09-28 22:44:04.756525+00:00,True,214.27995,223776,155856,27329,,,,,,,95503169282650455,864691135494471824,41572,2023-12-19 22:48:30.316592+00:00,True,364307,excitatory_neuron,23P
397705,2020-09-28 22:41:22.225212+00:00,True,348.30582,237168,177504,15704,,,,,,,97406010050124000,864691136873765998,48008,2023-12-19 22:50:10.694758+00:00,True,397705,excitatory_neuron,5P-IT
397868,2020-09-28 22:42:41.631542+00:00,True,432.79156,234352,191168,15818,,,,,,,96985584291613335,864691135382977498,48029,2023-12-19 22:50:10.975476+00:00,True,397868,excitatory_neuron,5P-IT
117353,2020-09-28 22:44:02.196084+00:00,True,206.87029,108944,172176,23604,,,,,,,79742700420695326,864691135594071851,2092,2023-12-19 22:38:20.837770+00:00,True,117353,excitatory_neuron,4P
117354,2020-09-28 22:44:19.139651+00:00,True,240.50975,109536,166256,23429,,,,,,,79812313183916349,864691135927057620,2093,2023-12-19 22:38:20.851834+00:00,True,117354,excitatory_neuron,4P
117358,2020-09-28 22:44:04.967109+00:00,True,215.5176,110416,173040,23559,,,,,,,79953944092120816,864691135104922957,2094,2023-12-19 22:38:20.867076+00:00,True,117358,excitatory_neuron,4P
117360,2020-09-28 22:44:38.760344+00:00,True,270.75232,111392,164992,23758,,,,,,,80093582069087326,864691136371604872,2095,2023-12-19 22:38:20.882450+00:00,True,117360,excitatory_neuron,4P
117362,2020-09-28 22:44:11.836840+00:00,True,227.42941,111472,160432,23496,,,,,,,80092963526961825,864691135938022916,2096,2023-12-19 22:38:20.896010+00:00,True,117362,excitatory_neuron,4P
117364,2020-09-28 22:41:20.802486+00:00,True,78.73643,111872,162816,23989,,,,,,,80163675935641142,864691136723369213,2097,2023-12-19 22:38:20.909959+00:00,True,117364,nonneuron,oligo
117365,2020-09-28 22:40:54.795139+00:00,True,95.13517,111216,163088,24105,,,,,,,80093375977563394,864691135656157378,2098,2023-12-19 22:38:20.924325+00:00,True,117365,nonneuron,oligo
117367,2020-09-28 22:44:02.463380+00:00,True,208.81604,112448,171600,23624,,,,,,,80235212910499423,864691135383322859,2099,2023-12-19 22:38:20.937678+00:00,True,117367,excitatory_neuron,4P
117368,2020-09-28 22:41:59.547257+00:00,True,208.87814,112400,175824,23900,,,,,,,80235831386072230,864691135571272997,2100,2023-12-19 22:38:20.950524+00:00,True,117368,excitatory_neuron,4P
117370,2020-09-28 22:40:57.330857+00:00,True,228.17014,112720,166832,24023,,,,,,,80304963179812330,864691135590967819,2101,2023-12-19 22:38:20.962956+00:00,True,117370,excitatory_neuron,4P
117372,2020-09-28 22:42:44.761323+00:00,True,322.87802,113024,171728,23845,,,,,,,80305650374407924,864691135688960736,2102,2023-12-19 22:38:20.975327+00:00,True,117372,inhibitory_neuron,BC
117373,2020-09-28 22:40:58.898555+00:00,True,147.59625,112880,160304,23968,,,,,,,80304069826565840,864691135611072519,2103,2023-12-19 22:38:20.989300+00:00,True,117373,nonneuron,astrocyte
117374,2020-09-28 22:41:52.303045+00:00,True,230.20715,112992,170304,23487,,,,,,,80305444148993787,864691136194183144,2104,2023-12-19 22:38:21.003981+00:00,True,117374,excitatory_neuron,4P
117376,2020-09-28 22:42:17.283343+00:00,True,216.44427,113152,164736,23559,,,,,,,80304688301352916,864691135163207981,2105,2023-12-19 22:38:21.017667+00:00,True,117376,excitatory_neuron,4P
117381,2020-09-28 22:40:53.513183+00:00,True,183.65382,114000,174848,24004,,,,,,,80446800179772568,864691135617729679,2106,2023-12-19 22:38:21.031323+00:00,True,117381,excitatory_neuron,4P
117384,2020-09-28 22:41:10.983101+00:00,True,191.93332,114016,161504,23981,,,,,,,80445013473361528,864691136725729789,2107,2023-12-19 22:38:21.046421+00:00,True,117384,excitatory_neuron,4P
117540,2020-09-28 22:44:17.447334+00:00,True,237.96367,103632,169696,24630,,,,,,,79038738235207176,864691135274099685,2108,2023-12-19 22:38:21.060168+00:00,True,117540,excitatory_neuron,4P
117554,2020-09-28 22:44:17.354088+00:00,True,237.83162,105456,163600,24498,,,,,,,79249019767312598,864691136388948343,2109,2023-12-19 22:38:21.073601+00:00,True,117554,excitatory_neuron,4P
117556,2020-09-28 22:43:26.368616+00:00,True,235.06305,105840,164624,24811,,,,,,,79319526017366425,864691136057296600,2110,2023-12-19 22:38:21.087373+00:00,True,117556,excitatory_neuron,4P
117564,2020-09-28 22:44:06.330415+00:00,True,216.57043,106528,168800,24640,,,,,,,79390444517175058,864691136024580153,2111,2023-12-19 22:38:21.104074+00:00,True,117564,excitatory_neuron,4P
117568,2020-09-28 22:44:19.632734+00:00,True,242.05688,107232,164272,24600,,,,,,,79530563530182637,864691135465427013,2112,2023-12-19 22:38:21.120072+00:00,True,117568,excitatory_neuron,4P
117569,2020-09-28 22:41:58.137310+00:00,True,231.67795,107472,173184,24858,,,,,,,79531731761617749,864691135700973090,2113,2023-12-19 22:38:21.135810+00:00,True,117569,excitatory_neuron,4P
117570,2020-09-28 22:44:11.525236+00:00,True,226.03088,107200,173088,24565,,,,,,,79531731694686881,864691135916035174,2114,2023-12-19 22:38:21.150748+00:00,True,117570,excitatory_neuron,4P
117572,2020-09-28 22:44:17.452524+00:00,True,237.97858,107792,168720,24476,,,,,,,79601550682960840,864691135561499105,2115,2023-12-19 22:38:21.166096+00:00,True,117572,excitatory_neuron,4P
117578,2020-09-28 22:44:22.550196+00:00,True,245.49818,109184,163040,24593,,,,,,,79811901067927589,864691136124560166,2116,2023-12-19 22:38:21.180103+00:00,True,117578,excitatory_neuron,4P
117579,2020-09-28 22:44:22.956845+00:00,True,246.55086,109472,165232,24378,,,,,,,79812175879066584,864691135518350035,2117,2023-12-19 22:38:21.193405+00:00,True,117579,excitatory_neuron,4P
117580,2020-09-28 22:43:02.412588+00:00,True,247.56667,109872,171408,24828,,,,,,,79883369324025614,864691136362479330,2118,2023-12-19 22:38:21.206880+00:00,True,117580,inhibitory_neuron,BC
117581,2020-09-28 22:42:41.471062+00:00,True,63.672157,109728,165088,24633,,,,,,,79882544690069796,864691135873823118,2119,2023-12-19 22:38:21.219635+00:00,True,117581,nonneuron,OPC
