matrix_index,pt_root_id,brain_area,layer,cell_type,valid_function,x_um,y_um,z_um,mean_dist_um,out_degree,in_degree,out_strength,in_strength,mean_fcorr_signed,mean_fcorr_pos_clipped,mean_fcorr_abs,mean_fcorr_pairdist_resid,mean_fcorr_same_area,mean_dist_same_area,total_degree,total_strength
430,864691136954028511,V1,L4,4P,True,753.1637427425186,298.4325923480122,727.0000000000001,267.7858215254508,2.0,4.0,2252.0,7524.0,0.025479294005318367,0.06338228301552093,0.10128527202572349,-0.001306301447507154,0.028215458504885205,209.3912250710343,6.0,9776.0
431,864691135455123562,RL,L2/3,23P,True,1300.4093745699058,206.5144154413534,869.8800000000002,531.7070603808659,3.0,7.0,53988.0,60928.0,-0.008294933494934618,0.07050992684175224,0.14931478717843905,-0.016744497865493313,0.10284247017519768,185.30537189751823,10.0,114916.0
432,864691137199050049,V1,L4,4P,True,498.00850868878626,321.6587308773738,761.0400000000001,359.85249412034403,8.0,6.0,83772.0,74676.0,0.02365293564662165,0.06393201664808153,0.1042110976495414,0.0028434805468899095,0.040016740978176826,265.2477453496082,14.0,158448.0
433,864691135409859785,V1,L5,5P-IT,True,697.600392278265,400.4099820242857,884.0400000000003,261.74736834946594,19.0,16.0,165016.0,146440.0,0.02505048500769229,0.07342610991504188,0.12180173482239144,-0.003887582854731022,0.0041304647459263705,188.1515952275403,35.0,311456.0
434,864691136330101226,V1,L5,5P-ET,True,664.17914599273,458.5824924456317,899.7200000000003,301.91796957196755,8.0,81.0,30472.0,1048372.0,0.03325295181262402,0.06521262936471425,0.09717230691680451,0.008371576981898426,0.0319602018496341,226.3938869497148,89.0,1078844.0
435,864691136381243349,V1,L4,23P,True,717.2787105870858,250.38617459180935,882.9200000000003,233.16296813239035,20.0,5.0,152544.0,51960.0,0.028098023323571388,0.06782458571755606,0.10755114811154072,-0.004118532610433397,0.04778919774098163,160.82498975834545,25.0,204504.0
436,864691136488414994,V1,L4,4P,True,513.6354889637549,347.1818350672199,768.9200000000002,349.3969008685276,1.0,5.0,16660.0,55152.0,0.042845231371307746,0.07860730751670628,0.11436938366210482,0.02116172893442396,0.0628681822867662,255.6018097011394,6.0,71812.0
437,864691136085904236,V1,L4,4P,True,664.3762527506308,269.07855172426844,758.1200000000001,262.7629790730989,20.0,4.0,197004.0,15968.0,-0.014390719141695553,0.05772535157940536,0.12984142230050627,-0.04350536412594604,-0.0015259961326216796,184.16857519745787,24.0,212972.0
438,864691136026198585,V1,L4,4P,True,611.4919451893998,342.63729384081864,881.5600000000003,269.6636237842082,17.0,12.0,117132.0,67892.0,0.028405054308065333,0.065353467099757,0.10230187989144868,-0.001142122689526959,0.03797176467922828,180.320194996495,29.0,185024.0
439,864691136313406781,V1,L4,4P,True,612.5345625435871,289.5983346782111,886.4800000000002,262.9908814622884,29.0,8.0,211056.0,47024.0,0.012171357278174645,0.058150623114461925,0.10412988895074919,-0.018193972775548257,-0.004261995720977836,173.1178211558164,37.0,258080.0
440,864691135398868257,V1,L4,4P,True,617.2028593228208,336.84097606479105,882.1600000000002,265.3683049859305,20.0,8.0,145156.0,55132.0,0.038566285430486826,0.06470369358935961,0.09084110174823241,0.008578483354214055,0.03937343384055668,176.47126403516387,28.0,200288.0
441,864691135582973549,V1,L4,4P,True,773.4785280959413,334.2594746578695,882.0400000000003,240.19023365906747,34.0,9.0,329240.0,34728.0,0.054315404587186575,0.08874470973318709,0.12317401487918758,0.024168005688624195,0.08003611487252496,181.80556591326297,43.0,363968.0
442,864691135504081986,V1,L2/3,23P,True,654.8331295752721,93.24170143383596,883.6000000000003,314.58807359969813,10.0,4.0,68964.0,24232.0,0.059755192622390436,0.08184258830930334,0.10392998399621622,0.03610455689476801,0.07204244429732111,241.21236168936312,14.0,93196.0
443,864691136363473634,V1,L4,4P,True,927.2958160278123,351.6999007215831,787.4800000000002,297.066050917094,12.0,6.0,70660.0,61512.0,-0.00921528404879133,0.0513330877847463,0.11188145961828393,-0.031213125227316816,-0.004636529996323941,285.4406271186203,18.0,132172.0
444,864691135214931072,V1,L4,4P,True,595.7081749570898,335.79561296155777,759.4000000000001,296.20886503010706,28.0,16.0,318252.0,131396.0,0.021890793152531063,0.05315818217911855,0.08442557120570604,-0.004386013859790747,0.016965640568870597,208.84174861800838,44.0,449648.0
445,864691135499231763,V1,L4,4P,True,697.2512343232254,321.42298151963024,765.9600000000002,254.37832608587013,10.0,5.0,43912.0,24700.0,0.02395851125017707,0.06402986228301603,0.104101213315855,-0.005597039145681228,0.04294675568035599,181.1090519306642,15.0,68612.0
446,864691135839248787,V1,L4,4P,True,481.76208490795284,277.514780687868,735.1200000000001,379.87297930123736,1.0,0.0,14204.0,0.0,0.006507701291983455,0.05650990557686261,0.10651210986174177,-0.012443545400439003,-0.011833855312415936,285.95737767848556,1.0,14204.0
447,864691135716679194,V1,L5,5P-IT,True,605.8391522539878,485.08668340788336,883.2400000000002,337.1368587888074,15.0,5.0,164544.0,39256.0,0.008056650515718149,0.054005951365566844,0.09995525221541555,-0.0139669885733139,-0.006750601823131076,255.34367029409233,20.0,203800.0
448,864691135756319186,V1,L4,4P,True,876.3000114691407,329.50687232495,740.1200000000001,288.0823441781462,7.0,3.0,38232.0,10956.0,0.006041270484160286,0.050587397279738565,0.09513352407531686,-0.017091411388460716,0.019127202299313143,261.99474427921933,10.0,49188.0
449,864691135619317391,V1,L4,4P,True,804.193939729695,260.75278402246494,753.7600000000001,261.26414882396597,17.0,6.0,134524.0,27060.0,0.02995635734999319,0.06570273581798618,0.10144911428597916,0.0030152713837550945,0.024618873117180796,214.41521309643778,23.0,161584.0
450,864691136725093373,V1,L4,4P,True,498.33419833614073,298.10950468512686,737.4400000000002,366.1100133355879,2.0,3.0,4332.0,53240.0,0.039561215604630336,0.0805891442364315,0.12161707286823266,0.01946946500649431,0.0314910099302894,272.7226616561956,5.0,57572.0
451,864691135585266808,V1,L5,5P-ET,True,660.3475735181844,475.20781326576343,838.1200000000002,309.99072184192636,3.0,41.0,26396.0,578728.0,0.053594226368743864,0.08385947654746304,0.11412472672618221,0.029586966011954624,0.050747600400021714,234.9326786777749,44.0,605124.0
452,864691136424439855,V1,L4,4P,True,728.4410914812222,341.6262361699024,765.3600000000001,255.77729015619664,26.0,19.0,149428.0,157520.0,0.025441591975985882,0.07024600663457205,0.11505042129315822,-0.0033492555612187644,0.051136972111161305,189.49298834247867,45.0,306948.0
453,864691135455819114,V1,L4,4P,True,677.2226594436999,294.808098534818,924.4400000000003,248.44916824523565,31.0,4.0,305996.0,46164.0,0.022446057560414352,0.06579537309078676,0.10914468862115914,-0.008469953545040905,0.051488313168312455,169.28532128459165,35.0,352160.0
454,864691136117695908,RL,L4,4P,True,1046.4730566536662,262.80460822075764,966.0800000000003,364.509766486189,3.0,1.0,74740.0,9204.0,0.021633834039224503,0.06683754009841206,0.1120412461575996,0.005774689222308855,0.10374949083312396,218.08760715541518,4.0,83944.0
455,864691137199038273,V1,L4,4P,True,640.3903557790833,344.97284375252514,771.5600000000002,272.2070722270239,8.0,5.0,79100.0,16232.0,-0.014562950629728894,0.05422643160154866,0.12301581383282621,-0.04299405012967534,0.00794787019845952,189.5690928237778,13.0,95332.0
456,864691135970180709,V1,L2/3,23P,True,585.2106989362071,124.60505380421516,765.2000000000002,340.70215913654323,3.0,6.0,18308.0,78076.0,0.037091557542561576,0.07245888426125068,0.10782621097993975,0.015589163532143357,0.0401273034894424,258.9164150469081,9.0,96384.0
457,864691136975300636,V1,L4,4P,True,586.0089270393485,308.60680618689054,730.5600000000002,310.9978114030132,2.0,3.0,4848.0,10156.0,0.040142837350957174,0.07891805996545292,0.11769328257994867,0.015548763579616355,0.06461235407048106,224.473999752686,5.0,15004.0
458,864691136905203378,V1,L4,4P,True,923.1897958807785,342.0894668837091,727.7600000000001,312.1164734066006,2.0,2.0,24472.0,12972.0,0.049690477393973365,0.08509417216750154,0.12049786694102971,0.029334423426088413,0.07430859034562771,300.3511922400955,4.0,37444.0
459,864691136025504569,V1,L4,4P,True,574.9776721437703,326.015614745456,761.9600000000002,305.56539196698895,37.0,13.0,407760.0,76500.0,0.06292503416254062,0.10671700377712902,0.15050897339171743,0.03737682216523292,0.09782496596241962,215.89067161143618,50.0,484260.0
460,864691135778572973,V1,L4,4P,True,864.4590261308308,273.927365650116,981.8400000000003,288.1919593766019,5.0,7.0,23124.0,74216.0,-0.02414398767723904,0.043922747079687054,0.11198948183661316,-0.04748955256300866,-0.008321526591539405,258.22493204663886,12.0,97340.0
461,864691134919869706,V1,L4,4P,True,735.3230318659091,291.60368588963763,792.0400000000003,238.9318099998862,14.0,17.0,81448.0,142716.0,0.0025850606669756437,0.056949425530655004,0.11131379039433437,-0.028321756749853252,0.007326088061382859,171.99842721811007,31.0,224164.0
462,864691136523081105,V1,L4,4P,True,677.2918782281595,284.4707947877147,873.8800000000002,234.6676523798726,21.0,2.0,281984.0,17136.0,0.03146503931268014,0.06597005740966749,0.10047507550665485,-0.0013752476292634688,0.024386181192837173,153.45815791738858,23.0,299120.0
463,864691136274546622,V1,L4,4P,True,958.6502372885283,265.01475544625026,723.4000000000001,324.1737428716079,6.0,5.0,46256.0,55268.0,0.04111098352598379,0.0768693807588697,0.1126277779917556,0.021949560139089316,0.04277074564529605,324.0195975046919,11.0,101524.0
464,864691135698016410,V1,L4,4P,True,933.4673312964919,271.61302899288813,982.0000000000002,313.49093580958515,7.0,5.0,120708.0,27456.0,-0.02586621078703316,0.041560967510082585,0.10898814580719833,-0.046207846665401967,-0.008609854492723758,304.2081504998084,12.0,148164.0
465,864691135742102635,V1,L4,4P,True,733.7937149634861,295.13182276509525,725.0400000000001,268.7954608728143,21.0,20.0,94704.0,156648.0,-0.012777132617234243,0.05316078403331695,0.11909870068386814,-0.03974253431642354,0.01126307699536467,206.1700885989856,41.0,251352.0
466,864691135616048587,V1,L4,4P,True,828.5945722427165,354.8856432213891,758.6800000000002,272.9167589306978,11.0,2.0,70056.0,6884.0,0.0247915101365708,0.08603386319519556,0.1472762162538203,-0.00046316067371607235,0.062336599286015974,232.66721883776182,13.0,76940.0
467,864691136023889209,V1,L4,4P,True,613.3651884838455,307.2739897027744,860.1200000000002,260.6450194727063,30.0,3.0,315696.0,3684.0,0.04764898761940279,0.09888989429620411,0.15013080097300543,0.016985776202049014,0.017278815103162107,170.52414245318948,33.0,319380.0
468,864691135753932237,V1,L4,4P,True,543.7012262580582,259.80574432753326,701.9600000000002,351.31861041102013,14.0,1.0,125152.0,1548.0,0.013680788275076676,0.04282299985342924,0.07196521143178179,-0.007073927779045265,0.017955916571836223,263.7241328311845,15.0,126700.0
469,864691136040834558,V1,L4,4P,True,536.355851992879,274.00357982821583,765.8400000000001,327.3334599644735,3.0,16.0,11516.0,69324.0,0.04250899375619394,0.07305202507307161,0.1035950563899493,0.018781179873868067,0.05584584371590433,234.48142924059724,19.0,80840.0
470,864691135465113157,V1,L4,4P,True,655.381967625115,282.29694811267063,905.1600000000002,247.83596980976165,12.0,9.0,74120.0,53740.0,-0.006954724797624974,0.03918185097921468,0.08531842675605432,-0.038450539773556384,-0.004644474343741144,164.05857393543678,21.0,127860.0
471,864691135584504429,V1,L2/3,23P,True,661.4018661508494,184.85080484501813,894.0800000000003,263.29567705326633,14.0,15.0,62916.0,102496.0,0.019761969162271114,0.06101315997754361,0.10226435079281612,-0.009804190859779845,0.02403486638756788,183.51077060750825,29.0,165412.0
472,864691135496381840,V1,L2/3,23P,True,629.4236079750974,145.75494444976718,887.2800000000002,292.83370765595174,10.0,12.0,111816.0,93776.0,0.06038703122893176,0.0852072216795568,0.11002741213018184,0.03383949089194482,0.07577331269687546,211.31320522806865,22.0,205592.0
473,864691135339729894,V1,L4,4P,True,865.7696463885576,311.81777819128575,896.1600000000002,262.054060631119,4.0,4.0,21068.0,19476.0,0.02284802928755824,0.0635545220488662,0.10426101481017416,-0.0034849867798480436,0.026815513570775627,230.34851262465327,8.0,40544.0
474,864691134949221372,V1,L2/3,23P,True,594.0028770283134,210.62668087785687,787.9200000000003,292.66533772220157,13.0,12.0,121696.0,114392.0,0.04393148581951241,0.09659279362276386,0.1492541014260153,0.017054523405681348,0.034002683274888056,204.91464321981363,25.0,236088.0
475,864691135717271834,V1,L2/3,23P,True,672.8360354378715,207.6300402298093,817.4400000000003,251.16432831150806,25.0,5.0,259984.0,28344.0,0.04909863779946512,0.09080637982003223,0.13251412184059932,0.01832068474981779,0.08216724234432368,172.24961126899572,30.0,288328.0
476,864691135868060950,V1,L4,4P,True,738.8759372511706,298.7244386113224,784.2800000000001,241.93261844922984,5.0,9.0,36268.0,29696.0,0.04911258389380661,0.08095097663213038,0.11278936937045415,0.01868755028488602,0.062341312213438506,176.2768389882942,14.0,65964.0
477,864691136452602367,V1,L2/3,23P,True,728.0076279724968,207.0603936786275,789.0000000000002,252.05041816905353,3.0,17.0,41468.0,129720.0,0.013371925084394507,0.06606814606834704,0.11876436705229959,-0.016080403394576483,0.03907065617622707,185.752370862848,20.0,171188.0
478,864691136210847932,V1,L4,4P,True,512.5998654229764,313.49137214547017,730.2400000000001,359.28991726118727,5.0,3.0,32300.0,40292.0,0.06531398353626433,0.09391955282507679,0.12252512211388929,0.044770346446059164,0.08542128867511706,267.18197798051995,8.0,72592.0
479,864691135375107272,V1,L4,4P,True,616.3237658043087,332.20270800594517,711.1600000000001,309.1987369706175,10.0,9.0,95752.0,80604.0,0.034340054015790905,0.0745152975334757,0.11469054105116047,0.010162141436004545,0.045815068049843345,228.00091790420643,19.0,176356.0
480,864691135474504498,V1,L4,4P,True,623.1948393633094,308.0054837819396,817.7200000000003,259.02437243884395,10.0,5.0,77008.0,69292.0,0.04243995646579077,0.0726523266859635,0.10286469690613623,0.011824684447661642,0.04932937958395404,170.7872811028249,15.0,146300.0
481,864691135134052512,V1,L4,4P,True,636.5280607216247,251.80167814379647,760.4000000000001,273.2190378519995,7.0,13.0,135308.0,100592.0,0.020776953510265126,0.053323826110371585,0.08587069871047803,-0.0075747741116715585,0.029895510272588705,190.65145275705027,20.0,235900.0
482,864691136311529306,V1,L4,4P,True,932.993435343453,297.59057865843,731.2000000000002,309.6364142876718,4.0,1.0,25816.0,2244.0,0.04132754471377962,0.09177019481987825,0.14221284492597688,0.020695374438233854,0.011446058333101064,301.05210272765123,5.0,28060.0
483,864691135448215698,V1,L4,4P,True,689.3576585755951,344.8240592280698,890.2800000000002,243.60840946526173,24.0,23.0,175716.0,135108.0,0.05295634414961016,0.08894866431997908,0.124940984490348,0.02158640973298413,0.07913068755159693,165.99700019136057,47.0,310824.0
484,864691135868386070,V1,L4,4P,True,682.838516841503,269.5373900823915,873.5600000000003,233.79898804532536,46.0,7.0,329860.0,39032.0,0.02862711852571835,0.05945553500321988,0.09028395148072141,-0.004226084773043093,0.0401080365039671,153.73623856541343,53.0,368892.0
485,864691135570301676,V1,L4,4P,True,639.3941827641954,346.8130239948952,862.2800000000002,255.19601828838861,20.0,9.0,203080.0,44684.0,0.016875262551013473,0.07949258524396037,0.14210990793690725,-0.014018410555360399,0.05174406207655517,169.01056106877402,29.0,247764.0
486,864691135810982860,V1,L4,4P,True,622.8367799996607,287.86563866108264,956.9200000000003,282.1755358405605,41.0,10.0,434336.0,69952.0,0.03488494251476217,0.07852611919116805,0.12216729586757394,0.007305983099557164,0.060425437740951306,197.26474987403466,51.0,504288.0
487,864691135066958404,V1,L4,4P,True,614.2252071038434,316.53619073564215,974.4000000000002,296.8786360119349,21.0,17.0,145644.0,112004.0,0.04675770010990577,0.07524851851139082,0.10373933691287587,0.020856787404832274,0.052424109613621886,212.3727095793806,38.0,257648.0
488,864691136012739747,V1,L4,4P,True,650.1444582221496,289.29108388872254,860.4400000000003,242.00574230004344,20.0,2.0,166600.0,12556.0,0.0407964962734255,0.07911160230116371,0.11742670832890197,0.008377405206606238,0.032588894431495916,156.26522352066044,22.0,179156.0
489,864691135477469864,V1,L2/3,23P,True,946.6143700177262,242.50410065702576,752.6800000000002,310.23711238922726,4.0,3.0,17092.0,36640.0,-0.04592892153396724,0.04117565531616961,0.12828023216630646,-0.06655101549018971,-0.05655003657501767,306.20319553351646,7.0,53732.0
490,864691135742189163,V1,L4,4P,True,871.4755894207804,289.1889744643311,709.0000000000001,297.2335057689234,19.0,2.0,207320.0,20816.0,0.050380067714750496,0.08534389219286498,0.12030771667097946,0.02826632083344293,0.07077879273763377,271.1288712996032,21.0,228136.0
491,864691135405337326,V1,L4,4P,True,704.7032546598002,294.25709348144386,765.1200000000001,250.9487375697648,8.0,8.0,59744.0,72340.0,0.027316978406737878,0.06851797783860425,0.10971897727047059,-0.0025382884023100127,0.04039061640839554,179.0036683499158,16.0,132084.0
492,864691135741090196,V1,L4,4P,True,834.1914703857598,344.5179929969458,947.8000000000003,271.78444076803504,10.0,8.0,69280.0,80108.0,0.006738748093214283,0.06292170553419225,0.11910466297517024,-0.018732402225747014,0.024971218214532492,232.0291518731206,18.0,149388.0
493,864691135782702387,V1,L2/3,23P,True,721.017451678166,199.5746742493292,920.3600000000002,255.03706743467671,18.0,8.0,189256.0,47108.0,-0.009478995511205634,0.05587610026533436,0.12123119604187435,-0.03883032634754,-0.005766037285277048,186.8566641851635,26.0,236364.0
494,864691136086630764,V1,L4,4P,True,692.4138643883473,263.62945513376985,768.4400000000002,251.9299029728565,7.0,6.0,30936.0,55052.0,0.009669158599830977,0.0487464426371811,0.08782372667453124,-0.020330613021025838,0.00380134516486483,177.58950964743718,13.0,85988.0
495,864691135374981320,V1,L4,4P,True,758.9830948987812,297.27136348107814,957.1600000000003,256.80816198947,7.0,10.0,49712.0,118824.0,0.0564686774652287,0.08174501275066812,0.10702134803610755,0.028211230406269577,0.05977216985142076,197.1534876229481,17.0,168536.0
496,864691135562474977,V1,L5,4P,True,620.2364068609106,366.78732204112265,739.0400000000001,300.8790233046146,14.0,9.0,97920.0,62680.0,0.022353410567231568,0.05778133704341858,0.09320926351960561,-0.0028506481221515275,0.040574484205993744,218.73342057625223,23.0,160600.0
497,864691136420303511,V1,L4,4P,True,676.0230208446629,345.970230500088,765.1200000000001,263.96504583672424,11.0,9.0,54360.0,76448.0,0.04424338096756583,0.09291738177511388,0.14159138258266193,0.015493208264727701,0.08064201485126898,187.40406352462477,20.0,130808.0
498,864691135342585541,V1,L4,4P,True,800.9505104860741,276.5301381333932,892.2800000000002,241.4062721620836,16.0,5.0,177464.0,37560.0,0.035628026088645806,0.06957485615787772,0.10352168622710962,0.006035395361104158,0.03253316008171477,190.46573145461764,21.0,215024.0
499,864691136674492295,V1,L4,4P,True,871.3217186781163,354.83336045273495,880.8400000000003,269.7694571303323,7.0,8.0,24876.0,48992.0,-0.006763119820492951,0.06877839348803563,0.1443199067965642,-0.032128664391252434,0.019413097390279924,239.95197789146647,15.0,73868.0
500,864691135335635177,V1,L4,4P,True,980.0078712836464,268.3609291014227,785.8800000000001,315.06311274409484,5.0,6.0,38396.0,60012.0,0.005043528280662906,0.04930959089410663,0.09357565350755037,-0.015158280626161973,-0.0035083435800876985,321.17009893712424,11.0,98408.0
501,864691136084313196,RL,L5,5P-ET,True,1093.7635592789063,403.71846687721535,1005.0000000000002,424.22258211941823,2.0,13.0,20540.0,335672.0,0.020107765604318276,0.058385648442178396,0.09666353128003853,0.008945789006749019,0.04015344621155104,242.84140658928075,15.0,356212.0
502,864691135810905036,V1,L4,4P,True,669.0976412780539,289.2789163341738,763.6000000000001,258.4756552747314,31.0,22.0,197108.0,83844.0,0.0020101048891118006,0.04729991643995547,0.09258972799079913,-0.027571074972694624,0.018371714743247194,180.0425099189707,53.0,280952.0
503,864691135886130288,V1,L2/3,23P,True,629.1832355009059,243.96370860589371,891.2400000000002,258.67811478730397,24.0,11.0,134180.0,66376.0,0.02289749408012561,0.08158786181282408,0.14027822954552255,-0.007745671933325806,-0.00027415698959641567,171.556597482054,35.0,200556.0
504,864691135115049881,V1,L2/3,23P,True,1009.0119449728151,170.35586181695393,763.0400000000001,353.34141680066017,2.0,7.0,7292.0,55636.0,0.00900852326740502,0.04875863961264505,0.08850875595788507,-0.007664473330008079,-0.000779133452378929,369.4896905730218,9.0,62928.0
505,864691135927494158,V1,L4,4P,True,881.3559332306502,262.1712927318293,784.0800000000002,272.5835475226035,4.0,11.0,20992.0,54384.0,-0.03661516197669557,0.030956001317115043,0.09852716461092566,-0.06154934049307429,-0.02964566468557498,247.11488016915837,15.0,75376.0
506,864691135619463567,V1,L2/3,4P,True,866.0438335992268,244.06385103297623,877.4400000000003,261.21732148469675,18.0,8.0,126196.0,42424.0,0.040101858420711275,0.08561897935485552,0.13113610028899975,0.013645112707481226,0.07036022896846651,230.13600212171883,26.0,168620.0
507,864691135779377341,V1,L4,4P,True,701.8109482615527,280.3199774347628,796.9200000000003,238.92331265912665,14.0,1.0,210628.0,312.0,0.028706434349239085,0.07180698646088324,0.11490753857252738,-0.0028954703358471047,0.02719464512956128,164.32960844183918,15.0,210940.0
508,864691135779705021,V1,L2/3,23P,True,671.7892273144546,242.3589589108271,879.8400000000003,240.5649706362975,33.0,10.0,248548.0,58224.0,0.030017064176694773,0.08152705480073066,0.13303704542476658,-0.0021980306465190606,0.012641951417493417,159.2867834804762,43.0,306772.0
509,864691136125956134,V1,L5,5P-IT,True,680.5726196417063,397.5068666222288,885.3600000000002,263.39709528712734,10.0,10.0,45820.0,33388.0,-0.0005505590237793287,0.052084800684520344,0.10472016039282002,-0.02962609891096992,-0.0022361481642252045,186.41916873114195,20.0,79208.0
510,864691136372047496,V1,L4,4P,True,849.7249254147376,274.18016614067517,988.8400000000003,287.3753655321369,4.0,2.0,55804.0,28496.0,0.0023701342855196113,0.052838168267928,0.10330620225033638,-0.021172595564992094,0.014175675774846852,253.4500876807231,6.0,84300.0
511,864691136380266965,V1,L4,4P,True,945.6593238364206,287.19894025615145,982.0400000000003,318.51429892239247,4.0,2.0,20060.0,7156.0,0.0035267346999099144,0.04448167322030686,0.0854366117407038,-0.016284237807674965,-0.0035957540851406,312.8556751101564,6.0,27216.0
512,864691136034181307,V1,L4,4P,True,666.3911419380581,285.70141590473946,860.8800000000002,236.4410893551255,20.0,6.0,186616.0,69912.0,0.0064350547767563,0.05921108968378299,0.11198712459080967,-0.02639787336741038,0.001742081337031719,153.2153874766648,26.0,256528.0
513,864691135271463077,V1,L4,4P,True,819.815457680882,296.6187699269503,725.2000000000002,276.5023834408431,2.0,5.0,5976.0,6948.0,0.024146756522653783,0.05792697828074493,0.09170720003883608,-0.0007358202052147653,0.018413967393153322,235.13052306823673,7.0,12924.0
514,864691135430486576,V1,L4,4P,True,847.6842852723396,306.3166014720748,940.3600000000002,266.92624613135604,4.0,7.0,9508.0,94360.0,-0.0005658780990969857,0.056236641753011976,0.11303916160512092,-0.026494255401862586,0.027591336440113707,230.56660899790978,11.0,103868.0
515,864691136196338764,V1,L4,4P,True,829.68600410642,319.6466728549483,973.6800000000003,277.116317825074,6.0,7.0,36664.0,23160.0,0.029314223030545428,0.07805389353342615,0.12679356403630687,0.004425090271015321,0.017569990486431993,236.8363241729996,13.0,59824.0
516,864691135295165196,V1,L4,4P,True,630.9584169023566,347.0386571578669,844.3600000000002,259.10012981421085,15.0,9.0,64308.0,41532.0,0.013453526887550613,0.0639129011787863,0.11437227547002199,-0.017076139402783866,0.044228937205004794,171.9514894651585,24.0,105840.0
517,864691135939049988,V1,L4,4P,True,690.6790586628207,278.31815177760734,891.7200000000003,235.25859001479947,26.0,12.0,228264.0,70084.0,0.024455041296154195,0.05612116151071078,0.08778728172526737,-0.008005403620417448,0.035513568187882066,157.07239089163554,38.0,298348.0
518,864691135157198692,V1,L2/3,23P,True,633.3560177927385,237.3903770346911,874.9600000000003,255.09475657284474,32.0,8.0,289884.0,58304.0,0.027434885847494744,0.08053476455029467,0.1336346432530946,-0.0036275770018076286,-0.0062112594687951175,168.27805531335278,40.0,348188.0
519,864691134886499066,V1,L4,4P,True,905.9830657080558,300.11005720749876,741.1600000000001,295.0564388025356,15.0,11.0,120856.0,133020.0,0.060370713627727,0.08530065607499242,0.11023059852225783,0.03812007808720294,0.07710042239067291,277.9186404989558,26.0,253876.0
520,864691134966069023,V1,L4,4P,True,782.8406699694375,291.1353387298241,728.1200000000001,268.98801893136306,19.0,6.0,115920.0,58164.0,0.019586948972613684,0.0592591335139907,0.09893131805536774,-0.0066308763320625875,0.033360027560497385,217.75877450211337,25.0,174084.0
521,864691136953677535,V1,L4,4P,True,842.0840923357897,307.175781938227,953.4400000000003,270.1976641896016,17.0,6.0,161944.0,56004.0,0.0494006419417157,0.07689908676974029,0.1043975315977649,0.023807290101331296,0.06467812356392398,232.60587353240572,23.0,217948.0
522,864691136058745048,V1,L4,4P,True,689.6028000377871,316.32096182333987,881.6800000000003,235.9909681654549,69.0,38.0,578824.0,191044.0,0.05768276603232598,0.08241027295982305,0.10713777988732011,0.02530821715299647,0.06758484040294929,157.47847730247622,107.0,769868.0
523,864691136210975676,V1,L4,4P,True,947.8930253122985,272.68238027395665,986.2800000000002,321.47333387369986,17.0,2.0,142188.0,12072.0,0.04283009750668636,0.07391722275784957,0.10500434800901279,0.02331687887706557,0.0413165727730413,316.63725426897446,19.0,154260.0
524,864691135455701354,V1,L4,4P,True,946.2720334639516,344.81559016667927,738.8400000000001,318.05284507322955,10.0,4.0,106460.0,47120.0,0.03694676303441819,0.067193648787778,0.09744053454113784,0.017208909800859075,0.05460082360341158,313.08424499812327,14.0,153580.0
525,864691135375484489,V1,L4,4P,True,888.0251596913165,289.48047379637876,773.1200000000001,277.1688399338782,6.0,4.0,90932.0,14400.0,0.042801127957649225,0.08351210153812176,0.1242230751185943,0.018449725001366518,0.07634002671903342,253.72786212225745,10.0,105332.0
526,864691136238679567,V1,L2/3,23P,True,626.9217884786697,200.7863074640275,881.1200000000002,268.99583805623496,13.0,14.0,193972.0,131920.0,-0.008221493664499396,0.0348299110384175,0.07788131574133443,-0.03766421314000425,-0.008102946009759956,183.23197834520758,27.0,325892.0
527,864691136228538961,RL,L4,4P,True,1086.3376654761312,344.6705624840033,884.3600000000002,375.90648720784276,2.0,6.0,3192.0,111940.0,0.0009385204609255963,0.04791160882530604,0.09488469718968649,-0.014325230048984894,0.013624214771563468,186.01083502587852,8.0,115132.0
528,864691135586414716,RL,L4,4P,True,1236.9214950143448,343.2614458790874,861.0800000000003,480.0537764569296,3.0,2.0,70580.0,9668.0,-0.02226845223330394,0.03843819987210698,0.0991448519775179,-0.032134074667837666,0.018685678947398286,167.56444165961992,5.0,80248.0
529,864691135258642863,V1,L5,5P-ET,True,666.9198934699098,460.2998995803361,869.7200000000003,298.45304459902275,6.0,80.0,20256.0,1002552.0,-0.005027760314197418,0.05462721361216234,0.1142821875385221,-0.03026518866983424,-0.024228269798565474,223.0762540106821,86.0,1022808.0
530,864691135938555908,RL,L2/3,23P,True,1119.8909040348929,188.79376162441804,891.8400000000003,403.6129151459753,2.0,3.0,7520.0,4056.0,-0.023240327119929943,0.04093434358975198,0.10510901429943391,-0.036836792541618875,0.09688123494841909,176.14616628149508,5.0,11576.0
531,864691136523118481,V1,L4,4P,True,623.8422305287304,331.44711010519063,707.0400000000001,308.226649403555,15.0,9.0,121188.0,62508.0,-0.01329458608859884,0.035211609112322816,0.08371780431324449,-0.03743201340895729,-0.015138246746337725,228.34438846014908,24.0,183696.0
532,864691136239068732,RL,L2/3,23P,True,1076.1224696217353,218.37164398643137,885.0400000000003,369.61849193879266,11.0,4.0,149676.0,30400.0,-0.03454809977117778,0.034667683672943005,0.10388346711706378,-0.050392681718332694,0.018498523541942112,188.03399311740458,15.0,180076.0
