id_ref,created_ref,valid_ref,volume,pt_position_x,pt_position_y,pt_position_z,bb_start_position_x,bb_start_position_y,bb_start_position_z,bb_end_position_x,bb_end_position_y,bb_end_position_z,pt_supervoxel_id,pt_root_id,id,created,valid,target_id,classification_system,cell_type
82137,2020-09-28 22:45:15.653976+00:00,True,350.3225,94560,210976,20668,,,,,,,77777597861462570,864691135661341936,273,2024-02-01 19:24:57.191128+00:00,True,82137,excitatory_neuron,5P-IT
235121,2020-09-28 22:45:19.395688+00:00,True,371.94843,147872,211296,25853,,,,,,,85096016646618095,864691137055882358,274,2024-02-01 19:24:57.191622+00:00,True,235121,excitatory_neuron,5P-ET
36458,2020-09-28 22:44:19.729210+00:00,True,242.35573,70112,189280,20371,,,,,,,0,0,275,2024-02-01 19:24:57.192094+00:00,True,36458,excitatory_neuron,5P-IT
666339,2020-09-28 22:44:52.061186+00:00,True,292.0222,361200,185680,24244,,,,,,,114436346793423939,864691135926123534,276,2024-02-01 19:24:57.192581+00:00,True,666339,inhibitory_neuron,BPC
434772,2020-09-28 22:45:23.043291+00:00,True,408.57715,254624,222576,25143,,,,,,,99804595940856214,864691135942116212,277,2024-02-01 19:24:57.193049+00:00,True,434772,excitatory_neuron,6P-IT
28178,2020-09-28 22:42:49.245674+00:00,True,264.4189,81040,144400,16812,,,,,,,75939076444229887,864691136195442764,278,2024-02-01 19:24:57.193537+00:00,True,28178,inhibitory_neuron,MC
619968,2020-09-28 22:42:37.404145+00:00,True,240.27824,357664,208336,22080,,,,,,,113946788972555283,864691136144679732,279,2024-02-01 19:24:57.194002+00:00,True,619968,inhibitory_neuron,BC
81928,2020-09-28 22:45:03.086818+00:00,True,312.8479,88752,209744,19580,,,,,,,77003404102236021,864691136687853934,280,2024-02-01 19:24:57.194505+00:00,True,81928,excitatory_neuron,5P-ET
79586,2020-09-28 22:44:23.005800+00:00,True,246.72517,90432,203760,19823,,,,,,,77213685701309224,864691135876957523,281,2024-02-01 19:24:57.194988+00:00,True,79586,excitatory_neuron,5P-IT
304617,2020-09-28 22:43:51.318176+00:00,True,347.56985,188752,224368,18806,,,,,,,90727233228267355,864691135492633183,282,2024-02-01 19:24:57.195786+00:00,True,304617,inhibitory_neuron,MC
429596,2020-09-28 22:41:20.150429+00:00,True,300.37573,261936,186496,15328,,,,,,,100784877934801458,864691136618493069,283,2024-02-01 19:24:57.196282+00:00,True,429596,excitatory_neuron,5P-IT
126706,2020-09-28 22:44:26.904802+00:00,True,252.93684,99024,220480,19915,,,,,,,78412222095170910,864691136741783132,284,2024-02-01 19:24:57.196765+00:00,True,126706,excitatory_neuron,6P-IT
230776,2020-09-28 22:44:47.873452+00:00,True,284.11264,156992,188528,23684,,,,,,,86359561396747946,864691135781970512,285,2024-02-01 19:24:57.197243+00:00,True,230776,inhibitory_neuron,BPC
287143,2020-09-28 22:42:01.816699+00:00,True,264.04062,185280,90800,23194,,,,,,,90216716839373234,864691135281108897,286,2024-02-01 19:24:57.197729+00:00,True,287143,inhibitory_neuron,MC
221689,2020-09-28 22:42:15.335664+00:00,True,334.3224,158912,102768,25499,,,,,,,86629560422433270,864691135975765571,287,2024-02-01 19:24:57.198200+00:00,True,221689,inhibitory_neuron,BPC
551124,2020-09-28 22:45:17.668965+00:00,True,362.00662,321328,84560,26098,,,,,,,108933978492888025,864691135346997919,288,2024-02-01 19:24:57.198715+00:00,True,551124,inhibitory_neuron,MC
187662,2020-09-28 22:43:22.138966+00:00,True,316.24707,145968,103056,23538,,,,,,,84870341549691099,864691137198283073,289,2024-02-01 19:24:57.199184+00:00,True,187662,inhibitory_neuron,BC
104867,2020-09-28 22:41:02.888468+00:00,True,303.4538,113664,102576,21077,,,,,,,80366672933944367,864691136144680244,290,2024-02-01 19:24:57.199676+00:00,True,104867,inhibitory_neuron,MC
551996,2020-09-28 22:42:17.070498+00:00,True,281.9095,318720,105488,22560,,,,,,,108584951867297077,864691135645751791,291,2024-02-01 19:24:57.200142+00:00,True,551996,inhibitory_neuron,BC
745348,2020-09-28 22:44:53.520802+00:00,True,293.7253,393680,116112,24402,,,,,,,118860231827933306,864691136237894460,292,2024-02-01 19:24:57.200631+00:00,True,745348,excitatory_neuron,23P
485019,2020-09-28 22:41:04.960552+00:00,True,355.50037,293552,91840,27291,,,,,,,105135028580871008,864691136924080356,293,2024-02-01 19:24:57.201099+00:00,True,485019,inhibitory_neuron,MC
73430,2020-09-28 22:42:07.023880+00:00,True,295.39386,92240,174720,16013,,,,,,,77491243197883643,864691134965717535,294,2024-02-01 19:24:57.201584+00:00,True,73430,excitatory_neuron,4P
73852,2020-09-28 22:44:25.088036+00:00,True,250.3698,85008,167504,18965,,,,,,,76434750365019581,864691136953101279,295,2024-02-01 19:24:57.202051+00:00,True,73852,excitatory_neuron,4P
517045,2020-09-28 22:45:17.555173+00:00,True,360.60562,299760,99744,21382,,,,,,,105980552217597165,864691135927408398,296,2024-02-01 19:24:57.202539+00:00,True,517045,inhibitory_neuron,BC
749256,2020-09-28 22:41:26.022070+00:00,True,314.6916,394448,130944,23950,,,,,,,119002962114136437,864691135307458886,297,2024-02-01 19:24:57.203006+00:00,True,749256,excitatory_neuron,23P
221608,2020-09-28 22:44:58.954573+00:00,True,303.12415,161520,100080,23656,,,,,,,86981060344327522,864691135447777682,298,2024-02-01 19:24:57.203491+00:00,True,221608,inhibitory_neuron,BC
516033,2020-09-28 22:45:11.622776+00:00,True,335.07623,305840,85792,21385,,,,,,,106823121721833476,864691134918596362,299,2024-02-01 19:24:57.203975+00:00,True,516033,inhibitory_neuron,MC
608132,2020-09-28 22:41:51.758882+00:00,True,253.03122,358352,96800,18357,,,,,,,114002176334381895,864691135889893769,300,2024-02-01 19:24:57.204578+00:00,True,608132,inhibitory_neuron,MC
293429,2020-09-28 22:42:07.659710+00:00,True,308.2422,192144,111888,27052,,,,,,,91204765945954831,864691134940425059,301,2024-02-01 19:24:57.205060+00:00,True,293429,inhibitory_neuron,MC
580709,2020-09-28 22:43:00.753842+00:00,True,263.98212,327904,96112,17157,,,,,,,109850351574038253,864691135468682636,302,2024-02-01 19:24:57.205574+00:00,True,580709,inhibitory_neuron,MC
187800,2020-09-28 22:45:11.470804+00:00,True,333.94788,145296,96208,26118,,,,,,,84728711110211147,864691135489479738,303,2024-02-01 19:24:57.206049+00:00,True,187800,inhibitory_neuron,BC
357424,2020-09-28 22:44:55.571820+00:00,True,297.55194,216416,100128,18377,,,,,,,94510515233552270,864691136090103863,304,2024-02-01 19:24:57.206538+00:00,True,357424,inhibitory_neuron,MC
187352,2020-09-28 22:41:10.315821+00:00,True,297.66827,144016,108528,20084,,,,,,,84589622084180965,864691135849450334,305,2024-02-01 19:24:57.207009+00:00,True,187352,inhibitory_neuron,MC
551688,2020-09-28 22:44:11.741492+00:00,True,227.02359,316768,100640,18513,,,,,,,108302857878519592,864691135101096480,306,2024-02-01 19:24:57.207505+00:00,True,551688,inhibitory_neuron,MC
220851,2020-09-28 22:41:24.677006+00:00,True,222.30565,155536,95344,17820,,,,,,,86135947414427047,864691136106837721,307,2024-02-01 19:24:57.207983+00:00,True,220851,inhibitory_neuron,MC
324031,2020-09-28 22:44:09.781291+00:00,True,223.32866,203408,100720,18124,,,,,,,92751365348288064,864691135885146992,308,2024-02-01 19:24:57.208469+00:00,True,324031,inhibitory_neuron,MC
188927,2020-09-28 22:41:08.932448+00:00,True,353.2592,137072,114656,22375,,,,,,,83605284568119080,864691136238694460,309,2024-02-01 19:24:57.208946+00:00,True,188927,inhibitory_neuron,BPC
103918,2020-09-28 22:43:15.936278+00:00,True,248.06506,97968,109616,16139,,,,,,,78256572010460990,864691135697301914,310,2024-02-01 19:24:57.209430+00:00,True,103918,inhibitory_neuron,BC
581243,2020-09-28 22:41:25.809988+00:00,True,274.23718,336352,95648,23966,,,,,,,110976183633949465,864691135947821153,311,2024-02-01 19:24:57.209907+00:00,True,581243,inhibitory_neuron,MC
323634,2020-09-28 22:43:08.786876+00:00,True,281.46222,205248,93616,27458,,,,,,,92961510716198799,864691135772799739,312,2024-02-01 19:24:57.210392+00:00,True,323634,inhibitory_neuron,MC
254540,2020-09-28 22:42:33.237689+00:00,True,259.73276,179520,94448,16178,,,,,,,89443209469888408,864691136227245905,313,2024-02-01 19:24:57.210869+00:00,True,254540,excitatory_neuron,23P
325012,2020-09-28 22:44:21.469706+00:00,True,245.12709,197424,103648,26631,,,,,,,91907353875608937,864691135014275222,314,2024-02-01 19:24:57.211353+00:00,True,325012,inhibitory_neuron,BC
186257,2020-09-28 22:40:52.937536+00:00,True,301.13693,132128,92544,25554,,,,,,,82898642591545989,864691136724883709,315,2024-02-01 19:24:57.211828+00:00,True,186257,inhibitory_neuron,MC
109715,2020-09-28 22:42:35.013857+00:00,True,250.50972,113040,137408,19803,,,,,,,80300976913176319,864691136845322212,316,2024-02-01 19:24:57.212309+00:00,True,109715,inhibitory_neuron,BPC
356877,2020-09-28 22:45:11.865536+00:00,True,336.78656,219728,89008,22811,,,,,,,95001585218071723,864691136578531092,317,2024-02-01 19:24:57.212896+00:00,True,356877,inhibitory_neuron,BC
744775,2020-09-28 22:42:05.290417+00:00,True,307.60648,394512,124240,23983,,,,,,,119002068760888324,864691135374922569,318,2024-02-01 19:24:57.213384+00:00,True,744775,excitatory_neuron,4P
485905,2020-09-28 22:41:12.670598+00:00,True,294.9718,294704,102320,23753,,,,,,,105277208708552685,864691135737936497,319,2024-02-01 19:24:57.213863+00:00,True,485905,inhibitory_neuron,BC
689812,2020-09-28 22:42:33.038109+00:00,True,253.92644,389440,100656,23999,,,,,,,0,0,320,2024-02-01 19:24:57.214345+00:00,True,689812,excitatory_neuron,23P
189059,2020-09-28 22:44:13.439315+00:00,True,229.83934,140320,111120,22867,,,,,,,84027016063894427,864691135490101818,321,2024-02-01 19:24:57.214815+00:00,True,189059,inhibitory_neuron,BC
152547,2020-09-28 22:43:10.722690+00:00,True,252.28526,115824,109520,27369,,,,,,,80719479532975636,864691136283945623,322,2024-02-01 19:24:57.215289+00:00,True,152547,inhibitory_neuron,BPC
611332,2020-09-28 22:41:30.489511+00:00,True,357.3983,352704,115184,26250,,,,,,,113230595123007062,864691135749853225,323,2024-02-01 19:24:57.215762+00:00,True,611332,inhibitory_neuron,MC
153797,2020-09-28 22:44:47.437861+00:00,True,282.71722,126464,112400,23608,,,,,,,82127266263467159,864691135564558359,324,2024-02-01 19:24:57.216238+00:00,True,153797,inhibitory_neuron,MC
389488,2020-09-28 22:44:15.158567+00:00,True,233.14154,231616,102160,22084,,,,,,,96621852973165123,864691135571528326,325,2024-02-01 19:24:57.216712+00:00,True,389488,inhibitory_neuron,BPC
431259,2020-09-28 22:45:21.347470+00:00,True,390.54425,255280,180832,26723,,,,,,,99869329889324662,864691135489196602,326,2024-02-01 19:24:57.217174+00:00,True,431259,excitatory_neuron,5P-IT
452536,2020-09-28 22:44:53.204841+00:00,True,292.55893,274944,105328,20409,,,,,,,102533239532989658,864691135772709451,327,2024-02-01 19:24:57.217652+00:00,True,452536,excitatory_neuron,23P
482580,2020-09-28 22:40:59.064810+00:00,True,242.24007,281232,94256,18636,,,,,,,103446521177200785,864691136009723310,328,2024-02-01 19:24:57.218108+00:00,True,482580,inhibitory_neuron,MC
420562,2020-09-28 22:45:08.158273+00:00,True,325.30923,248336,95376,20558,,,,,,,98872690512867343,864691135658694530,329,2024-02-01 19:24:57.218605+00:00,True,420562,inhibitory_neuron,BC
187719,2020-09-28 22:45:07.803681+00:00,True,323.30447,132144,102016,25217,,,,,,,82970248285963364,864691135156313956,330,2024-02-01 19:24:57.219068+00:00,True,187719,inhibitory_neuron,BPC
614575,2020-09-28 22:45:07.461224+00:00,True,321.3774,355232,151376,21568,,,,,,,0,0,331,2024-02-01 19:24:57.219564+00:00,True,614575,excitatory_neuron,4P
63741,2020-09-28 22:44:38.497628+00:00,True,269.95178,90272,112496,16716,,,,,,,77201453231753701,864691137020883310,332,2024-02-01 19:24:57.220042+00:00,True,63741,inhibitory_neuron,BC
287123,2020-09-28 22:42:17.268489+00:00,True,377.06876,181072,93952,22899,,,,,,,89654247855437923,864691137056230006,333,2024-02-01 19:24:57.220528+00:00,True,287123,inhibitory_neuron,MC
644791,2020-09-28 22:40:52.799179+00:00,True,280.58615,365296,126240,17248,,,,,,,114991324348211670,864691135464624797,334,2024-02-01 19:24:57.220992+00:00,True,644791,excitatory_neuron,23P
485820,2020-09-28 22:44:45.489958+00:00,True,279.50858,291568,104896,22883,,,,,,,104855339706808236,864691135569040364,335,2024-02-01 19:24:57.221593+00:00,True,485820,inhibitory_neuron,MC
323392,2020-09-28 22:40:46.211552+00:00,True,287.8839,203312,92944,25466,,,,,,,92750335495834694,864691135448809556,336,2024-02-01 19:24:57.222069+00:00,True,323392,inhibitory_neuron,MC
581185,2020-09-28 22:45:19.460330+00:00,True,372.87888,335728,102768,22696,,,,,,,110906776827935691,864691135779449533,337,2024-02-01 19:24:57.222564+00:00,True,581185,inhibitory_neuron,BC
484860,2020-09-28 22:42:05.649561+00:00,True,259.25632,286320,90864,24742,,,,,,,104149797107379626,864691136329769706,338,2024-02-01 19:24:57.223028+00:00,True,484860,inhibitory_neuron,MC
449843,2020-09-28 22:41:52.368294+00:00,True,265.3022,270752,86992,15521,,,,,,,101967815074086205,864691135586059900,339,2024-02-01 19:24:57.223514+00:00,True,449843,inhibitory_neuron,MC
551408,2020-09-28 22:44:06.982370+00:00,True,218.42952,324000,94704,16699,,,,,,,109287195395092453,864691136052142323,340,2024-02-01 19:24:57.223972+00:00,True,551408,inhibitory_neuron,MC
518139,2020-09-28 22:43:20.260831+00:00,True,239.33994,310240,121696,18499,,,,,,,107390881702734440,864691135966260682,341,2024-02-01 19:24:57.224451+00:00,True,518139,inhibitory_neuron,NGC
607402,2020-09-28 22:44:40.475549+00:00,True,273.09915,356400,78128,24425,,,,,,,113788597005887425,864691136305547612,342,2024-02-01 19:24:57.224927+00:00,True,607402,inhibitory_neuron,MC
516614,2020-09-28 22:44:53.462666+00:00,True,293.48822,296512,95760,17735,,,,,,,105557789526869033,864691135847931998,343,2024-02-01 19:24:57.225407+00:00,True,516614,excitatory_neuron,23P
20558,2020-09-28 22:44:41.967118+00:00,True,274.70087,73312,104240,21334,,,,,,,74878185766282790,864691135293134774,344,2024-02-01 19:24:57.225888+00:00,True,20558,inhibitory_neuron,BC
608056,2020-09-28 22:44:34.638450+00:00,True,264.40845,348368,101776,17409,,,,,,,112665857255634095,864691136085267052,345,2024-02-01 19:24:57.226365+00:00,True,608056,inhibitory_neuron,MC
108931,2020-09-28 22:41:09.003744+00:00,True,276.4541,114480,113392,27430,,,,,,,80508923056359339,864691135492343911,346,2024-02-01 19:24:57.226834+00:00,True,108931,excitatory_neuron,23P
516174,2020-09-28 22:40:55.091086+00:00,True,291.48413,305728,83136,24159,,,,,,,106822709807298091,864691135618947215,347,2024-02-01 19:24:57.227305+00:00,True,516174,inhibitory_neuron,MC
