pre_neuron_id,post_neuron_id,synapse_size
864691136033227451,864691136390474359,3340.0
864691136033227451,864691136484364844,3880.0
864691136033227451,864691136742067804,4092.0
864691135853088967,864691134948788476,30460.0
864691135853088967,864691135136360217,3296.0
864691135853088967,864691135572346349,3256.0
864691135853088967,864691135955962888,5204.0
864691135853088967,864691136927187786,1812.0
864691135853088967,864691136927761226,12844.0
864691135853088967,864691135496440208,936.0
864691135853088967,864691135763795510,7016.0
864691135853088967,864691135994235841,12116.0
864691135853088967,864691136011768494,360.0
864691135853088967,864691136195834070,4716.0
864691135465343045,864691134919529994,6848.0
864691135465343045,864691135274816017,4004.0
864691135465343045,864691135324705692,8836.0
864691135465343045,864691135465955397,2580.0
864691135465343045,864691135583277677,12808.0
864691135465343045,864691135760635214,7276.0
864691135465343045,864691135868919318,34968.0
864691135465343045,864691135977654851,5788.0
864691135465343045,864691136330101226,4788.0
864691135465343045,864691136391042167,2196.0
864691135465343045,864691136927761226,15692.0
864691135465343045,864691136991202453,464.0
864691135465343045,864691134989865338,1348.0
864691135465343045,864691135342958789,6148.0
864691135465343045,864691135539491442,10836.0
864691135465343045,864691135810466333,3148.0
864691135465343045,864691136299034139,10304.0
864691135465343045,864691136378815445,13356.0
864691135465343045,864691136905560754,368.0
864691135465343045,864691136953873631,12360.0
864691135640398651,864691135808925981,3804.0
864691135640398651,864691136101516661,3736.0
864691135339729126,864691135210134905,10880.0
864691135339729126,864691135409859785,16844.0
864691135339729126,864691135476528704,4872.0
864691135339729126,864691135577644574,6516.0
864691135339729126,864691135809568029,4788.0
864691135339729126,864691135878061395,29308.0
864691135339729126,864691135938816260,1424.0
864691135339729126,864691136912172017,5528.0
864691135339729126,864691135272003237,13612.0
864691135339729126,864691135816693327,13800.0
864691135339729126,864691136389921911,16388.0
864691135778419901,864691134948788476,23760.0
864691135778419901,864691135274816017,3556.0
864691135778419901,864691135662059248,1112.0
864691135778419901,864691135694415551,2728.0
864691135778419901,864691135750307881,5356.0
864691135778419901,864691135810473245,21116.0
864691135778419901,864691135858298670,896.0
864691135778419901,864691135938816260,736.0
864691135778419901,864691136211385020,3180.0
864691135778419901,864691136228250961,644.0
864691135778419901,864691136330101226,5148.0
864691135778419901,864691136373008520,17448.0
864691135778419901,864691136381243349,7968.0
864691135778419901,864691136424990255,1176.0
864691135778419901,864691136913993713,10828.0
864691135778419901,864691136991202453,16536.0
864691135778419901,864691134942169955,5400.0
864691135778419901,864691135360809560,10260.0
864691135778419901,864691135384285931,2040.0
864691135778419901,864691135455400554,1592.0
864691135778419901,864691135492568551,11328.0
864691135778419901,864691135493686111,5956.0
864691135778419901,864691135503182685,4416.0
864691135778419901,864691135562004193,1084.0
864691135778419901,864691135618505065,1688.0
864691135778419901,864691135810466333,3316.0
864691135778419901,864691136026254649,3324.0
864691135619756943,864691135808684573,12664.0
864691135619756943,864691135939008565,33036.0
864691135619756943,864691135977666883,57616.0
864691135619756943,864691136091634487,32868.0
864691135619756943,864691136195798504,69072.0
864691135619756943,864691136228250961,6592.0
864691135619756943,864691136991202453,1352.0
864691135619756943,864691135928366606,10708.0
864691135619756943,864691136137237899,15620.0
864691135619756943,864691136603811281,52620.0
864691135619756943,864691136914414321,856.0
864691135577816862,864691135015605910,460.0
864691135577816862,864691135060651419,2464.0
864691135577816862,864691135164887853,4680.0
864691135577816862,864691135386899029,10568.0
864691135577816862,864691135430346544,39964.0
864691135577816862,864691135466158917,2356.0
864691135577816862,864691135480916422,33720.0
864691135577816862,864691135518173395,3000.0
864691135577816862,864691135546339880,1876.0
864691135577816862,864691135577651230,3236.0
864691135577816862,864691135583277677,5444.0
864691135577816862,864691135619756943,10244.0
864691135577816862,864691135686283703,10036.0
864691135577816862,864691135858298670,43332.0
864691135577816862,864691135977654851,5020.0
864691135577816862,864691136011684526,776.0
864691135577816862,864691136274546622,26000.0
864691135577816862,864691136424439855,5256.0
864691135577816862,864691136437631902,5016.0
864691135577816862,864691136968542926,1688.0
864691135577816862,864691136991202453,84296.0
864691135577816862,864691135157994084,15260.0
864691135577816862,864691135258642863,34264.0
864691135577816862,864691135324623260,4364.0
864691135577816862,864691135357351375,4840.0
864691135577816862,864691135386963541,1212.0
864691135577816862,864691135430275120,9248.0
864691135577816862,864691135493686111,25300.0
864691135577816862,864691135496440208,296.0
864691135577816862,864691135591041291,8372.0
864691135577816862,864691135619463567,10172.0
864691135577816862,864691135773073147,24080.0
864691135577816862,864691135816693327,1176.0
864691135577816862,864691135842486243,1008.0
864691135577816862,864691135928366606,1596.0
864691135577816862,864691136021865976,8236.0
864691135577816862,864691136125457446,18528.0
864691135577816862,864691136298125851,3776.0
864691135577816862,864691136378815445,1980.0
864691135577816862,864691136438666398,4956.0
864691135577816862,864691136991359893,1000.0
864691135577816862,864691137055405174,52596.0
864691135686283703,864691134966710559,18436.0
864691135686283703,864691135480916422,2432.0
864691135686283703,864691135567047191,2736.0
864691135686283703,864691135577816862,3432.0
864691135686283703,864691135583277677,27988.0
864691135686283703,864691135774294603,5960.0
864691135686283703,864691135779049056,4096.0
864691135686283703,864691135858298670,2048.0
864691135686283703,864691135977045871,3444.0
864691135686283703,864691136110366904,19340.0
864691135686283703,864691136445215875,292.0
864691135686283703,864691136913993713,1092.0
864691135686283703,864691136927761226,496.0
864691135686283703,864691134991010426,21496.0
864691135686283703,864691135115049881,2808.0
864691135686283703,864691135375351369,4564.0
864691135686283703,864691135430275120,11476.0
864691135686283703,864691135480892614,4236.0
864691135686283703,864691135492568551,1288.0
864691135686283703,864691135493686111,2568.0
864691135686283703,864691135503182685,9084.0
864691135686283703,864691135503836253,1484.0
864691135686283703,864691135719900721,6748.0
864691135686283703,864691135842486243,5472.0
864691135686283703,864691136058745048,6840.0
864691135686283703,864691136144674612,21340.0
864691135686283703,864691136419797655,4152.0
864691135686283703,864691136453419007,10476.0
864691135686283703,864691136620914829,2256.0
864691136425073455,864691136274546622,6512.0
864691136425073455,864691136912172017,200.0
864691136425073455,864691136927187786,3860.0
864691136425073455,864691136991202453,3304.0
864691136814508659,864691134966710559,6340.0
864691136814508659,864691135465113157,17836.0
864691136814508659,864691135518283475,33508.0
864691136814508659,864691135646147567,3264.0
864691136814508659,864691135728030015,1668.0
864691136814508659,864691135731679929,864.0
864691136814508659,864691135760635214,32656.0
864691136814508659,864691135779049056,12316.0
864691136814508659,864691135157994084,4176.0
864691136814508659,864691135357351375,8072.0
864691136814508659,864691135368949241,19076.0
864691136814508659,864691135503163202,3860.0
864691136814508659,864691135503836253,2000.0
864691136814508659,864691135646481135,62920.0
864691136814508659,864691135732210873,2792.0
864691136814508659,864691135779705021,5992.0
864691136814508659,864691135857993774,5576.0
864691136814508659,864691135868466710,3576.0
864691136814508659,864691136125457446,3756.0
864691136814508659,864691136603811281,32428.0
864691135877825107,864691135756075981,5864.0
864691135877825107,864691136437631902,2172.0
864691135877825107,864691136419797655,3892.0
864691136108378073,864691134948788476,31760.0
864691136108378073,864691135465343045,1840.0
864691136108378073,864691135466158917,46060.0
864691136108378073,864691135469753426,13076.0
864691136108378073,864691135546339880,3984.0
864691136108378073,864691135570301676,2756.0
864691136108378073,864691135577644574,5652.0
864691136108378073,864691135686283703,2520.0
864691136108378073,864691135717271834,8048.0
864691136108378073,864691135778419901,2984.0
864691136108378073,864691135782241616,4340.0
864691136108378073,864691135885911920,2488.0
864691136108378073,864691135938816260,2068.0
864691136108378073,864691136011686318,3252.0
864691136108378073,864691136137794941,19828.0
864691136108378073,864691136177799686,576.0
864691136108378073,864691136314473021,10240.0
864691136108378073,864691136905758130,1096.0
864691136108378073,864691135584629613,5072.0
864691136108378073,864691135689417440,3728.0
864691136108378073,864691135717163802,2596.0
864691136108378073,864691135757040082,1152.0
864691136108378073,864691135764583990,10400.0
864691136108378073,864691135976063855,1472.0
864691136108378073,864691135994235841,11740.0
864691136108378073,864691136034084795,21336.0
864691136108378073,864691136137237899,25452.0
864691136108378073,864691136288644291,620.0
864691136108378073,864691136390788215,3024.0
864691136674749575,864691134941412707,620.0
864691136674749575,864691135585266808,3224.0
864691136674749575,864691135685087474,3244.0
864691136674749575,864691135774294603,50356.0
864691136674749575,864691135782241616,4460.0
864691136674749575,864691135839932307,3148.0
864691136674749575,864691135977666883,7040.0
864691136674749575,864691136091634487,2052.0
864691136674749575,864691136137794941,33980.0
864691136674749575,864691136309871706,3692.0
864691136674749575,864691136330101226,3564.0
864691136674749575,864691136453384959,2652.0
864691136674749575,864691136664950750,39404.0
864691136674749575,864691136991202453,9900.0
864691136674749575,864691134949248508,5796.0
864691136674749575,864691135464795710,2832.0
864691136674749575,864691135499283987,628.0
864691136674749575,864691135503182685,2780.0
864691136674749575,864691135566168599,4036.0
864691136674749575,864691135774389755,30992.0
864691136674749575,864691135993150913,1564.0
864691136674749575,864691136275031565,23648.0
864691136674749575,864691136381301461,2572.0
864691135779049056,864691135774294603,11740.0
864691135779049056,864691136484732972,15844.0
864691135779049056,864691137021162094,8020.0
864691135779049056,864691135396115189,360.0
864691135779049056,864691135976425327,4080.0
864691135779049056,864691136674495623,8132.0
864691135857099310,864691135763495478,15356.0
864691135857099310,864691135595040043,4100.0
864691135857099310,864691136135963787,14428.0
864691135857099310,864691136364308962,6104.0
864691135857099310,864691136389607287,3012.0
864691135562842337,864691135270320293,25312.0
864691135562842337,864691135573276197,9588.0
864691135562842337,864691135586724220,13504.0
864691135562842337,864691135750958889,7984.0
864691135562842337,864691135977666883,12956.0
864691135562842337,864691135988557315,8104.0
864691135562842337,864691136118686884,4836.0
864691135562842337,864691136125411622,10772.0
864691135562842337,864691136137293195,2576.0
864691135562842337,864691136391042167,1320.0
864691135562842337,864691136421279639,3496.0
864691135562842337,864691136445215875,7432.0
864691135562842337,864691136903681458,6060.0
864691135562842337,864691135272069285,1252.0
864691135562842337,864691135360017752,4244.0
864691135562842337,864691135375351369,9564.0
864691135562842337,864691135463695429,3324.0
864691135562842337,864691135499283987,18872.0
864691135562842337,864691135757040082,4548.0
864691135562842337,864691135778288573,208.0
864691135562842337,864691135842486243,13176.0
864691135562842337,864691136034084795,1884.0
864691135562842337,864691136034181307,18524.0
864691135562842337,864691136124845606,18268.0
864691135562842337,864691136177629702,9692.0
864691135562842337,864691136299034139,49820.0
864691135562842337,864691136453419007,3712.0
864691135562842337,864691136812081779,2232.0
864691135562842337,864691136975144988,14888.0
864691135562842337,864691137055367798,32196.0
864691135342523057,864691134966324767,14476.0
864691135342523057,864691135014966262,8748.0
864691135342523057,864691135731889337,13392.0
864691135342523057,864691136336107187,3640.0
864691135342523057,864691135335635177,29876.0
864691135342523057,864691135618505065,69012.0
864691135067066948,864691135066958404,7992.0
864691135067066948,864691135294442678,4056.0
864691135067066948,864691135469753426,1892.0
864691135067066948,864691135855890478,10352.0
864691135067066948,864691135939008565,2080.0
864691135067066948,864691136912172017,3020.0
864691135067066948,864691135503163202,4196.0
864691135067066948,864691135562004193,900.0
864691135067066948,864691135719900721,2552.0
864691135067066948,864691136022520056,3288.0
864691136118686884,864691134942472035,16764.0
864691136118686884,864691135164887853,5208.0
864691136118686884,864691135277309669,27340.0
864691136118686884,864691135396794101,25016.0
864691136118686884,864691135577651230,6936.0
864691136118686884,864691135662059248,2948.0
864691136118686884,864691135725842603,22584.0
864691136118686884,864691135760635214,4452.0
864691136118686884,864691135779020221,4440.0
864691136118686884,864691135782241616,868.0
864691136118686884,864691135808684573,2428.0
864691136118686884,864691135839950227,12020.0
864691136118686884,864691135853088967,3552.0
864691136118686884,864691135885911920,2772.0
864691136118686884,864691136033227451,4228.0
864691136118686884,864691136118370724,5544.0
864691136118686884,864691136336107187,2364.0
864691136118686884,864691136372039560,1560.0
864691136118686884,864691136421279639,4084.0
864691136118686884,864691136425073455,1360.0
864691136118686884,864691136524172689,4916.0
864691136118686884,864691134991010426,996.0
864691136118686884,864691135102274592,22440.0
864691136118686884,864691135272069285,4148.0
864691136118686884,864691135277186789,180.0
864691136118686884,864691135351096279,3560.0
864691136118686884,864691135503836253,18044.0
864691136118686884,864691135810492189,28620.0
864691136118686884,864691135976063855,8788.0
864691136118686884,864691136043380566,2800.0
864691135577644574,864691134966114591,3260.0
864691135577644574,864691135476528704,25028.0
864691135577644574,864691135731679929,1612.0
864691135577644574,864691135774294603,18868.0
864691135577644574,864691135810473245,16708.0
864691135577644574,864691135878061395,7608.0
864691135577644574,864691136010651052,4740.0
864691135577644574,864691136111559352,3724.0
864691135577644574,864691136437631902,2844.0
864691135577644574,864691135258642863,9432.0
864691135577644574,864691135272003237,24228.0
864691135577644574,864691135493686111,3164.0
864691135577644574,864691135774389755,4560.0
864691135577644574,864691135861093992,4344.0
864691135577644574,864691136022520056,8416.0
864691135577644574,864691136314404669,15200.0
864691135577644574,864691136742067804,1168.0
864691135577644574,864691136813937267,1972.0
864691135477670312,864691135136360217,12872.0
864691135477670312,864691135478400936,6080.0
864691135477670312,864691135731889337,6112.0
864691135477670312,864691135732578745,14056.0
864691135477670312,864691135839932307,2932.0
864691135477670312,864691136013367715,752.0
864691135477670312,864691136107283417,2484.0
864691135477670312,864691136136383883,24936.0
864691135477670312,864691135274195217,1668.0
864691135477670312,864691135375484489,1084.0
864691135477670312,864691135860969064,332.0
864691135477670312,864691135993150913,188.0
864691135477670312,864691136239902780,3168.0
864691135477670312,864691136380266965,1884.0
864691135477670312,864691136603811281,29324.0
864691135886208112,864691134966714655,21408.0
864691135886208112,864691135014966262,5560.0
864691135886208112,864691135102433056,12908.0
864691135886208112,864691135294520844,16536.0
864691135886208112,864691135695146943,43848.0
864691135886208112,864691135760635214,8580.0
864691135886208112,864691135810473245,8260.0
864691135886208112,864691136228250961,7416.0
864691135886208112,864691135272069285,5944.0
864691135886208112,864691135688186080,8460.0
864691135886208112,864691136026254649,5084.0
864691135478400936,864691135276505573,9396.0
864691135478400936,864691135572346349,35124.0
864691135478400936,864691135578146565,25300.0
864691135478400936,864691135686283703,3020.0
864691135478400936,864691135988557315,2764.0
864691135478400936,864691135325487004,1756.0
864691135478400936,864691135357351375,4524.0
864691135478400936,864691135455400554,1544.0
864691135478400936,864691135618505065,3540.0
864691135478400936,864691135689417440,3628.0
864691135478400936,864691135764015926,16596.0
864691135478400936,864691135810466333,15516.0
864691135478400936,864691135868466710,13284.0
864691135360096071,864691135774389755,688.0
864691135774294603,864691135212492992,10672.0
864691135774294603,864691135342523057,336.0
864691135774294603,864691135756075981,5668.0
864691135774294603,864691136239980604,436.0
864691135938816260,864691135136360217,4572.0
864691135938816260,864691135375107272,17108.0
864691135938816260,864691135584504429,2636.0
864691135938816260,864691135640297787,14744.0
864691135938816260,864691135750307881,220.0
864691135938816260,864691135750958889,1512.0
864691135938816260,864691135885911920,33712.0
864691135938816260,864691136228250961,2812.0
864691135938816260,864691135209432185,9160.0
864691135938816260,864691135258642863,3076.0
864691135938816260,864691135274195217,8216.0
864691135938816260,864691135493686111,3516.0
864691135938816260,864691135503182685,12072.0
864691135938816260,864691135774389755,856.0
864691135938816260,864691135970226021,22012.0
864691135938816260,864691136022520056,26168.0
864691135938816260,864691136330407914,34320.0
864691135938816260,864691136914414321,9284.0
864691135807579933,864691135118894813,2256.0
864691135807579933,864691135134695328,8532.0
864691135807579933,864691135468161164,8388.0
864691135807579933,864691135719761713,4344.0
864691135807579933,864691136275919117,60476.0
864691135807579933,864691136452081151,24768.0
864691135807579933,864691135463695429,2744.0
864691135807579933,864691135473383730,11240.0
864691135807579933,864691135701624699,26568.0
864691135807579933,864691135851792071,10948.0
864691135807579933,864691136275031565,13704.0
864691136125411622,864691135136360217,3300.0
864691136125411622,864691135294442678,1724.0
864691136125411622,864691135325413788,7516.0
864691136125411622,864691135386899029,12988.0
864691136125411622,864691135417478842,11936.0
864691136125411622,864691135464928318,1132.0
864691136125411622,864691135469753426,15708.0
864691136125411622,864691136025504569,10068.0
864691136125411622,864691136391042167,13580.0
864691136125411622,864691135101431072,10944.0
864691136125411622,864691135335635177,7604.0
864691136125411622,864691135566168599,4668.0
864691136125411622,864691135742756203,4840.0
864691136125411622,864691135816565839,2920.0
864691136125411622,864691135927494158,11660.0
864691136125411622,864691135970206821,19580.0
864691136125411622,864691136903144370,4116.0
864691136211175612,864691135362104647,5772.0
864691136211175612,864691135868957462,19960.0
864691136211175612,864691135157994084,2440.0
864691136211175612,864691135184104194,1316.0
864691136211175612,864691135384176619,3444.0
864691136211175612,864691135764583990,7844.0
864691135941300993,864691135294442678,1100.0
864691135941300993,864691135562842337,1972.0
864691135941300993,864691135774294603,31332.0
864691135941300993,864691135868957462,3656.0
864691135941300993,864691135939008565,23920.0
864691135941300993,864691136011686318,4944.0
864691135941300993,864691136033332155,2188.0
864691135941300993,864691136211385020,7084.0
864691135941300993,864691136927187786,10812.0
864691135941300993,864691137021264750,8572.0
864691135941300993,864691135280481697,404.0
864691135941300993,864691135477469352,2028.0
864691135941300993,864691135577221406,2352.0
864691135941300993,864691135577749022,14632.0
864691135941300993,864691135774389755,4772.0
864691135941300993,864691136011768494,2472.0
864691135941300993,864691136043380566,15104.0
864691135941300993,864691136380757461,2864.0
864691135941300993,864691136674495623,9924.0
864691135941300993,864691136991359893,3076.0
864691136196265704,864691134966324767,4968.0
864691136196265704,864691135060020123,3096.0
864691136196265704,864691135102151968,5740.0
864691136196265704,864691135102433056,9192.0
864691136196265704,864691135398868257,10508.0
864691136196265704,864691135751110185,4156.0
864691136196265704,864691135763941174,1908.0
864691136196265704,864691135782506832,3632.0
864691136196265704,864691136424439855,11096.0
864691136196265704,864691136437631902,1684.0
864691136196265704,864691136927761226,5188.0
864691136196265704,864691135102274592,10560.0
864691136196265704,864691135304641703,2376.0
864691136196265704,864691135357351375,1152.0
864691136196265704,864691135562004193,19448.0
864691136196265704,864691135576881950,7484.0
864691136196265704,864691135732210873,2692.0
864691136196265704,864691135757040082,1132.0
864691136196265704,864691135928366606,2524.0
864691136196265704,864691136177629702,3768.0
864691136196265704,864691136239902780,276.0
864691136196265704,864691136381301461,7396.0
864691136196265704,864691137198691137,9952.0
864691135387690069,864691135122469671,18168.0
864691135387690069,864691135428676144,956.0
864691135387690069,864691135659358850,18392.0
864691135387690069,864691135782265424,4084.0
864691135387690069,864691135975539779,22396.0
864691135387690069,864691136334080435,25100.0
864691135387690069,864691135739733140,31868.0
864691135136360217,864691134966114591,16588.0
864691135136360217,864691135455819114,10356.0
864691135136360217,864691135465343045,3376.0
864691135136360217,864691135465932357,1584.0
864691135136360217,864691135465955397,7712.0
864691135136360217,864691135611019015,13564.0
864691135136360217,864691135619756943,3072.0
864691135136360217,864691135727790911,11676.0
864691135136360217,864691135977666883,29568.0
864691135136360217,864691136111251896,29024.0
864691135136360217,864691136373008520,3508.0
864691135136360217,864691136991202453,12828.0
864691135136360217,864691134991010426,772.0
864691135136360217,864691135272003237,4408.0
864691135136360217,864691135375351369,11744.0
864691135136360217,864691135655894978,13900.0
864691135136360217,864691135732210873,9088.0
864691135136360217,864691135773073147,3244.0
864691135136360217,864691135946676260,6804.0
864691135136360217,864691136314404669,848.0
864691135136360217,864691137055367798,12832.0
864691136022214648,864691135493149927,3508.0
864691136022214648,864691135578146565,35380.0
864691136022214648,864691135725842603,3884.0
864691136022214648,864691135727790911,1564.0
864691136022214648,864691135977134403,2808.0
864691136022214648,864691136424439855,3352.0
864691136022214648,864691134989865338,29256.0
864691136022214648,864691135480892614,2388.0
864691135277309669,864691135164887853,23944.0
864691135277309669,864691135362104647,6216.0
864691135277309669,864691135465932357,12076.0
864691135277309669,864691135585266808,8440.0
864691135277309669,864691135685087474,15516.0
864691135277309669,864691135756075981,16436.0
864691135277309669,864691136111251896,1932.0
864691135277309669,864691136137794941,6316.0
864691135277309669,864691136314491965,21196.0
864691135277309669,864691136437631902,8568.0
864691135277309669,864691136578820884,2172.0
864691135277309669,864691134919972106,620.0
864691135277309669,864691134991010426,32056.0
864691135277309669,864691135101431072,39572.0
864691135277309669,864691135448303762,7880.0
864691135277309669,864691135493686111,39152.0
864691135277309669,864691135993150913,25224.0
864691135277309669,864691136022520056,7080.0
864691135277309669,864691136299034139,5552.0
864691135277309669,864691136314404669,1052.0
864691135277309669,864691136390474359,564.0
864691135277309669,864691136603811281,6444.0
864691135277309669,864691137055367798,7244.0
864691135778187360,864691135382556378,11180.0
864691135778187360,864691135593659947,21332.0
864691135778187360,864691135755197133,16288.0
864691135778187360,864691135937286404,1076.0
864691135778187360,864691135975633475,18144.0
864691135778187360,864691135059143323,7000.0
864691135778187360,864691136106969561,2332.0
864691135778187360,864691136176327430,4340.0
864691136211385020,864691134886569210,9720.0
864691136211385020,864691135134052512,22892.0
864691136211385020,864691135430346544,8060.0
864691136211385020,864691135583223405,2640.0
864691136211385020,864691136025504569,11632.0
864691136211385020,864691136313406781,6180.0
864691136211385020,864691136330101226,4556.0
864691136211385020,864691137055712630,4616.0
864691136211385020,864691134949248508,4192.0
864691136211385020,864691135749141801,5636.0
864691136211385020,864691135976425327,176.0
864691136211385020,864691135994235841,4540.0
864691136211385020,864691136106969561,8216.0
864691136211385020,864691136314404669,3768.0
864691136451224831,864691135382556378,3316.0
864691136451224831,864691135616363211,6268.0
864691136451224831,864691136927187786,2832.0
864691136451224831,864691135778132576,3704.0
864691135778638013,864691135398805281,188.0
864691135778638013,864691135566945559,816.0
864691135778638013,864691136991202453,10864.0
864691135778638013,864691137199828801,2364.0
864691135778638013,864691135739587697,2048.0
864691135778638013,864691135774179147,6600.0
864691135778638013,864691136603811281,4680.0
864691135750307881,864691135858298670,14692.0
864691135750307881,864691136211175612,4664.0
864691135750307881,864691134966069023,3740.0
864691135750307881,864691135688186080,660.0
864691135750307881,864691136419797655,7864.0
864691135212492992,864691135750307881,4808.0
864691135212492992,864691136033116347,15084.0
864691135386899029,864691135398805281,7344.0
864691135386899029,864691135448215698,4088.0
864691135386899029,864691135466236229,3736.0
864691135386899029,864691135540440178,5216.0
864691135386899029,864691135567047191,23988.0
864691135386899029,864691135591854347,288.0
864691135386899029,864691135725842603,7700.0
864691135386899029,864691135774294603,4092.0
864691135386899029,864691135885911920,10388.0
864691135386899029,864691134991010426,28696.0
864691135386899029,864691135257669039,18732.0
864691135386899029,864691135258642863,36620.0
864691135386899029,864691135455400554,14240.0
864691135386899029,864691135493620831,9648.0
864691135386899029,864691135719900721,12156.0
864691135386899029,864691135741910164,6708.0
864691135386899029,864691135861093992,608.0
864691135386899029,864691136021865976,5096.0
864691135386899029,864691136288644291,2652.0
864691135386899029,864691136438666398,1320.0
864691135659358850,864691135618505065,6484.0
864691135659358850,864691135777400237,10784.0
864691135868919318,864691135280944545,14136.0
864691135868919318,864691135739008132,6484.0
864691135868919318,864691135955962888,4576.0
864691135868919318,864691136010651052,20772.0
864691135868919318,864691135350420951,572.0
864691135868919318,864691135408808649,7368.0
864691135868919318,864691135430275120,12700.0
864691135868919318,864691135774389755,10940.0
864691135868919318,864691135890141321,18788.0
864691135868919318,864691136420279191,21364.0
864691135868919318,864691136953873631,30636.0
864691135782506832,864691134966324767,1964.0
864691135782506832,864691135277309669,4540.0
864691135782506832,864691135398868257,3876.0
864691135782506832,864691135546339880,1548.0
864691135782506832,864691135571192966,1676.0
864691135782506832,864691135685087474,2016.0
864691135782506832,864691135727790911,2356.0
864691135782506832,864691135938816260,4476.0
864691135782506832,864691135954393891,32468.0
864691135782506832,864691135988557315,2820.0
864691135782506832,864691136006519498,4376.0
864691135782506832,864691136011684526,5464.0
864691135782506832,864691136043283030,4184.0
864691135782506832,864691136424990255,12372.0
864691135782506832,864691136524172689,11920.0
864691135782506832,864691136579129876,3784.0
864691135782506832,864691136674749575,952.0
864691135782506832,864691135233242713,3808.0
864691135782506832,864691135272003237,44004.0
864691135782506832,864691135280682401,7204.0
864691135782506832,864691135492568551,6284.0
864691135782506832,864691135757040082,3852.0
864691135782506832,864691135773073147,52724.0
864691135782506832,864691135774389755,3904.0
864691135782506832,864691135928366606,572.0
864691135782506832,864691136120159768,3936.0
864691135782506832,864691136389921911,16032.0
864691135782506832,864691136453419007,15668.0
864691135782506832,864691136604001745,2104.0
864691135782506832,864691136665051614,25200.0
864691135782506832,864691136675427975,6368.0
864691135782506832,864691136742067804,3860.0
864691135782506832,864691136813937267,1784.0
864691135765013302,864691134942472035,14108.0
864691135765013302,864691135583277677,20212.0
864691135765013302,864691135725842603,23460.0
864691135765013302,864691135750958889,1656.0
864691135765013302,864691135810473245,13496.0
864691135765013302,864691135850033758,3020.0
864691135765013302,864691135868210454,6056.0
864691135765013302,864691135994226881,3396.0
864691135765013302,864691136488999186,1596.0
864691135765013302,864691136975624220,16560.0
864691135765013302,864691135015652246,20444.0
864691135765013302,864691135157198692,1448.0
864691135765013302,864691135455400554,15288.0
864691135765013302,864691135493686111,13228.0
864691135765013302,864691135584629613,3356.0
864691135765013302,864691135618505065,1936.0
864691135765013302,864691135765006134,3088.0
864691135765013302,864691136125433894,25244.0
864691135765013302,864691136137237899,17452.0
864691135765013302,864691136298125851,20408.0
864691135765013302,864691136664680926,4200.0
864691135839932307,864691135277309669,6296.0
864691135839932307,864691135476528704,2728.0
864691135839932307,864691135576991518,3440.0
864691135839932307,864691135994226881,944.0
864691135839932307,864691136437631902,1024.0
864691135839932307,864691135655390658,16416.0
864691135839932307,864691136110256824,1532.0
864691135808684573,864691135511802576,17112.0
864691135808684573,864691135858273326,4204.0
864691135808684573,864691135890141321,1868.0
864691135808684573,864691136419797655,41008.0
864691135686414775,864691135618505065,1360.0
864691135686414775,864691136298045979,6496.0
864691135782265424,864691135134155168,760.0
864691135782265424,864691135428676144,2468.0
864691135782265424,864691135700648226,276.0
864691135782265424,864691135867905302,43908.0
864691135782265424,864691136602371025,3996.0
864691135782265424,864691135360017752,21512.0
864691135782265424,864691135572385061,5552.0
864691135782265424,864691135848030814,6020.0
864691135782265424,864691136196127208,32688.0
864691135779020221,864691135504168285,12936.0
864691135779020221,864691135717271834,13004.0
864691135779020221,864691135742189163,1264.0
864691135779020221,864691136314473021,4756.0
864691135779020221,864691136990522517,1032.0
864691135779020221,864691136275031565,20240.0
864691135489836346,864691135502902338,344.0
864691135489836346,864691135731705273,19456.0
864691135489836346,864691136009893294,736.0
864691135489836346,864691136137834877,4460.0
864691135927648212,864691135404763374,37744.0
864691135801163874,864691134942472035,6328.0
864691135801163874,864691136011684526,4288.0
864691135801163874,864691136523216017,9656.0
864691135801163874,864691135164772653,5444.0
864691135801163874,864691135764583990,2460.0
864691135801163874,864691135842486243,3228.0
864691135801163874,864691136177629702,2660.0
864691135801163874,864691136195400150,3696.0
864691135801163874,864691136238679567,5448.0
864691135801163874,864691136390788215,4232.0
864691135801163874,864691136419797655,2580.0
864691135801163874,864691136905458866,268.0
864691135809568029,864691135728030015,2212.0
864691135809568029,864691135808925981,1416.0
864691135809568029,864691135988742147,1916.0
864691135809568029,864691136033332155,3788.0
864691135809568029,864691135469845388,18984.0
864691135809568029,864691136135963787,1892.0
864691135700648226,864691135273918993,3180.0
864691135700648226,864691135802453858,2508.0
864691135801463650,864691135294190518,3132.0
864691135801463650,864691135430346544,9604.0
864691135801463650,864691136195798504,27544.0
864691135801463650,864691136228250961,13844.0
864691135801463650,864691136330101226,1412.0
864691135801463650,864691136389688695,34172.0
864691135801463650,864691136437631902,5504.0
864691135801463650,864691137021264750,3884.0
864691135801463650,864691135258642863,12544.0
864691135801463650,864691135325487004,3300.0
864691135801463650,864691135408808649,10044.0
864691135801463650,864691135738969220,5304.0
864691135801463650,864691135764583990,12696.0
864691135801463650,864691136022520056,40496.0
864691135504203357,864691135294442678,1600.0
864691135504203357,864691135375107272,7660.0
864691135504203357,864691135396940021,2128.0
864691135504203357,864691135465343045,1816.0
864691135504203357,864691135466158917,6200.0
864691135504203357,864691135466236229,5064.0
